id,joint_position,ball_loc
12210,[-27.3310417   3.2175749   2.5964613   0.3422616   0.7935866  -0.8626634  -0.3489723],[ 0.913432 -0.198326  0.40441 ]
12211,[-27.3280815   3.2175959   2.5964301   0.3422702   0.7936064  -0.8627805  -0.3490107],[ 0.913546 -0.198716  0.40442 ]
12212,[-27.3190287   3.217552    2.5964808   0.3422699   0.7936662  -0.8627138  -0.3490034],[ 0.913893 -0.20026   0.404473]
12213,[-27.3161977   3.2175904   2.596457    0.3422313   0.7936216  -0.8627134  -0.3490098],[ 0.913963 -0.200675  0.404476]
12214,[-27.3131383   3.2175532   2.5964746   0.3422665   0.7936115  -0.8627281  -0.3489613],[ 0.914044 -0.201069  0.404457]
12215,[-27.3043717   3.2175565   2.5965054   0.342175    0.7936109  -0.8627553  -0.348992 ],[ 0.914407 -0.202588  0.404526]
12216,[-27.3012212   3.2175389   2.596446    0.342246    0.7936003  -0.8626984  -0.3490109],[ 0.914486 -0.202967  0.404542]
12217,[-27.2983926   3.2175401   2.5964346   0.3422539   0.793616   -0.8627021  -0.34899  ],[ 0.914561 -0.203368  0.404527]
12218,[-27.2866567   3.2175768   2.5964095   0.3422716   0.7935928  -0.8627357  -0.3489835],[ 0.915019 -0.205295  0.40455 ]
12219,[-27.2715896   3.2175654   2.5964317   0.3422016   0.7935887  -0.8627516  -0.3489688],[ 0.915616 -0.207609  0.404559]
12220,[-27.2594489   3.2175692   2.5965199   0.3421972   0.7935977  -0.8626981  -0.3490047],[ 0.916133 -0.209533  0.404625]
12221,[-27.256482    3.2175921   2.5963728   0.3421882   0.7936014  -0.8627406  -0.3489843],[ 0.916217 -0.209932  0.404581]
12222,[-27.2533425   3.217572    2.596421    0.3422449   0.7936148  -0.8627345  -0.3490021],[ 0.916344 -0.210316  0.404594]
12223,[-27.2444213   3.2175909   2.5964324   0.3422531   0.7935802  -0.8627429  -0.3490026],[ 0.916767 -0.211867  0.404647]
12224,[-27.2414411   3.2176118   2.5964517   0.3422639   0.7936129  -0.8627524  -0.3489482],[ 0.91688  -0.212234  0.404626]
12225,[-27.2385424   3.2175284   2.5964677   0.3422367   0.7936052  -0.8627297  -0.3489598],[ 0.916991 -0.212599  0.404656]
12226,[-27.2297748   3.2175985   2.5964506   0.3422863   0.7936173  -0.8627466  -0.3489674],[ 0.917457 -0.214135  0.404648]
12227,[-27.2268651   3.217526    2.5964093   0.3422255   0.793633   -0.8627019  -0.3489741],[ 0.917587 -0.214489  0.404666]
12228,[-27.2149609   3.2175937   2.5963995   0.3422515   0.7935955  -0.8627301  -0.3489969],[ 0.918154 -0.216355  0.40472 ]
12229,[-27.2119406   3.2175775   2.5964777   0.3422293   0.7936346  -0.8627661  -0.3489916],[ 0.918268 -0.216743  0.404731]
12230,[-27.208772    3.2175549   2.5964224   0.3422365   0.7936401  -0.8627388  -0.3490335],[ 0.91843  -0.217124  0.404723]
12231,[-27.1993855   3.2176045   2.5963719   0.3422073   0.7936538  -0.8627926  -0.3489563],[ 0.918935 -0.218723  0.404717]
12232,[-27.1962517   3.2175353   2.5964267   0.342232    0.7935992  -0.8627179  -0.3489905],[ 0.919082 -0.21912   0.404741]
12233,[-27.1931747   3.2175408   2.5964513   0.3422472   0.7936398  -0.862707   -0.3489874],[ 0.919221 -0.219519  0.404756]
12234,[-27.1838225   3.2175463   2.5964417   0.342239    0.7936106  -0.8627738  -0.3489422],[ 0.919788 -0.221063  0.404767]
12235,[-27.1809042   3.2175623   2.5964918   0.3422246   0.793686   -0.8627124  -0.3489377],[ 0.919939 -0.221436  0.404767]
12236,[-27.1778387   3.2175596   2.5964246   0.3422447   0.7935813  -0.8627664  -0.3489521],[ 0.920041 -0.221819  0.404787]
12237,[-27.1692656   3.2175854   2.5964172   0.3422831   0.7936076  -0.8626988  -0.3489377],[ 0.9206   -0.22328   0.404805]
12238,[-27.1663288   3.2175317   2.5964374   0.3422255   0.7935791  -0.862715   -0.349016 ],[ 0.920701 -0.223622  0.404819]
12239,[-27.1548956   3.2175584   2.5964248   0.3422516   0.79362    -0.8627098  -0.3490207],[ 0.921403 -0.225352  0.404874]
12240,[-27.1519183   3.217551    2.5964572   0.3422105   0.7936564  -0.8627108  -0.3490061],[ 0.921553 -0.225719  0.404875]
12241,[-27.1490363   3.217577    2.5964036   0.3422175   0.7936228  -0.8627533  -0.3490017],[ 0.92168  -0.226104  0.404863]
12242,[-27.1399845   3.2175606   2.5964074   0.3422595   0.7936379  -0.8627481  -0.34903  ],[ 0.92228  -0.227547  0.404914]
12243,[-27.1369565   3.2176085   2.5964312   0.3423413   0.7936145  -0.862723   -0.3489799],[ 0.922467 -0.227949  0.404905]
12244,[-27.133798    3.2175494   2.5964327   0.3422064   0.7936017  -0.8627792  -0.3490184],[ 0.922603 -0.228318  0.404902]
12245,[-27.1245397   3.217517    2.5964751   0.3422151   0.7935924  -0.8627432  -0.3489304],[ 0.923247 -0.229829  0.404956]
12246,[-27.1215309   3.2175181   2.5964672   0.3422252   0.7935854  -0.8627541  -0.3489687],[ 0.923411 -0.230224  0.404908]
12247,[-27.1094221   3.2176092   2.5964796   0.3422344   0.7935676  -0.8626941  -0.3489586],[ 0.924219 -0.232037  0.404966]
12248,[-27.1063765   3.2175727   2.5964274   0.3422543   0.7936409  -0.8626755  -0.3489888],[ 0.924382 -0.23242   0.404957]
12249,[-27.0943688   3.2176259   2.5964298   0.3422563   0.7936136  -0.8626981  -0.3489736],[ 0.925227 -0.234173  0.405005]
12250,[-27.0913561   3.217501    2.5964284   0.3422444   0.7936147  -0.8627289  -0.348977 ],[ 0.925351 -0.234552  0.404989]
12251,[-27.0764059   3.217599    2.5963683   0.3422176   0.7936839  -0.8627206  -0.3489357],[ 0.926378 -0.236665  0.405059]
12252,[-27.0644787   3.2175744   2.5964184   0.3422221   0.7936244  -0.8627639  -0.3489668],[ 0.927245 -0.238444  0.405083]
12253,[-27.0615428   3.2176121   2.596339    0.3422726   0.7935986  -0.8627601  -0.3489851],[ 0.927446 -0.238749  0.4051  ]
12254,[-27.0584506   3.2175079   2.5964353   0.3422885   0.7936212  -0.8627587  -0.3489965],[ 0.927579 -0.239124  0.405099]
12255,[-27.0497664   3.2176049   2.5963862   0.3422446   0.793579   -0.8627211  -0.3490261],[ 0.928315 -0.240468  0.405101]
12256,[-27.0467542   3.2175208   2.596427    0.3422851   0.7936672  -0.8626726  -0.348986 ],[ 0.928498 -0.240811  0.405133]
12257,[-27.0347432   3.2175251   2.5964179   0.3421926   0.7935974  -0.8626921  -0.3489628],[ 0.929408 -0.242522  0.405154]
12258,[-27.0318931   3.2175785   2.5964091   0.3422657   0.7936063  -0.8627726  -0.3489932],[ 0.929591 -0.242881  0.405169]
12259,[-27.0195259   3.2175203   2.5964076   0.3422429   0.7935864  -0.8627477  -0.3489779],[ 0.930547 -0.244617  0.405225]
12260,[-27.0163792   3.217522    2.5964939   0.3422705   0.7936478  -0.8627196  -0.3489936],[ 0.930752 -0.24497   0.405216]
12261,[-27.0038546   3.2175453   2.5964169   0.3422698   0.7935998  -0.8627391  -0.3489589],[ 0.931759 -0.246772  0.40527 ]
12262,[-27.0007404   3.2174888   2.5964382   0.3422278   0.7935938  -0.8627344  -0.348936 ],[ 0.932025 -0.247123  0.405268]
12263,[-26.9977244   3.2175894   2.5964963   0.3422873   0.7936253  -0.8626853  -0.3489896],[ 0.932182 -0.247482  0.405272]
12264,[-26.9886754   3.217588    2.5964205   0.3421937   0.7936088  -0.862719   -0.34898  ],[ 0.933009 -0.248831  0.405276]
12265,[-26.9857176   3.2175246   2.5964932   0.3422587   0.7936653  -0.8627757  -0.3490126],[ 0.933224 -0.249173  0.405297]
12266,[-26.9827321   3.2175348   2.5964405   0.3422464   0.7935878  -0.8627695  -0.3490081],[ 0.933392 -0.249491  0.405318]
12267,[-26.9739293   3.2175673   2.5964117   0.3422299   0.7936178  -0.8627214  -0.3489766],[ 0.934239 -0.250823  0.405311]
12268,[-26.9707964   3.2175274   2.5964146   0.3422677   0.7936548  -0.8627459  -0.3490119],[ 0.93443  -0.251131  0.405345]
12269,[-26.9584735   3.2175289   2.5964548   0.3422499   0.7936145  -0.862748   -0.3489479],[ 0.935541 -0.252817  0.405369]
12270,[-26.9553846   3.2175897   2.5964425   0.3422756   0.7936511  -0.8627462  -0.3489921],[ 0.935735 -0.253173  0.405385]
12271,[-26.9429382   3.2175372   2.5964045   0.3422859   0.7936203  -0.862731   -0.3489839],[ 0.936865 -0.25489   0.405409]
12272,[-26.9399274   3.217505    2.5963988   0.3422016   0.7935893  -0.8626674  -0.3489793],[ 0.937057 -0.255246  0.405401]
12273,[-26.9368733   3.2175627   2.596415    0.342277    0.7935942  -0.8627414  -0.3489799],[ 0.937274 -0.255531  0.405431]
12274,[-26.9280385   3.2176114   2.596421    0.3422576   0.793648   -0.8626661  -0.3490188],[ 0.938165 -0.256849  0.405448]
12275,[-26.9250668   3.2175909   2.5964329   0.3421673   0.7936061  -0.8627131  -0.3489756],[ 0.93837  -0.257147  0.405441]
12276,[-26.9222053   3.2175787   2.5964444   0.3422527   0.7935757  -0.8626937  -0.3490006],[ 0.938589 -0.257459  0.405461]
12277,[-26.9134978   3.2176257   2.5964205   0.3422355   0.7936407  -0.8627881  -0.3489807],[ 0.939476 -0.258694  0.40547 ]
12278,[-26.9105257   3.2175701   2.5964296   0.3422388   0.793623   -0.8627621  -0.348977 ],[ 0.939704 -0.258974  0.405517]
12279,[-26.9075874   3.2175792   2.5964472   0.3422838   0.7936094  -0.8627471  -0.3489839],[ 0.939918 -0.259304  0.405492]
12280,[-26.8986019   3.2175625   2.5964222   0.3422496   0.7936476  -0.8627458  -0.3489639],[ 0.940851 -0.260548  0.405558]
12281,[-26.8956865   3.2175367   2.5964374   0.3422519   0.7936487  -0.8627966  -0.3489739],[ 0.941033 -0.260886  0.405542]
12282,[-26.883355    3.2175441   2.5964827   0.3421917   0.7936573  -0.862728   -0.3489572],[ 0.942258 -0.262488  0.405576]
12283,[-26.8802327   3.2175432   2.5964167   0.3422241   0.7936469  -0.862706   -0.3490275],[ 0.942474 -0.262793  0.405597]
12284,[-26.8771594   3.2176037   2.596478    0.3422505   0.7936739  -0.8627887  -0.3489842],[ 0.942751 -0.263153  0.405578]
12285,[-26.8679565   3.2175558   2.5965004   0.3422203   0.7936642  -0.8627482  -0.3490218],[ 0.943699 -0.264405  0.405612]
12286,[-26.8650082   3.2176192   2.5963995   0.3422458   0.7935941  -0.8627443  -0.3489689],[ 0.94394  -0.264713  0.40561 ]
12287,[-26.8531025   3.2175923   2.5964525   0.342261    0.7935658  -0.8627662  -0.3489663],[ 0.945173 -0.26624   0.405642]
12288,[-26.8500498   3.2175367   2.5963914   0.3422543   0.7936258  -0.8627066  -0.3489716],[ 0.945379 -0.266529  0.40566 ]
12289,[-26.8470796   3.2175296   2.596385    0.342263    0.7936361  -0.8627041  -0.3490171],[ 0.945647 -0.266797  0.405703]
12290,[-26.838045    3.2176266   2.5964467   0.3422525   0.7935814  -0.8628245  -0.3489816],[ 0.946597 -0.268017  0.405709]
12291,[-26.8350638   3.2175539   2.5964181   0.3422741   0.7936131  -0.8627188  -0.3489547],[ 0.946887 -0.268309  0.405755]
12292,[-26.8321088   3.2175201   2.5964408   0.3422779   0.7936168  -0.8627252  -0.3490124],[ 0.94712  -0.268638  0.405727]
12293,[-26.823191    3.2175911   2.5964785   0.3422048   0.7936448  -0.8627495  -0.3490009],[ 0.948101 -0.269801  0.40577 ]
12294,[-26.8202241   3.2175122   2.5964687   0.3422139   0.7935943  -0.8627094  -0.3489516],[ 0.948376 -0.270118  0.405752]
12295,[-26.8172949   3.2176111   2.5964284   0.3422453   0.7936703  -0.8626883  -0.3489807],[ 0.948634 -0.270367  0.405799]
12296,[-26.8084053   3.2175346   2.5965052   0.342179    0.7935934  -0.8627614  -0.3489408],[ 0.949658 -0.271554  0.405786]
12297,[-26.8056711   3.2175425   2.5964384   0.342202    0.7935995  -0.8627584  -0.3489552],[ 0.949908 -0.271853  0.40581 ]
12298,[-26.8026565   3.2175277   2.5964341   0.3422082   0.7936523  -0.8627031  -0.3489497],[ 0.950129 -0.272127  0.405813]
12299,[-26.7939657   3.2175794   2.5964398   0.3422084   0.7936672  -0.8627695  -0.3489543],[ 0.951152 -0.273243  0.405855]
12300,[-26.7909149   3.2175778   2.5964787   0.3422896   0.7936555  -0.8627016  -0.3489165],[ 0.951361 -0.27352   0.405877]
12301,[-26.7880376   3.2175558   2.5963612   0.3422284   0.7936518  -0.8627233  -0.3489973],[ 0.951655 -0.273769  0.405869]
12302,[-26.7758487   3.2175444   2.5964279   0.3422121   0.7936256  -0.8627072  -0.3489704],[ 0.952983 -0.275207  0.405901]
12303,[-26.7727202   3.2175849   2.5964658   0.3422509   0.793682   -0.8627204  -0.349001 ],[ 0.953274 -0.275503  0.405905]
12304,[-26.7633923   3.2175725   2.5964522   0.3422263   0.7936026  -0.8626953  -0.3490211],[ 0.954414 -0.276668  0.405963]
12305,[-26.7601703   3.2175701   2.5964701   0.342219    0.7935986  -0.8627117  -0.3489241],[ 0.954673 -0.276986  0.405947]
12306,[-26.7571386   3.2175398   2.5965249   0.3422558   0.7935739  -0.8627474  -0.3490077],[ 0.95496  -0.277261  0.405977]
12307,[-26.7477931   3.2175217   2.5964229   0.3422509   0.7936527  -0.8627104  -0.3489716],[ 0.956059 -0.278425  0.405989]
12308,[-26.7448286   3.2175301   2.5964093   0.3422918   0.7936063  -0.862739   -0.3489874],[ 0.956372 -0.278697  0.405994]
12309,[-26.7418002   3.2175615   2.5963721   0.342282    0.7935468  -0.8627403  -0.3489202],[ 0.956605 -0.27898   0.406011]
12310,[-26.733075    3.2175577   2.5965011   0.3422694   0.7936041  -0.8627096  -0.3489742],[ 0.957724 -0.280065  0.406034]
12311,[-26.7301167   3.2175556   2.5964465   0.3422042   0.7936171  -0.8627074  -0.3490287],[ 0.957976 -0.280317  0.406062]
12312,[-26.727228    3.2175143   2.5964942   0.342276    0.7936033  -0.8627091  -0.3489864],[ 0.958251 -0.280591  0.406053]
12313,[-26.7181457   3.2175916   2.5964491   0.3422093   0.7936318  -0.8627381  -0.3490049],[ 0.959409 -0.281629  0.406107]
12314,[-26.7151822   3.2175422   2.5963814   0.3421976   0.7936112  -0.8627135  -0.348976 ],[ 0.959675 -0.281908  0.40612 ]
12315,[-26.7029046   3.217537    2.5964384   0.3422547   0.793597   -0.8627454  -0.348957 ],[ 0.961146 -0.283283  0.406138]
12316,[-26.6997069   3.2174819   2.5964548   0.3421826   0.7936318  -0.8627074  -0.3489209],[ 0.961417 -0.28354   0.406142]
12317,[-26.6967047   3.2175334   2.5964458   0.3422424   0.7935813  -0.8626976  -0.3489817],[ 0.961724 -0.283804  0.406136]
12318,[-26.6875113   3.2176133   2.5963845   0.3422606   0.7936538  -0.8627589  -0.3489336],[ 0.962904 -0.284897  0.406171]
12319,[-26.6845196   3.2175639   2.5964508   0.3422806   0.793631   -0.8626953  -0.3489686],[ 0.963208 -0.285153  0.406168]
12320,[-26.6814974   3.2175515   2.5964098   0.3422365   0.7936479  -0.8627437  -0.3490267],[ 0.96348  -0.285396  0.406178]
12321,[-26.6726821   3.2175108   2.5964293   0.3422606   0.7935974  -0.8627502  -0.348981 ],[ 0.964654 -0.286405  0.406246]
12322,[-26.669711    3.2175735   2.5964153   0.3422663   0.7935698  -0.8627287  -0.3489985],[ 0.964936 -0.286683  0.406225]
12323,[-26.6667713   3.2175418   2.5964224   0.3422172   0.7936271  -0.8627165  -0.3489902],[ 0.965252 -0.286925  0.406266]
12324,[-26.6578115   3.2175317   2.5963848   0.3422594   0.7936187  -0.8627688  -0.3489955],[ 0.966381 -0.287903  0.406316]
12325,[-26.6547717   3.2175913   2.5964255   0.3422618   0.7936086  -0.8627612  -0.3489809],[ 0.966711 -0.288165  0.406292]
12326,[-26.6517857   3.2175379   2.5963757   0.3421841   0.793616   -0.8627188  -0.3489704],[ 0.967007 -0.288406  0.406295]
12327,[-26.6426047   3.2175258   2.5964239   0.3422548   0.7936223  -0.8626619  -0.3490051],[ 0.968215 -0.289401  0.406367]
12328,[-26.6395381   3.2175472   2.5964136   0.3422335   0.7936514  -0.8627233  -0.3489509],[ 0.968608 -0.289671  0.406333]
12329,[-26.6273406   3.2175685   2.596374    0.3422829   0.7935718  -0.8627951  -0.3490165],[ 0.970133 -0.290938  0.406378]
12330,[-26.624245    3.2175544   2.596452    0.3422075   0.7936234  -0.8626942  -0.3489594],[ 0.970468 -0.291201  0.406372]
12331,[-26.6123942   3.2175015   2.5964234   0.3421798   0.7936192  -0.8627311  -0.3489507],[ 0.97198  -0.292396  0.406418]
12332,[-26.6094802   3.2175623   2.5963826   0.3422659   0.7936199  -0.8627127  -0.3489826],[ 0.972302 -0.292621  0.406425]
12333,[-26.606583    3.2175718   2.5964749   0.3422829   0.7936219  -0.8627496  -0.3489583],[ 0.972596 -0.292857  0.406432]
12334,[-26.5978836   3.2175863   2.5965006   0.3422613   0.7936384  -0.8627639  -0.3489839],[ 0.973814 -0.293771  0.40647 ]
12335,[-26.5949396   3.217609    2.596477    0.3422246   0.7936543  -0.862696   -0.3490038],[ 0.974157 -0.29398   0.406479]
12336,[-26.5829419   3.2175086   2.5964219   0.3422653   0.7936787  -0.8626747  -0.3489585],[ 0.975723 -0.295146  0.406539]
12337,[-26.5799197   3.2175525   2.5963941   0.3421457   0.7936315  -0.862753   -0.348963 ],[ 0.97604  -0.295369  0.406534]
12338,[-26.5768255   3.2175475   2.5964124   0.3421659   0.7935872  -0.8627327  -0.3489933],[ 0.976373 -0.295589  0.40653 ]
12339,[-26.5676597   3.2175253   2.5964413   0.342241    0.7936264  -0.8627235  -0.349014 ],[ 0.977714 -0.296503  0.406599]
12340,[-26.564617    3.2175987   2.5964343   0.3422328   0.7935934  -0.8627359  -0.3489758],[ 0.978015 -0.296758  0.406569]
12341,[-26.561714    3.2175618   2.596416    0.3422355   0.7935786  -0.8627366  -0.3490062],[ 0.978362 -0.29696   0.406601]
12342,[-26.5527037   3.2175198   2.5964613   0.3422243   0.793624   -0.862723   -0.3489754],[ 0.979645 -0.297868  0.406624]
12343,[-26.5497611   3.2175592   2.5963931   0.342177    0.7935746  -0.8627139  -0.3489533],[ 0.979992 -0.298059  0.406642]
12344,[-26.54679     3.2175882   2.5964696   0.3422149   0.7936151  -0.8626919  -0.3489507],[ 0.980253 -0.298293  0.406652]
12345,[-26.5378583   3.2175832   2.5964041   0.3422611   0.79372    -0.8627465  -0.3489385],[ 0.981592 -0.299158  0.406661]
12346,[-26.5348443   3.2175446   2.5963807   0.3422273   0.7936439  -0.8627572  -0.3489443],[ 0.981946 -0.299367  0.406676]
12347,[-26.5318621   3.2175818   2.5965059   0.342274    0.7935632  -0.8626736  -0.3489641],[ 0.982305 -0.299571  0.406702]
12348,[-26.5225924   3.2175067   2.5964203   0.342276    0.7936256  -0.8627498  -0.3490155],[ 0.983644 -0.300462  0.406726]
12349,[-26.5195864   3.2175904   2.5964162   0.3422379   0.7936497  -0.8627105  -0.3489577],[ 0.983967 -0.30066   0.406745]
12350,[-26.5074619   3.2175341   2.5964763   0.3422496   0.7936306  -0.8627384  -0.3489745],[ 0.985697 -0.301715  0.406801]
12351,[-26.5044793   3.2175632   2.5964475   0.3422758   0.7936376  -0.8627086  -0.3490215],[ 0.986012 -0.301942  0.406789]
12352,[-26.5015706   3.2176338   2.5963838   0.3422518   0.7935472  -0.862743   -0.3490329],[ 0.986327 -0.302144  0.40681 ]
12353,[-26.4928907   3.2175179   2.5964651   0.3422521   0.7935852  -0.8627224  -0.3489804],[ 0.987674 -0.302922  0.406809]
12354,[-26.4900616   3.2175658   2.5963805   0.3422398   0.7935906  -0.862737   -0.3490103],[ 0.987961 -0.303094  0.406819]
12355,[-26.4785307   3.2176285   2.5964107   0.3422384   0.7936223  -0.8627082  -0.3489671],[ 0.989636 -0.303997  0.406899]
12356,[-26.4756854   3.2175747   2.596432    0.3421905   0.793669   -0.8627797  -0.3489282],[ 0.989938 -0.304195  0.406905]
12357,[-26.4727052   3.2175911   2.5963802   0.342254    0.7936559  -0.8627536  -0.3489823],[ 0.990262 -0.304403  0.406882]
12358,[-26.4635695   3.2176035   2.5964718   0.3422145   0.7936437  -0.8627623  -0.3490136],[ 0.99166  -0.305184  0.406927]
12359,[-26.4603508   3.2175549   2.5963745   0.3422224   0.7936402  -0.8627688  -0.3489567],[ 0.991992 -0.305368  0.406944]
12360,[-26.4448756   3.2175961   2.596463    0.3422352   0.7935937  -0.8627208  -0.3489721],[ 0.994223 -0.306535  0.406986]
12361,[-26.4418524   3.2175806   2.5964601   0.3422308   0.7936163  -0.8626823  -0.348971 ],[ 0.994542 -0.306764  0.40697 ]
12362,[-26.4329298   3.2175201   2.5963893   0.3422067   0.79356    -0.8627158  -0.3489526],[ 0.995983 -0.307429  0.407019]
12363,[-26.4299038   3.2176102   2.5964367   0.3422522   0.7936143  -0.8627251  -0.3490234],[ 0.996315 -0.307659  0.407049]
12364,[-26.4182299   3.2176064   2.5964513   0.3421939   0.7936124  -0.8626916  -0.3489356],[ 0.998006 -0.308508  0.407059]
12365,[-26.4153393   3.2175487   2.5964165   0.3422441   0.7935924  -0.8627207  -0.3489524],[ 0.998402 -0.308645  0.40708 ]
12366,[-26.403395    3.2175217   2.5964193   0.3421881   0.7935509  -0.8627825  -0.3490338],[ 1.000131 -0.309481  0.407118]
12367,[-26.40036     3.2175463   2.5964034   0.342227    0.7935992  -0.8627533  -0.3489718],[ 1.00051  -0.309668  0.407135]
12368,[-26.3881954   3.2175422   2.5964367   0.3422204   0.7936672  -0.8627077  -0.3489934],[ 1.001968 -0.310362  0.407152]
12369,[-26.3852066   3.2175408   2.5964532   0.3421833   0.7936007  -0.862729   -0.34895  ],[ 1.002656 -0.310708  0.407142]
12370,[-26.3822754   3.2175804   2.5965099   0.3422105   0.7936377  -0.8627268  -0.348932 ],[ 1.003046 -0.310823  0.407158]
12371,[-26.3733643   3.2175747   2.5964446   0.3422007   0.7935994  -0.8627418  -0.3489507],[ 1.004445 -0.311478  0.407142]
12372,[-26.3705505   3.2175601   2.5963895   0.3421942   0.7936218  -0.8627438  -0.3489161],[ 1.004787 -0.311587  0.40719 ]
12373,[-26.3587616   3.2175806   2.5964456   0.34229     0.7936343  -0.8627864  -0.3489679],[ 1.006545 -0.312411  0.407214]
12374,[-26.3557065   3.2176233   2.5964146   0.3421948   0.7936051  -0.8627146  -0.3489725],[ 1.006921 -0.312555  0.407233]
12375,[-26.3433727   3.2175446   2.5964663   0.3421951   0.7936044  -0.8627785  -0.3490266],[ 1.008784 -0.313314  0.40727 ]
12376,[-26.3402961   3.2175851   2.5963838   0.342224    0.793628   -0.8627493  -0.3489516],[ 1.009163 -0.313459  0.407275]
12377,[-26.3276981   3.2175985   2.5964186   0.3422916   0.7935991  -0.8627482  -0.3490029],[ 1.011103 -0.314215  0.407328]
12378,[-26.3245991   3.2176126   2.5964618   0.3422176   0.7936383  -0.862715   -0.3489994],[ 1.011415 -0.314357  0.407347]
12379,[-26.3125237   3.2175398   2.59642     0.3422889   0.7935827  -0.8627229  -0.348988 ],[ 1.013297 -0.315048  0.407337]
12380,[-26.3096193   3.2175263   2.5964064   0.3422243   0.7936714  -0.8627572  -0.3489988],[ 1.013694 -0.315182  0.407333]
12381,[-26.3065737   3.2175849   2.5964391   0.3422799   0.7935937  -0.8627028  -0.3489817],[ 1.01405  -0.315313  0.407349]
12382,[-26.2977179   3.217614    2.5964057   0.3423039   0.7936395  -0.8626934  -0.348967 ],[ 1.015486 -0.315843  0.407396]
12383,[-26.2946518   3.2175205   2.5964217   0.3422186   0.7935846  -0.8627486  -0.3489758],[ 1.015887 -0.315967  0.407427]
12384,[-26.2825416   3.2176118   2.5964298   0.3422473   0.7935965  -0.8626463  -0.3489619],[ 1.017764 -0.316613  0.407443]
12385,[-26.2796      3.217517    2.5964575   0.3422185   0.7936404  -0.862723   -0.349016 ],[ 1.018148 -0.316729  0.40744 ]
12386,[-26.2673839   3.2175849   2.5964095   0.3423212   0.7936178  -0.862701   -0.3490249],[ 1.020001 -0.31733   0.407485]
12387,[-26.2644332   3.2175921   2.5964625   0.3422661   0.7936691  -0.8627339  -0.348933 ],[ 1.020397 -0.31745   0.407518]
12388,[-26.2524813   3.2175611   2.5964391   0.34222     0.7935843  -0.8627916  -0.3489487],[ 1.022242 -0.318021  0.407551]
12389,[-26.2495254   3.217589    2.5964475   0.3422307   0.7935976  -0.8626883  -0.3489999],[ 1.022661 -0.318136  0.4075  ]
12390,[-26.2379278   3.2175329   2.5964625   0.3422088   0.7936359  -0.8627679  -0.3489558],[ 1.024471 -0.318651  0.40756 ]
12391,[-26.2351449   3.2175506   2.5963526   0.3422729   0.7936742  -0.8627707  -0.3489395],[ 1.024773 -0.31875   0.407584]
12392,[-26.2231563   3.2175837   2.5964413   0.3421846   0.7936111  -0.862773   -0.348988 ],[ 1.026667 -0.319267  0.40763 ]
12393,[-26.2199543   3.2175632   2.5964658   0.3422132   0.7936156  -0.8627118  -0.3489345],[ 1.027053 -0.319374  0.407641]
12394,[-26.2073053   3.2175      2.5964391   0.342226    0.7936185  -0.8627161  -0.3489715],[ 1.029033 -0.319873  0.407647]
12395,[-26.204161    3.2175756   2.5963943   0.3422232   0.7936037  -0.8627424  -0.3489845],[ 1.02945  -0.319988  0.407669]
12396,[-26.1916121   3.2174962   2.5964908   0.3422617   0.793656   -0.8626944  -0.3489598],[ 1.031462 -0.32046   0.407733]
12397,[-26.1885007   3.2175634   2.5964413   0.3422608   0.7936306  -0.8627276  -0.3490097],[ 1.031882 -0.320549  0.407707]
12398,[-26.1856311   3.217563    2.5964439   0.3422552   0.7936484  -0.8626966  -0.3490078],[ 1.032268 -0.320652  0.407716]
12399,[-26.1765803   3.2175143   2.5964987   0.3421852   0.7935619  -0.8627221  -0.3489383],[ 1.033767 -0.320979  0.407724]
12400,[-26.1737684   3.2175539   2.5964482   0.3422552   0.7936087  -0.8627395  -0.3489863],[ 1.034137 -0.321064  0.407746]
12401,[-26.162093    3.217577    2.5964534   0.3422339   0.7936514  -0.8627367  -0.348927 ],[ 1.036049 -0.321441  0.407804]
12402,[-26.159027    3.2175742   2.5964892   0.3422228   0.793601   -0.8627269  -0.3489954],[ 1.036396 -0.321502  0.407798]
12403,[-26.1470631   3.2175482   2.5964394   0.3422607   0.7935978  -0.8627283  -0.3489571],[ 1.038302 -0.321883  0.407834]
12404,[-26.1441863   3.2175983   2.596431    0.3422513   0.7936091  -0.8627121  -0.3489565],[ 1.038684 -0.321956  0.407831]
12405,[-26.1319955   3.2175582   2.596395    0.3422398   0.7936327  -0.8627652  -0.3490147],[ 1.040626 -0.322297  0.407879]
12406,[-26.128867    3.2175575   2.596442    0.3422123   0.7936171  -0.8627539  -0.348947 ],[ 1.041027 -0.322388  0.407899]
12407,[-26.1259445   3.2175046   2.5964415   0.3422584   0.7936357  -0.862704   -0.348976 ],[ 1.041419 -0.322441  0.407887]
12408,[-26.1168779   3.2175162   2.59642     0.3422466   0.7935903  -0.8627348  -0.3489735],[ 1.042955 -0.322697  0.407909]
12409,[-26.1139573   3.2176462   2.596447    0.3422466   0.7936368  -0.8627662  -0.3489772],[ 1.043389 -0.322775  0.407895]
12410,[-26.1018971   3.2175606   2.5963991   0.342208    0.7935908  -0.8626956  -0.3490019],[ 1.045294 -0.32305   0.407958]
12411,[-26.09875     3.2175711   2.5964401   0.3422321   0.7935571  -0.8627305  -0.349    ],[ 1.045678 -0.323091  0.40794 ]
12412,[-26.0864757   3.2175813   2.5963454   0.3421993   0.7936084  -0.8627655  -0.3489825],[ 1.047664 -0.32336   0.40792 ]
