id,joint_position,ball_loc
5627,[-1.9149817  1.5828251  1.8981053  0.7249537  0.9609827 -0.8892248 -0.3351141],[ 0.755833 -0.59941   0.351649]
5628,[-1.9272564  1.6103797  1.9591427  1.5026866  0.8988723 -0.889185  -0.3350232],[ 0.785546 -0.532282  0.480037]
5629,[-1.9272831  1.6103334  1.9590279  1.5026237  0.8988088 -0.8891408 -0.3350411],[ 0.785538 -0.532288  0.48003 ]
5630,[-1.9272826  1.6103313  1.9590579  1.502607   0.8988174 -0.8892068 -0.3350963],[ 0.785527 -0.532302  0.480016]
5631,[-1.9273217  1.6103176  1.9591113  1.5026302  0.8988188 -0.8891591 -0.3350574],[ 0.785526 -0.532304  0.480011]
5632,[-1.9272473  1.6103429  1.9590596  1.5026274  0.8988531 -0.8891387 -0.3350807],[ 0.785529 -0.532304  0.480011]
5633,[-1.9272636  1.6103324  1.9590787  1.50261    0.8988324 -0.8892465 -0.3350793],[ 0.785537 -0.532306  0.480013]
5634,[-1.9272216  1.6103283  1.9591191  1.502598   0.8988453 -0.8891383 -0.3350853],[ 0.785536 -0.532307  0.480016]
5635,[-1.9272807  1.6103315  1.9590226  1.5025917  0.8987895 -0.8892128 -0.3350733],[ 0.785538 -0.532306  0.480017]
5636,[-1.9272521  1.6103539  1.9590656  1.5025492  0.8987809 -0.8892127 -0.335079 ],[ 0.785539 -0.532304  0.48001 ]
5637,[-1.9272907  1.6103418  1.9590348  1.5025862  0.898765  -0.8891428 -0.3351214],[ 0.785556 -0.532314  0.480001]
5638,[-1.9272869  1.6102985  1.9590377  1.5026344  0.8988416 -0.8892236 -0.3350706],[ 0.785543 -0.532309  0.480001]
5639,[-1.927316   1.6102848  1.9590023  1.5025783  0.898816  -0.8892097 -0.3350489],[ 0.785539 -0.532309  0.480003]
5640,[-1.9272779  1.6103668  1.9591548  1.5025969  0.8988082 -0.8891755 -0.3350418],[ 0.785539 -0.532307  0.480004]
5641,[-1.9273246  1.6103421  1.9590331  1.5025383  0.8988426 -0.8892022 -0.3350428],[ 0.785533 -0.532311  0.480007]
5642,[-1.9273313  1.6103537  1.9590664  1.5026153  0.8988554 -0.8891899 -0.3350424],[ 0.785532 -0.532312  0.48001 ]
5643,[-1.9272826  1.6102905  1.9590834  1.5025715  0.8987919 -0.8892269 -0.3350198],[ 0.785528 -0.532313  0.480001]
5644,[-1.9272817  1.6103003  1.9590089  1.502593   0.8988219 -0.8891397 -0.3351069],[ 0.785527 -0.532313  0.480002]
5645,[-1.9272917  1.6102962  1.9590526  1.5025989  0.8988774 -0.889183  -0.3350531],[ 0.785529 -0.532313  0.480004]
5646,[-1.9272946  1.6103173  1.9590056  1.5025977  0.8987297 -0.8891451 -0.3350991],[ 0.785544 -0.532318  0.480002]
5647,[-1.9272741  1.6103495  1.9590753  1.5024236  0.8988464 -0.8891773 -0.3351254],[ 0.785543 -0.532333  0.479985]
5648,[-1.927265   1.6103368  1.9590528  1.5024039  0.8988334 -0.8891513 -0.3351276],[ 0.785531 -0.532331  0.47998 ]
5649,[-1.927245   1.6103007  1.9590768  1.5024216  0.8988227 -0.8891436 -0.3350866],[ 0.785523 -0.532344  0.479956]
5650,[-1.9272578  1.6102978  1.9590318  1.5024283  0.8988262 -0.8892166 -0.3350686],[ 0.785536 -0.532352  0.479954]
5651,[-1.9272793  1.6103284  1.9590622  1.5024093  0.8988162 -0.8891805 -0.3350154],[ 0.78553  -0.53235   0.479959]
5652,[-1.9272788  1.6102958  1.9590834  1.5023404  0.89884   -0.8891357 -0.335055 ],[ 0.785517 -0.532342  0.479963]
5653,[-1.9272617  1.6102571  1.95899    1.5024142  0.8988666 -0.8892549 -0.3350537],[ 0.785517 -0.532346  0.479967]
5654,[-1.9272764  1.6103255  1.9590324  1.502385   0.8988644 -0.8892164 -0.3350391],[ 0.785516 -0.532344  0.479969]
5655,[-1.927348   1.6103295  1.9590269  1.5024362  0.8987974 -0.8891624 -0.3350351],[ 0.785508 -0.532346  0.479956]
5656,[-1.9272378  1.6102697  1.9590623  1.5023556  0.898834  -0.8891364 -0.3350289],[ 0.785507 -0.532346  0.479959]
5657,[-1.9272745  1.6102607  1.9590144  1.502346   0.8988048 -0.8891814 -0.3350891],[ 0.785512 -0.532345  0.47996 ]
5658,[-1.9272745  1.6102974  1.9591144  1.5023258  0.898863  -0.8891675 -0.3351078],[ 0.785529 -0.53235   0.479965]
5659,[-1.9272841  1.6102953  1.9590805  1.5023499  0.8988227 -0.8891473 -0.3350519],[ 0.785519 -0.532344  0.479956]
5660,[-1.9272836  1.6102589  1.9589956  1.5024247  0.8988222 -0.8892729 -0.3350557],[ 0.785534 -0.532348  0.479959]
5661,[-1.9272798  1.6102831  1.9590764  1.5024226  0.8988428 -0.8891745 -0.335113 ],[ 0.785521 -0.532345  0.479954]
5662,[-1.9272593  1.610325   1.9590374  1.5023885  0.8989004 -0.8891971 -0.3350467],[ 0.785534 -0.53235   0.479953]
5663,[-1.9272631  1.6103227  1.9590906  1.5023714  0.8988616 -0.8891668 -0.3350498],[ 0.785504 -0.532341  0.479954]
5664,[-1.9272259  1.6103176  1.9590704  1.5024515  0.8988733 -0.8891853 -0.3350696],[ 0.785519 -0.532346  0.479954]
5665,[-1.9272521  1.6102399  1.9590423  1.5023673  0.8988892 -0.8891689 -0.3350961],[ 0.785518 -0.532354  0.479955]
5666,[-1.927296   1.6102973  1.9589976  1.5024067  0.8988742 -0.8891887 -0.3350035],[ 0.785516 -0.532353  0.479956]
5667,[-1.9273151  1.6102967  1.9590344  1.5023471  0.8987964 -0.8891896 -0.3350259],[ 0.785509 -0.532349  0.479957]
5668,[-1.9272698  1.6102585  1.9590429  1.5023727  0.8988239 -0.8891841 -0.3350771],[ 0.785507 -0.532349  0.479953]
5669,[-1.9272445  1.6102366  1.9590256  1.5024111  0.8988661 -0.8892003 -0.3349998],[ 0.785506 -0.532345  0.479958]
5670,[-1.9272898  1.6103016  1.959028   1.5023201  0.8988776 -0.8890931 -0.3350629],[ 0.78552  -0.532348  0.479958]
5671,[-1.9273194  1.6102719  1.9590139  1.5023952  0.8989272 -0.8892182 -0.3350797],[ 0.785515 -0.532347  0.47995 ]
5672,[-1.927286   1.6102833  1.9590282  1.5023626  0.8988433 -0.8891233 -0.3350251],[ 0.785526 -0.532353  0.479951]
5673,[-1.9273155  1.6102829  1.9590229  1.502357   0.8988436 -0.8891445 -0.3350163],[ 0.785514 -0.53235   0.479947]
5674,[-1.9272435  1.6102381  1.9590327  1.5023868  0.8988045 -0.8891856 -0.3350672],[ 0.785526 -0.532356  0.479947]
5675,[-1.9272884  1.6102812  1.9590175  1.5023926  0.8987915 -0.8892091 -0.3350807],[ 0.785513 -0.53235   0.479947]
5676,[-1.9272898  1.6102582  1.958984   1.502352   0.8988953 -0.8892092 -0.3350838],[ 0.78551  -0.53235   0.479951]
5677,[-1.9272931  1.6103045  1.9590398  1.5023618  0.8988974 -0.8891836 -0.3350596],[ 0.785509 -0.532352  0.479949]
5678,[-1.9272631  1.6102941  1.9590031  1.50235    0.8989196 -0.8891899 -0.3350555],[ 0.785494 -0.532353  0.479946]
5679,[-1.9272378  1.6103184  1.9590343  1.5023674  0.8988892 -0.8891379 -0.3350975],[ 0.785509 -0.532357  0.479949]
5680,[-1.927307   1.6102399  1.9590553  1.5023091  0.8989103 -0.8891695 -0.335068 ],[ 0.785497 -0.532353  0.479945]
5681,[-1.9272578  1.6102587  1.9591204  1.5023485  0.8989546 -0.8891744 -0.3350622],[ 0.7855   -0.532354  0.479945]
5682,[-1.9272259  1.6103506  1.9589828  1.5023217  0.8989806 -0.8891334 -0.3350743],[ 0.785512 -0.532355  0.479945]
5683,[-1.9272969  1.6102344  1.9590254  1.5023957  0.89886   -0.8891475 -0.3350852],[ 0.785513 -0.532356  0.479945]
5684,[-1.9273151  1.6102954  1.9590209  1.5023515  0.8988881 -0.8891777 -0.3350955],[ 0.785498 -0.532351  0.479939]
5685,[-1.9272845  1.6103414  1.9590638  1.5023382  0.8989419 -0.8892556 -0.3350509],[ 0.785501 -0.532353  0.479943]
5686,[-1.9273036  1.6102586  1.9590478  1.5023623  0.898918  -0.8891343 -0.335039 ],[ 0.785507 -0.532355  0.479939]
5687,[-1.9272912  1.6102754  1.9590255  1.502355   0.8989028 -0.8891771 -0.3350644],[ 0.785491 -0.532351  0.479941]
5688,[-1.9272674  1.6103152  1.9590647  1.5023059  0.8989291 -0.8892114 -0.3350297],[ 0.785488 -0.532349  0.479939]
5689,[-1.9272693  1.6102971  1.9591312  1.5023795  0.8989139 -0.8892155 -0.335082 ],[ 0.7855   -0.532354  0.479938]
5690,[-1.9272965  1.6102945  1.9590571  1.5024177  0.8988967 -0.8891705 -0.3350812],[ 0.785487 -0.532348  0.479941]
5691,[-1.9272822  1.6102673  1.9590284  1.5023797  0.8989735 -0.8892044 -0.3350601],[ 0.785482 -0.532351  0.479946]
5692,[-1.9272731  1.6102365  1.9590483  1.502345   0.8989041 -0.8892241 -0.3350966],[ 0.785496 -0.532355  0.479947]
5693,[-1.9272407  1.6102884  1.9591087  1.5023156  0.8989385 -0.889192  -0.3350579],[ 0.785479 -0.532347  0.479941]
5694,[-1.927286   1.6102751  1.9590484  1.502328   0.8989646 -0.8891376 -0.3351173],[ 0.785493 -0.532356  0.479936]
5695,[-1.9272516  1.6102474  1.9589911  1.5023303  0.8990075 -0.8891928 -0.3350733],[ 0.785491 -0.532358  0.479934]
5696,[-1.9272655  1.610281   1.9589771  1.5023173  0.898957  -0.889192  -0.3350472],[ 0.785481 -0.532356  0.479937]
5697,[-1.9273017  1.6103151  1.9590681  1.5023866  0.8989491 -0.8891596 -0.3350664],[ 0.785505 -0.532362  0.479927]
5698,[-1.8295439  1.7416378  2.0187192  1.9330577  0.6370895 -0.8907079 -0.3349942],[ 0.904489 -0.450885  0.550715]
5699,[-1.8295649  1.7415802  2.0187366  1.9330651  0.6370841 -0.8907667 -0.334972 ],[ 0.904478 -0.45089   0.550709]
5700,[-1.8295363  1.7416016  2.0187213  1.9330542  0.6371565 -0.890758  -0.335054 ],[ 0.904481 -0.450898  0.550703]
5701,[-1.8295282  1.7415632  2.018738   1.9330424  0.6370856 -0.890736  -0.3349851],[ 0.904483 -0.450936  0.550683]
5702,[-1.8295668  1.7415233  2.0187805  1.9330206  0.6370589 -0.8907155 -0.3349645],[ 0.904484 -0.450935  0.550681]
5703,[-1.8294805  1.7415488  2.0186961  1.9330864  0.6371098 -0.8907658 -0.3349843],[ 0.904478 -0.450944  0.550681]
5704,[-1.8295534  1.7414947  2.0187497  1.9330053  0.6371536 -0.8907246 -0.3350419],[ 0.904465 -0.450959  0.550661]
5705,[-1.8295525  1.7414829  2.0188041  1.9330151  0.6370827 -0.8907421 -0.3349816],[ 0.904464 -0.450957  0.550662]
5706,[-1.8294838  1.7414379  2.0187111  1.9330757  0.6370832 -0.8907294 -0.3349774],[ 0.904467 -0.450951  0.550671]
5707,[-1.8295501  1.7414423  2.0187938  1.9330984  0.6371654 -0.8907591 -0.334997 ],[ 0.904472 -0.450949  0.55067 ]
5708,[-1.8295215  1.7414734  2.0187151  1.9330521  0.6370575 -0.8907372 -0.3350233],[ 0.90447  -0.450945  0.55067 ]
5709,[-1.8294881  1.7414811  2.0187538  1.9330431  0.6370991 -0.8907391 -0.3349814],[ 0.904472 -0.450948  0.550668]
5710,[-1.8294967  1.7414708  2.0188084  1.9330153  0.6370967 -0.890747  -0.3350403],[ 0.904469 -0.45095   0.550664]
5711,[-1.8294881  1.7414532  2.0186932  1.9330547  0.6371122 -0.8907428 -0.335003 ],[ 0.904473 -0.450957  0.550661]
5712,[-1.8295029  1.7413831  2.0187018  1.9330547  0.6370539 -0.8907394 -0.334975 ],[ 0.904475 -0.450963  0.550657]
5713,[-1.8295186  1.7414265  2.0187533  1.9330739  0.6370986 -0.8907831 -0.3349677],[ 0.904471 -0.450962  0.550661]
5714,[-1.8295859  1.7414556  2.0186989  1.9330791  0.6371109 -0.8907415 -0.3350436],[ 0.904472 -0.450965  0.550658]
5715,[-1.8295262  1.7414089  2.0187235  1.9330585  0.637107  -0.8907664 -0.3350421],[ 0.904471 -0.450959  0.550659]
5716,[-1.8295539  1.7414274  2.0187111  1.9330132  0.6370606 -0.8907266 -0.3349767],[ 0.904465 -0.450958  0.550662]
5717,[-1.8295348  1.741451   2.0187216  1.9330924  0.6371362 -0.890726  -0.3350092],[ 0.904465 -0.450954  0.550665]
5718,[-1.8295234  1.7414458  2.0186889  1.9330338  0.6370629 -0.8906977 -0.3349749],[ 0.90447  -0.450962  0.550663]
5719,[-1.8294886  1.7414285  2.0187528  1.9330183  0.6370386 -0.8907093 -0.3350285],[ 0.904469 -0.450962  0.550663]
5720,[-1.8295243  1.7414069  2.0186613  1.9330857  0.6370961 -0.8907319 -0.3349639],[ 0.904469 -0.450963  0.550662]
5721,[-1.8295019  1.7414384  2.0186863  1.9330596  0.6370129 -0.8907693 -0.335002 ],[ 0.904463 -0.450968  0.550655]
5722,[-1.8295525  1.7414287  2.0187366  1.9330418  0.6370898 -0.8907345 -0.3349683],[ 0.904463 -0.45097   0.550655]
5723,[-1.8295439  1.7414216  2.0187876  1.9330529  0.6371157 -0.8907366 -0.3350204],[ 0.904463 -0.450966  0.550653]
5724,[-1.8295248  1.741341   2.0187316  1.9330863  0.6371189 -0.890697  -0.33494  ],[ 0.904469 -0.450967  0.550652]
5725,[-1.8295196  1.7414687  2.0187113  1.9330634  0.6371312 -0.8907092 -0.3349776],[ 0.90447  -0.450964  0.550653]
5726,[-1.8295329  1.7414231  2.0187414  1.9330885  0.6370705 -0.8907124 -0.3350026],[ 0.904477 -0.450958  0.550666]
5727,[-1.8295463  1.7414753  2.0187092  1.9330636  0.6370838 -0.8908    -0.3350092],[ 0.904476 -0.450961  0.550657]
5728,[-1.8295849  1.7413976  2.01876    1.9330111  0.637128  -0.8907373 -0.3349387],[ 0.904467 -0.450971  0.550654]
5729,[-1.8295758  1.741429   2.0186844  1.9330864  0.637097  -0.8907115 -0.334995 ],[ 0.904468 -0.450973  0.550655]
5730,[-1.8295544  1.7414409  2.0187538  1.9330511  0.6370863 -0.8906944 -0.3349787],[ 0.904465 -0.450972  0.550657]
5731,[-1.8295878  1.7414004  2.0187151  1.9330081  0.6370725 -0.8907168 -0.334981 ],[ 0.90447  -0.450983  0.550653]
5732,[-1.8295367  1.7414651  2.0187359  1.9330384  0.6371088 -0.8907515 -0.3349568],[ 0.904469 -0.450975  0.550655]
5733,[-1.8295201  1.7414033  2.0187471  1.932974   0.6371235 -0.8907232 -0.3349843],[ 0.904468 -0.450973  0.550657]
5734,[-1.8295267  1.7413739  2.0187762  1.933059   0.6370967 -0.8907071 -0.334992 ],[ 0.904467 -0.450972  0.550655]
5735,[-1.8294743  1.7414043  2.0187068  1.9330317  0.6370445 -0.890712  -0.3350307],[ 0.904466 -0.450971  0.550653]
5736,[-1.829542   1.7414266  2.0187726  1.9330329  0.6370559 -0.8907152 -0.3350356],[ 0.904465 -0.450976  0.550659]
5737,[-1.8295129  1.7414532  2.0187376  1.9329833  0.6370338 -0.8907531 -0.3350148],[ 0.904466 -0.450977  0.550658]
5738,[-1.8294728  1.7413807  2.018764   1.9330029  0.6370592 -0.8907125 -0.335029 ],[ 0.904468 -0.450986  0.550651]
5739,[-1.8295124  1.741401   2.0187318  1.9330306  0.6370938 -0.8907712 -0.334929 ],[ 0.904469 -0.450984  0.550646]
5740,[-1.8295191  1.7414154  2.0187161  1.9331     0.6370558 -0.8907415 -0.3349738],[ 0.904462 -0.450983  0.550654]
5741,[-1.8295034  1.7414079  2.0187156  1.932947   0.6370923 -0.8907554 -0.3350113],[ 0.904462 -0.450982  0.550657]
5742,[-1.8295377  1.7413677  2.0187252  1.9330509  0.6371077 -0.8907294 -0.3349382],[ 0.904464 -0.450983  0.550654]
5743,[-1.8295682  1.7413698  2.0187609  1.9330031  0.6370655 -0.8907342 -0.3350099],[ 0.904465 -0.450985  0.550648]
5744,[-1.8295386  1.7414128  2.0187173  1.9330654  0.6371406 -0.8907762 -0.3350112],[ 0.904464 -0.45098   0.550652]
5745,[-1.8295401  1.7413923  2.0187075  1.9330742  0.6370469 -0.8907537 -0.33494  ],[ 0.904461 -0.450978  0.550652]
5746,[-1.8295472  1.7414495  2.0187252  1.9330192  0.6370808 -0.8907351 -0.3349806],[ 0.904464 -0.450979  0.55065 ]
5747,[-1.8295248  1.7414049  2.0187171  1.9329972  0.6370606 -0.8907048 -0.3350331],[ 0.904476 -0.450988  0.550652]
5748,[-1.8295534  1.7414351  2.0187163  1.9330971  0.6370792 -0.8907382 -0.3349907],[ 0.904472 -0.450987  0.550649]
5749,[-1.8294986  1.7413461  2.0187464  1.9329889  0.6371077 -0.890699  -0.3349806],[ 0.90447  -0.450989  0.550648]
5750,[-1.8294957  1.7413929  2.0187626  1.9330343  0.6370672 -0.8907413 -0.3349705],[ 0.904469 -0.450982  0.550647]
5751,[-1.82951    1.7414025  2.0187328  1.933068   0.6370485 -0.8907768 -0.3349593],[ 0.904469 -0.45098   0.550651]
5752,[-1.8295143  1.7414623  2.0187495  1.9329991  0.6371154 -0.8907197 -0.3349397],[ 0.90447  -0.450983  0.55065 ]
5753,[-1.8295386  1.7413927  2.0187259  1.9330664  0.6370487 -0.8907614 -0.3349786],[ 0.904474 -0.450984  0.55065 ]
5754,[-1.8295539  1.741408   2.018775   1.933043   0.6371061 -0.8907738 -0.335067 ],[ 0.904471 -0.450983  0.550652]
5755,[-1.8294781  1.741356   2.0187647  1.9330618  0.6370664 -0.8907375 -0.3349848],[ 0.904466 -0.45099   0.550641]
5756,[-1.8295143  1.7414174  2.0187652  1.9330062  0.637061  -0.8907536 -0.334941 ],[ 0.904468 -0.450988  0.550641]
5757,[-1.8295301  1.7414424  2.0187445  1.933017   0.6370924 -0.8907334 -0.3349407],[ 0.904472 -0.450989  0.550653]
5758,[-1.8295196  1.7413859  2.0187073  1.9329886  0.6370552 -0.8906623 -0.3349479],[ 0.904473 -0.450988  0.550655]
5759,[-1.8294857  1.7413921  2.0187581  1.9330603  0.6371065 -0.8907271 -0.3349404],[ 0.904473 -0.450988  0.550653]
5760,[-1.8295353  1.7413831  2.0187635  1.933059   0.6371346 -0.8907494 -0.3350155],[ 0.904467 -0.450979  0.550654]
5761,[-1.8295329  1.7413975  2.0187802  1.9330198  0.6370866 -0.890763  -0.3350054],[ 0.904466 -0.450977  0.550657]
5762,[-1.8295711  1.7414504  2.0187995  1.9330953  0.637045  -0.8907709 -0.3350323],[ 0.904472 -0.450973  0.550644]
5763,[-1.8295167  1.7413813  2.0187624  1.9329981  0.6370523 -0.8907238 -0.3349186],[ 0.904476 -0.45097   0.550645]
5764,[-1.8295205  1.7413975  2.0187221  1.9330553  0.6370627 -0.8907276 -0.3349874],[ 0.904497 -0.450938  0.55066 ]
5765,[-1.829521   1.7414182  2.0187323  1.9330422  0.6371061 -0.8906907 -0.3350062],[ 0.904501 -0.450942  0.550665]
5766,[-1.8295158  1.7413623  2.0187323  1.9330076  0.6370643 -0.8907337 -0.3349834],[ 0.904502 -0.450937  0.550677]
5767,[-1.8295005  1.7414378  2.0187118  1.9330524  0.6370625 -0.8907404 -0.3350024],[ 0.904477 -0.450929  0.550673]
5768,[-1.8295339  1.7413676  2.0186977  1.9330485  0.637078  -0.8907167 -0.3349631],[ 0.904473 -0.450932  0.550673]
5769,[-1.8294957  1.7413993  2.0187647  1.9330434  0.6370614 -0.8907354 -0.3349978],[ 0.904467 -0.450926  0.550669]
5770,[-1.8295291  1.7414123  2.0187309  1.9329994  0.6370794 -0.8907598 -0.334977 ],[ 0.904461 -0.450942  0.550653]
5771,[-1.8295663  1.7413744  2.0187395  1.9330382  0.6370231 -0.8907269 -0.3349985],[ 0.904473 -0.450941  0.550655]
5772,[-1.8295768  1.7413841  2.0187469  1.9329829  0.6371535 -0.8907428 -0.3349803],[ 0.904479 -0.450937  0.550659]
5773,[-1.8295191  1.7413763  2.018708   1.933046   0.6370268 -0.8907151 -0.3349831],[ 0.904479 -0.45093   0.550666]
5774,[-1.829521   1.7414204  2.0187268  1.9330369  0.6370709 -0.8907428 -0.3349729],[ 0.904478 -0.450936  0.550661]
5775,[-1.8295048  1.741323   2.0187714  1.93303    0.6370786 -0.8907658 -0.3350158],[ 0.904475 -0.450936  0.550648]
5776,[-1.9970921  1.8264422  2.0753491  2.1378422  1.6776717 -1.0474842 -0.3348835],[ 0.733214 -0.28231   0.486885]
5777,[-1.9971483  1.8263924  2.0752716  2.137789   1.6776986 -1.0474374 -0.3349228],[ 0.733206 -0.282282  0.486867]
5778,[-1.9971417  1.8263897  2.0752449  2.1378174  1.6777306 -1.0474788 -0.3348249],[ 0.733213 -0.282312  0.486885]
5779,[-1.9971083  1.8264289  2.0753379  2.1378326  1.677644  -1.0474957 -0.3348835],[ 0.733191 -0.282305  0.486874]
5780,[-1.997115   1.8264322  2.0752685  2.1377721  1.6775945 -1.0474687 -0.3349183],[ 0.733192 -0.282306  0.486874]
5781,[-1.9970711  1.8264419  2.0753164  2.1378279  1.6776376 -1.0474752 -0.3349161],[ 0.733188 -0.28232   0.486885]
5782,[-1.9970525  1.8264424  2.0752766  2.1378095  1.6776899 -1.0474778 -0.3349565],[ 0.733194 -0.282281  0.486864]
5783,[-1.9971421  1.8264472  2.0753407  2.1378248  1.6776899 -1.0474178 -0.334904 ],[ 0.73319  -0.282305  0.486868]
5784,[-1.9971183  1.8263805  2.0752304  2.1377685  1.6776689 -1.047397  -0.3348454],[ 0.733211 -0.282322  0.486885]
5785,[-1.9970806  1.8263843  2.0753064  2.1378412  1.6776482 -1.0475165 -0.3348799],[ 0.733189 -0.282303  0.486873]
5786,[-1.9970883  1.8264177  2.0752618  2.1377869  1.6775736 -1.0474874 -0.3349221],[ 0.733185 -0.282312  0.486867]
5787,[-1.9971708  1.8264427  2.075316   2.1377945  1.6776713 -1.047492  -0.3349001],[ 0.733195 -0.2823    0.486854]
5788,[-1.997125   1.8263601  2.0752311  2.1377697  1.6776376 -1.0474195 -0.3348925],[ 0.733181 -0.282304  0.486867]
5789,[-1.9970325  1.826399   2.0752537  2.1378171  1.6776342 -1.047527  -0.3349152],[ 0.733183 -0.28231   0.486866]
5790,[-1.9970453  1.8263878  2.0753009  2.1378038  1.6776243 -1.0474365 -0.3349406],[ 0.733188 -0.282311  0.486875]
5791,[-1.9971016  1.8264265  2.0752721  2.1377678  1.6776922 -1.0474191 -0.3349178],[ 0.733177 -0.282247  0.486827]
5792,[-1.997084   1.8263698  2.0752635  2.1378009  1.6776242 -1.0474678 -0.3348316],[ 0.733209 -0.282314  0.486885]
5793,[-1.9970811  1.8263688  2.0753214  2.137805   1.6776116 -1.0474517 -0.3348982],[ 0.733193 -0.282325  0.486889]
5794,[-1.9970897  1.8263843  2.0752952  2.1377566  1.6777045 -1.0474554 -0.3348759],[ 0.733184 -0.282314  0.486869]
5795,[-1.9970864  1.8264337  2.0752749  2.1378658  1.6776012 -1.0474305 -0.3348851],[ 0.733193 -0.282339  0.486881]
5796,[-1.9970925  1.8264198  2.0753381  2.1378284  1.6775945 -1.047455  -0.3348848],[ 0.733186 -0.28231   0.486868]
5797,[-1.9970821  1.8263841  2.075326   2.1377904  1.6776696 -1.0474498 -0.3348384],[ 0.733184 -0.282309  0.486869]
5798,[-1.997072   1.8264469  2.0752783  2.137805   1.6776726 -1.0474705 -0.3348168],[ 0.73319  -0.282305  0.486875]
5799,[-1.9971221  1.8263626  2.0752954  2.1377871  1.6775841 -1.0474601 -0.3349026],[ 0.733212 -0.282321  0.486887]
5800,[-1.9970992  1.8263811  2.075304   2.137795   1.6776745 -1.0474776 -0.334879 ],[ 0.733201 -0.282293  0.486863]
5801,[-1.9971026  1.826399   2.0752845  2.1378238  1.67767   -1.0474529 -0.3348664],[ 0.733199 -0.282291  0.486863]
5802,[-1.9971064  1.8263447  2.0753338  2.13779    1.6775891 -1.0474445 -0.3348415],[ 0.733189 -0.282314  0.486868]
5803,[-1.997103   1.8264073  2.0752928  2.1377933  1.6775922 -1.0474776 -0.3348413],[ 0.73319  -0.282315  0.486869]
5804,[-1.9971378  1.8263643  2.0752954  2.1378253  1.6775806 -1.0474806 -0.3348689],[ 0.733188 -0.282318  0.486865]
5805,[-1.9971207  1.8263797  2.075299   2.1377695  1.6776214 -1.0474439 -0.3348876],[ 0.733195 -0.282329  0.486888]
5806,[-1.997125   1.8263679  2.075305   2.1378467  1.6776049 -1.047415  -0.3348632],[ 0.733193 -0.282333  0.48689 ]
5807,[-1.9970987  1.8263813  2.0753329  2.1378298  1.6776392 -1.0474403 -0.3349227],[ 0.733185 -0.282308  0.486874]
5808,[-1.9970425  1.8263619  2.0752106  2.1378155  1.6776052 -1.0474659 -0.3349296],[ 0.73317  -0.282249  0.486826]
5809,[-1.9970954  1.8263807  2.0752556  2.1377525  1.6775266 -1.0474551 -0.3348794],[ 0.733184 -0.282316  0.486873]
5810,[-1.9970625  1.8264543  2.0752366  2.1378622  1.6775583 -1.0474619 -0.3349211],[ 0.733186 -0.28231   0.486873]
5811,[-1.9971073  1.8264145  2.0752859  2.1377926  1.6775862 -1.0474731 -0.3348894],[ 0.733202 -0.282312  0.486859]
5812,[-1.9971045  1.8262815  2.0752897  2.1377869  1.6775703 -1.0474576 -0.3349217],[ 0.73319  -0.282315  0.486883]
5813,[-1.9971021  1.8264332  2.0752447  2.1377532  1.6775893 -1.0475031 -0.3349023],[ 0.733204 -0.282345  0.486894]
5814,[-1.9970873  1.8263283  2.0753183  2.1377699  1.6775866 -1.0474762 -0.3349111],[ 0.733199 -0.28234   0.48689 ]
5815,[-1.9971302  1.8263409  2.0753105  2.1378436  1.6775334 -1.0474879 -0.3348607],[ 0.733186 -0.282311  0.486874]
5816,[-1.9971007  1.8264519  2.075242   2.1377985  1.6774726 -1.0474342 -0.3349208],[ 0.733264 -0.282381  0.486914]
5817,[-1.9971464  1.8263409  2.0753169  2.1378305  1.6774855 -1.047446  -0.3348834],[ 0.733266 -0.282358  0.486898]
5818,[-1.9971111  1.8263751  2.0753446  2.1377394  1.6773926 -1.0474356 -0.334848 ],[ 0.733225 -0.282344  0.486915]
5819,[-1.9971088  1.826412   2.0753043  2.1378696  1.6773881 -1.0475206 -0.3349486],[ 0.733226 -0.282301  0.48689 ]
5820,[-1.9970701  1.8264372  2.0753098  2.1378484  1.6773484 -1.0475    -0.3349634],[ 0.733229 -0.282356  0.486905]
5821,[-1.9970787  1.8263917  2.075278   2.1378207  1.67737   -1.047483  -0.3349238],[ 0.733241 -0.282334  0.486914]
5822,[-1.9971059  1.8263794  2.0753553  2.1377661  1.6769395 -1.0474887 -0.3348687],[ 0.733267 -0.282372  0.486941]
5823,[-1.997093   1.8263952  2.0753026  2.1377709  1.6768534 -1.0475014 -0.3349197],[ 0.733276 -0.282346  0.486946]
5824,[-1.9971641  1.8263932  2.075268   2.137773   1.6757287 -1.0473679 -0.3348239],[ 0.733381 -0.282306  0.487051]
5825,[-1.9971374  1.8263627  2.0753219  2.1377954  1.6738222 -1.0474526 -0.3348864],[ 0.733611 -0.282317  0.487273]
5826,[-1.997074   1.8263614  2.0752699  2.1378138  1.6708634 -1.0474445 -0.3348717],[ 0.733996 -0.282418  0.487699]
5827,[-2.5400191  1.5649716  1.8926817  0.1572197  0.5016257  0.099047  -0.4720188],[ 0.686847 -0.376682  0.105028]
5828,[-2.5401214  1.5649878  1.8927114  0.1571803  0.5016328  0.0990252 -0.47204  ],[ 0.686851 -0.376682  0.105024]
5829,[-2.5400768  1.56496    1.8928206  0.1572574  0.5016156  0.0990931 -0.4720446],[ 0.686853 -0.37668   0.105023]
