id,joint_position,ball_loc
4239,[ 9.5734824  2.8101206  2.8385531  3.4464659  1.1889523  0.0396967 -0.1618057],[1.247037 0.02558  0.36197 ]
4240,[ 9.561757   2.8101008  2.8386024  3.4465391  1.1890087  0.0396554 -0.1618281],[1.249415 0.023302 0.362051]
4241,[ 9.5586606  2.8100765  2.8386398  3.44648    1.1889968  0.0397148 -0.1617554],[1.249849 0.022911 0.36205 ]
4242,[ 9.5469822  2.8100648  2.8386031  3.4464531  1.1890089  0.0397193 -0.161842 ],[1.252154 0.020703 0.362126]
4243,[ 9.5440603  2.8101061  2.8386081  3.4464755  1.1890366  0.0397037 -0.1618658],[1.252647 0.020265 0.362106]
4244,[ 9.5318829  2.8101111  2.8385945  3.4464853  1.1889798  0.0397457 -0.161795 ],[1.25497  0.017975 0.362158]
4245,[ 9.5288206  2.8100751  2.8386286  3.4464767  1.1890656  0.0396878 -0.1618821],[1.255449 0.017524 0.362162]
4246,[ 9.5166896  2.810124   2.838555   3.446465   1.1890633  0.0397403 -0.1618084],[1.257745 0.015165 0.362215]
4247,[ 9.5135861  2.810102   2.8386205  3.4464583  1.1889698  0.0396566 -0.1618277],[1.258206 0.014647 0.362263]
4248,[ 9.5014337  2.8100579  2.8386234  3.4465031  1.1889884  0.0397141 -0.1618242],[1.2605   0.012311 0.36226 ]
4249,[ 9.498355   2.8100951  2.8386141  3.4464824  1.1889914  0.0397068 -0.1618227],[1.260956 0.011759 0.362306]
4250,[ 9.486081   2.8100934  2.8385547  3.4464788  1.1890191  0.0396735 -0.1618376],[1.26321  0.009384 0.362312]
4251,[ 9.4829832  2.8101356  2.8386136  3.4464776  1.1890273  0.0396972 -0.1617821],[1.263658 0.008862 0.362357]
4252,[ 9.4677542  2.8100694  2.8385571  3.4464779  1.1890077  0.0396815 -0.1618221],[1.266297 0.005917 0.3624  ]
4253,[ 9.45567    2.8100477  2.8385619  3.4465007  1.1889806  0.0396549 -0.1618106],[1.268452 0.003463 0.362468]
4254,[ 9.452586   2.8100491  2.8385669  3.4464802  1.1890468  0.0396907 -0.1618381],[1.268875 0.002989 0.362452]
4255,[ 9.4406274  2.810046   2.838621   3.4464757  1.1889802  0.0397171 -0.1617688],[1.270973e+00 5.021117e-04 3.625332e-01]
4256,[ 9.4377018  2.8101316  2.8385972  3.4464624  1.1889542  0.0396478 -0.1618069],[1.271394e+00 1.359736e-05 3.625084e-01]
4257,[ 9.4259015  2.8100512  2.8385991  3.4464559  1.1889324  0.0396456 -0.161844 ],[ 1.273415 -0.002431  0.362573]
4258,[ 9.4227754  2.8100882  2.8385943  3.4464669  1.1890453  0.0396254 -0.1618358],[ 1.273821 -0.002922  0.36258 ]
4259,[ 9.4104155  2.8100901  2.83858    3.4464459  1.1889806  0.0396718 -0.1618456],[ 1.27589  -0.005509  0.362619]
4260,[ 9.4073494  2.8100839  2.8386413  3.4464421  1.1890429  0.03969   -0.1617873],[ 1.276306 -0.006047  0.362643]
4261,[ 9.3949617  2.8100727  2.83856    3.4464512  1.1890207  0.0397102 -0.1618246],[ 1.278374 -0.008692  0.362659]
4262,[ 9.3918415  2.8101151  2.8386167  3.4465217  1.1889688  0.0396659 -0.1617887],[ 1.278779 -0.009273  0.362707]
4263,[ 9.3798448  2.8100896  2.8385965  3.4464523  1.1889675  0.0397289 -0.1617765],[ 1.280735 -0.011846  0.362729]
4264,[ 9.3768884  2.8101027  2.8386193  3.4464454  1.1890002  0.0396567 -0.1618424],[ 1.281115 -0.012409  0.362752]
4265,[ 9.3652569  2.8101037  2.8386141  3.4465189  1.1890027  0.0396732 -0.1618818],[ 1.282964 -0.014962  0.362808]
4266,[ 9.3623808  2.8100481  2.838642   3.4464354  1.1890005  0.0397289 -0.1618228],[ 1.28333  -0.015461  0.362803]
4267,[ 9.3507424  2.8100675  2.8385733  3.4464945  1.1890434  0.0397061 -0.1618004],[ 1.28513  -0.018005  0.362868]
4268,[ 9.3480302  2.8100737  2.8386027  3.4465396  1.1890731  0.0396904 -0.1618661],[ 1.285488 -0.018507  0.362857]
4269,[ 9.3359355  2.8100667  2.8385574  3.446476   1.1890844  0.0396917 -0.1618111],[ 1.287319 -0.021193  0.36292 ]
4270,[ 9.3327459  2.8101457  2.8385864  3.4464669  1.1890352  0.0397679 -0.1618154],[ 1.287692 -0.021739  0.362913]
4271,[ 9.3205651  2.8100357  2.8386334  3.4464695  1.1890308  0.0396834 -0.1618374],[ 1.28954  -0.024537  0.362966]
4272,[ 9.3175365  2.8100725  2.8386275  3.4464764  1.1889682  0.0396731 -0.1617783],[ 1.289909 -0.025061  0.362957]
4273,[ 9.3057009  2.8100524  2.8385719  3.4464838  1.1889862  0.039744  -0.1618656],[ 1.29166  -0.027816  0.363018]
4274,[ 9.3026568  2.8100877  2.8385726  3.4464936  1.1890303  0.0396671 -0.161818 ],[ 1.292002 -0.028333  0.363012]
4275,[ 9.2906614  2.8100725  2.8386179  3.4464664  1.1889782  0.0397063 -0.1618132],[ 1.293683 -0.031073  0.36306 ]
4276,[ 9.2877084  2.8101044  2.8385998  3.4464805  1.1889994  0.0397296 -0.1618109],[ 1.294034 -0.031651  0.363093]
4277,[ 9.2725223  2.8101123  2.8385636  3.4464671  1.1890263  0.0396892 -0.1618397],[ 1.296057 -0.03504   0.363152]
4278,[ 9.2606166  2.8100779  2.8386036  3.446445   1.1889913  0.039635  -0.1618416],[ 1.297682 -0.037827  0.363179]
4279,[ 9.2575549  2.8100989  2.8386334  3.4464674  1.1889884  0.0396412 -0.1617967],[ 1.298008 -0.038412  0.363193]
4280,[ 9.2455896  2.8100787  2.8386048  3.4464245  1.1890206  0.0396722 -0.1618135],[ 1.299594 -0.041275  0.363243]
4281,[ 9.2425145  2.8101097  2.8385864  3.4464738  1.1890113  0.0397438 -0.161814 ],[ 1.299914 -0.041839  0.363245]
4282,[ 9.2303728  2.8100348  2.8386015  3.4464755  1.1890224  0.0397344 -0.1618553],[ 1.301489 -0.04473   0.363297]
4283,[ 9.2272318  2.8100591  2.8385883  3.4464342  1.1889417  0.039661  -0.1618466],[ 1.3018   -0.045297  0.363287]
4284,[ 9.2150422  2.8100424  2.8386067  3.4464247  1.1890337  0.0396738 -0.1618638],[ 1.303339 -0.048273  0.363329]
4285,[ 9.2119385  2.8100999  2.8385996  3.4464693  1.188987   0.0397093 -0.1618119],[ 1.303632 -0.048873  0.363338]
4286,[ 9.1997896  2.8100629  2.8385564  3.4464779  1.1889969  0.0396897 -0.1619079],[ 1.305131 -0.051852  0.363371]
4287,[ 9.1968275  2.8100768  2.8385602  3.4465251  1.1889864  0.0397058 -0.1618168],[ 1.305423 -0.052469  0.363396]
4288,[ 9.1848808  2.8101373  2.8385948  3.4464078  1.1889635  0.0396774 -0.1617944],[ 1.306847 -0.055343  0.363421]
4289,[ 9.182068   2.8101299  2.8386234  3.4464619  1.1890105  0.0397393 -0.1618105],[ 1.307106 -0.055958  0.363458]
4290,[ 9.1702519  2.810062   2.8385404  3.446485   1.1890796  0.0397549 -0.1618483],[ 1.308448 -0.05883   0.363488]
4291,[ 9.1671911  2.8101273  2.83861    3.4465096  1.1890045  0.0396511 -0.16179  ],[ 1.308702 -0.059464  0.363517]
4292,[ 9.1549805  2.8100379  2.838627   3.4464578  1.1889702  0.0397084 -0.1618294],[ 1.310085 -0.062529  0.363549]
4293,[ 9.1518727  2.810118   2.8386482  3.4464292  1.1889932  0.0397461 -0.1618059],[ 1.310352 -0.063154  0.363561]
4294,[ 9.1397577  2.8101585  2.8385528  3.4464249  1.1890073  0.0396642 -0.1618352],[ 1.3114   -0.066381  0.363688]
4295,[ 9.1366988  2.8101047  2.8386315  3.4464805  1.1890113  0.0396645 -0.1618466],[ 1.311659 -0.066981  0.363676]
4296,[ 9.124879   2.8101032  2.8385709  3.4464888  1.1890006  0.0396703 -0.161826 ],[ 1.31289  -0.070003  0.363729]
4297,[ 9.1220459  2.8100644  2.8386105  3.4464736  1.1890335  0.0396871 -0.1618556],[ 1.313132 -0.070586  0.363732]
4298,[ 9.1103939  2.8100918  2.8385776  3.4464986  1.1890448  0.0396563 -0.1618362],[ 1.314318 -0.073599  0.363786]
4299,[ 9.1074294  2.8100799  2.8386394  3.4464266  1.1890105  0.0397102 -0.1618573],[ 1.314538 -0.074228  0.363792]
4300,[ 9.0954951  2.8100515  2.838581   3.4464557  1.189041   0.0396898 -0.1618315],[ 1.315689 -0.077298  0.363822]
4301,[ 9.0924438  2.8100896  2.8385769  3.4464435  1.1889951  0.0397228 -0.1618071],[ 1.315927 -0.077924  0.363839]
4302,[ 9.0801257  2.810112   2.8386296  3.4465332  1.189042   0.0396749 -0.1617652],[ 1.31706  -0.081138  0.363897]
4303,[ 9.0770021  2.8100782  2.8385454  3.4464872  1.1889809  0.039707  -0.1618155],[ 1.317294 -0.08177   0.363893]
4304,[ 9.0647722  2.8101035  2.8385769  3.4464752  1.1890122  0.0396743 -0.1618197],[ 1.31837  -0.08499   0.363963]
4305,[ 9.0619145  2.8100806  2.8385788  3.4464693  1.1889698  0.0396818 -0.1618649],[ 1.318593 -0.085618  0.363938]
4306,[ 9.0498437  2.8100741  2.8385669  3.4465232  1.1890268  0.0397112 -0.161812 ],[ 1.319592 -0.088799  0.363983]
4307,[ 9.046738   2.8100238  2.8385562  3.4464636  1.188961   0.0396989 -0.1617912],[ 1.3198   -0.089414  0.36398 ]
4308,[ 9.0347475  2.8100799  2.8386112  3.4464717  1.1890149  0.0397082 -0.1618157],[ 1.320763 -0.092597  0.364025]
4309,[ 9.0318254  2.8101252  2.8385616  3.4464602  1.1889477  0.0396613 -0.1618558],[ 1.320955 -0.093218  0.364043]
4310,[ 9.0199927  2.8101018  2.8386069  3.4464914  1.1890237  0.0397071 -0.1618399],[ 1.321861 -0.096368  0.36407 ]
4311,[ 9.0170582  2.8100222  2.838586   3.4465341  1.1889438  0.0397407 -0.1618436],[ 1.322038 -0.097     0.364099]
4312,[ 9.0055159  2.8100877  2.8386186  3.4464872  1.1889946  0.0397136 -0.1618436],[ 1.322882 -0.100077  0.364125]
4313,[ 9.0025412  2.8100462  2.838574   3.4464385  1.1890334  0.0396616 -0.1618072],[ 1.323032 -0.100723  0.364148]
4314,[ 8.9906739  2.8100727  2.8386189  3.4464421  1.1890139  0.0397242 -0.1617929],[ 1.323871 -0.103834  0.364164]
4315,[ 8.9877337  2.8101154  2.8386258  3.446449   1.1890011  0.0396965 -0.1618079],[ 1.324018 -0.104515  0.364195]
4316,[ 8.9754404  2.8100625  2.8386224  3.4464628  1.1890374  0.0397097 -0.1618702],[ 1.324799 -0.107783  0.364224]
4317,[ 8.9723714  2.8100603  2.8385922  3.4464595  1.1890263  0.0397101 -0.1618781],[ 1.324952 -0.108458  0.364241]
4318,[ 8.9600636  2.8100474  2.8385955  3.4464664  1.1889794  0.0397059 -0.1618153],[ 1.325697 -0.111806  0.364284]
4319,[ 8.9570802  2.8100844  2.8386542  3.446537   1.1890077  0.0397082 -0.1618936],[ 1.325841 -0.112465  0.364276]
4320,[ 8.9451247  2.8100491  2.8385879  3.4464671  1.1889918  0.0396642 -0.1618164],[ 1.326528 -0.115707  0.364326]
4321,[ 8.9422546  2.8100613  2.8385974  3.4463961  1.1890477  0.0396956 -0.1618371],[ 1.32665  -0.116335  0.364311]
4322,[ 8.9305986  2.8100934  2.8386336  3.4464326  1.1890446  0.0396654 -0.1618149],[ 1.32726  -0.119505  0.364366]
4323,[ 8.927522   2.8100708  2.8386179  3.4464585  1.1890367  0.0397304 -0.16186  ],[ 1.327381 -0.120117  0.364364]
4324,[ 8.9153246  2.8100977  2.8386186  3.4464705  1.1890137  0.0397002 -0.1618665],[ 1.327955 -0.123452  0.364404]
4325,[ 8.9123229  2.8100863  2.838591   3.446475   1.1889909  0.0397145 -0.1618338],[ 1.328346 -0.123965  0.364251]
4326,[ 8.8997403  2.8101151  2.8386172  3.4464335  1.1889759  0.039722  -0.1617948],[ 1.328893 -0.127388  0.3643  ]
4327,[ 8.8966373  2.8100908  2.8386089  3.4464483  1.188959   0.0397107 -0.1618102],[ 1.329    -0.128058  0.364321]
4328,[ 8.8845249  2.8100367  2.8385955  3.4464657  1.189012   0.0396753 -0.1618761],[ 1.329485 -0.131377  0.364308]
4329,[ 8.8814784  2.8100489  2.8386382  3.4464986  1.1889993  0.0396785 -0.1618689],[ 1.329563 -0.132071  0.364342]
4330,[ 8.869433   2.8101273  2.8386468  3.4464576  1.1890341  0.0396892 -0.1618718],[ 1.329991 -0.135363  0.364364]
4331,[ 8.8663276  2.8100586  2.8385848  3.4464321  1.1890374  0.0396944 -0.1618006],[ 1.330055 -0.136058  0.364409]
4332,[ 8.8544313  2.8100374  2.8385798  3.4464509  1.1889446  0.0397163 -0.1618027],[ 1.330444 -0.139286  0.364379]
4333,[ 8.851441   2.8101111  2.838554   3.4464521  1.188968   0.0396931 -0.1618487],[ 1.330486 -0.139988  0.364469]
4334,[ 8.8395093  2.8100393  2.8385967  3.4464552  1.1890303  0.0396928 -0.1617985],[ 1.330818 -0.143182  0.364439]
4335,[ 8.8364023  2.8100498  2.8386079  3.4464845  1.1890037  0.039712  -0.1618517],[ 1.330873 -0.143875  0.364467]
4336,[ 8.8244527  2.8099964  2.8386115  3.4464662  1.1890496  0.0396945 -0.1619011],[ 1.330984 -0.14745   0.365374]
4337,[ 8.8214143  2.8100777  2.8385667  3.4464984  1.189035   0.0396474 -0.1617635],[ 1.331197 -0.147823  0.364504]
4338,[ 8.8093959  2.8101073  2.8385919  3.4464664  1.1889995  0.0397071 -0.1618631],[ 1.331264 -0.151368  0.365418]
4339,[ 8.8065463  2.810056   2.8385779  3.4465124  1.188997   0.0396806 -0.1617608],[ 1.331286 -0.152063  0.365471]
4340,[ 8.794432   2.8100942  2.8386038  3.4464287  1.1889692  0.0396819 -0.1618136],[ 1.331441 -0.155413  0.365454]
4341,[ 8.7913452  2.8100834  2.8386313  3.4464431  1.1890501  0.03965   -0.1617723],[ 1.331447 -0.156108  0.365505]
4342,[ 8.7794236  2.8100143  2.8385974  3.4464495  1.1890231  0.0397124 -0.1617899],[ 1.331571 -0.159374  0.365505]
4343,[ 8.7765111  2.8100789  2.8386158  3.4464471  1.1889936  0.0397062 -0.1618268],[ 1.331586 -0.160059  0.365556]
4344,[ 8.7646771  2.8099888  2.8386167  3.4464264  1.1889912  0.0397366 -0.1618476],[ 1.331653 -0.163252  0.365567]
4345,[ 8.7618419  2.8100784  2.8386103  3.446491   1.1889714  0.0397192 -0.1617955],[ 1.331653 -0.163918  0.365605]
4346,[ 8.7498962  2.8100903  2.838612   3.4464557  1.1889819  0.0397258 -0.161799 ],[ 1.33169  -0.167117  0.365616]
4347,[ 8.7468241  2.8100439  2.8385976  3.4464626  1.1890521  0.0397201 -0.1618339],[ 1.331676 -0.167801  0.365658]
4348,[ 8.7344581  2.8100603  2.8386184  3.4464383  1.1889813  0.0397158 -0.1618176],[ 1.33164  -0.171115  0.36568 ]
4349,[ 8.7313429  2.8100286  2.8386146  3.4464769  1.1889784  0.0396812 -0.1618598],[ 1.331622 -0.171812  0.365691]
4350,[ 8.7189625  2.8100758  2.8386224  3.4464833  1.1889988  0.0396797 -0.1617859],[ 1.331544 -0.175196  0.36575 ]
4351,[ 8.7158207  2.8100701  2.8386017  3.4465313  1.1890155  0.0396836 -0.1618132],[ 1.331518 -0.17589   0.365787]
4352,[ 8.7039796  2.8100522  2.8386067  3.4464347  1.1890215  0.0396262 -0.1617654],[ 1.331389 -0.179122  0.365814]
4353,[ 8.7010644  2.8100987  2.8385893  3.4464326  1.18902    0.0397269 -0.1618649],[ 1.331361 -0.17975   0.365813]
4354,[ 8.6894921  2.8100548  2.8386224  3.4464638  1.1889977  0.0397076 -0.1618212],[ 1.331178 -0.18291   0.365884]
4355,[ 8.6865994  2.8100672  2.8385848  3.4465084  1.1890031  0.0396704 -0.1618448],[ 1.331129 -0.183516  0.365875]
4356,[ 8.674697   2.8100338  2.8386155  3.4464538  1.1890198  0.0397279 -0.1617987],[ 1.330922 -0.186694  0.365954]
4357,[ 8.6717166  2.8100493  2.8386525  3.4464667  1.1889399  0.0397145 -0.1618174],[ 1.330881 -0.187322  0.365938]
4358,[ 8.6594266  2.8100961  2.8385986  3.446455   1.1890462  0.0396318 -0.1618211],[ 1.330576 -0.190695  0.366012]
4359,[ 8.6562408  2.8100937  2.8386375  3.4464538  1.1890143  0.0397295 -0.1618197],[ 1.330523 -0.19135   0.365997]
4360,[ 8.6439582  2.8100326  2.8385688  3.4464876  1.1890173  0.0397354 -0.1618163],[ 1.330181 -0.194722  0.366062]
4361,[ 8.6408599  2.8101085  2.8386236  3.4465131  1.1890633  0.039693  -0.1618372],[ 1.330112 -0.195376  0.366073]
4362,[ 8.628827   2.8100489  2.838574   3.446392   1.189037   0.0396845 -0.1617959],[ 1.329748 -0.198581  0.366097]
4363,[ 8.6260208  2.810045   2.8386286  3.4464409  1.188995   0.0397089 -0.161784 ],[ 1.329646 -0.19925   0.366151]
4364,[ 8.6141459  2.8100691  2.8386067  3.4465213  1.1890104  0.039681  -0.1618308],[ 1.329252 -0.202409  0.366135]
4365,[ 8.6111013  2.8100839  2.8386029  3.4464681  1.1890014  0.039658  -0.1618041],[ 1.329153 -0.203086  0.366213]
4366,[ 8.5992166  2.8100272  2.8385361  3.4464652  1.1890046  0.0396751 -0.1617831],[ 1.3287   -0.206266  0.366237]
4367,[ 8.5963536  2.8101063  2.8385473  3.446459   1.1890187  0.0396232 -0.1617768],[ 1.328588 -0.206883  0.36623 ]
4368,[ 8.5846616  2.8100748  2.8386279  3.4464647  1.1889853  0.0396817 -0.161824 ],[ 1.328076 -0.210068  0.366315]
4369,[ 8.5817133  2.8101085  2.8385984  3.4464409  1.1890955  0.0396458 -0.1618026],[ 1.327989 -0.210661  0.366271]
4370,[ 8.5698694  2.8101125  2.8386248  3.4464693  1.189012   0.0397096 -0.1618554],[ 1.327425 -0.213859  0.366364]
4371,[ 8.5669802  2.8100956  2.8386005  3.4465046  1.18901    0.0396885 -0.1618309],[ 1.3273   -0.214468  0.366362]
4372,[ 8.554953   2.8101123  2.8386415  3.4464926  1.1890083  0.0396949 -0.1618676],[ 1.326701 -0.217637  0.366409]
4373,[ 8.5519165  2.8100918  2.838636   3.4464433  1.1889785  0.0396984 -0.1618517],[ 1.326576 -0.218296  0.366453]
4374,[ 8.5396393  2.8100443  2.8385674  3.4464984  1.1890178  0.0396665 -0.1618342],[ 1.325909 -0.221506  0.366456]
4375,[ 8.5366324  2.810092   2.8386427  3.4464554  1.189025   0.0396466 -0.1618183],[ 1.325773 -0.222156  0.366483]
4376,[ 8.524434   2.8100267  2.8385624  3.4464719  1.1889729  0.039692  -0.1617947],[ 1.32505  -0.225397  0.366562]
4377,[ 8.5213612  2.8101249  2.8385953  3.4464912  1.1889769  0.0396918 -0.1618173],[ 1.324901 -0.226001  0.366536]
4378,[ 8.5096057  2.810031   2.838601   3.4464955  1.1890226  0.0397222 -0.1618053],[ 1.324169 -0.229146  0.366631]
4379,[ 8.5066551  2.8100899  2.8386398  3.4464647  1.1889949  0.0396516 -0.1618424],[ 1.324024 -0.229735  0.366619]
4380,[ 8.4947461  2.8100789  2.8386551  3.4465232  1.1890625  0.0397053 -0.1618522],[ 1.323197 -0.232862  0.367347]
4381,[ 8.4916948  2.8100758  2.838653   3.4464619  1.1890244  0.0396834 -0.1617536],[ 1.323036 -0.233481  0.367362]
4382,[ 8.4793838  2.8100744  2.8385841  3.446501   1.1889579  0.0396736 -0.1618694],[ 1.322198 -0.23662   0.367346]
4383,[ 8.4762367  2.8100706  2.8386277  3.4464621  1.188977   0.0396977 -0.1618321],[ 1.322035 -0.23724   0.367342]
4384,[ 8.4641975  2.8100589  2.8385688  3.4464366  1.1890035  0.0397083 -0.1618217],[ 1.321129 -0.240397  0.367374]
4385,[ 8.46115    2.8100579  2.8385969  3.4464867  1.1889591  0.0397019 -0.1618046],[ 1.320974 -0.240981  0.367329]
4386,[ 8.4491094  2.8101004  2.8386131  3.4464554  1.1889683  0.039706  -0.161794 ],[ 1.320052 -0.244067  0.367355]
4387,[ 8.4431161  2.8100872  2.8386222  3.44648    1.1890236  0.0396993 -0.1618788],[ 1.319684 -0.245287  0.367349]
4388,[ 8.434264   2.810123   2.8385991  3.4464945  1.1889667  0.0397329 -0.1618279],[ 1.31892  -0.247664  0.36734 ]
4389,[ 8.4313539  2.8100632  2.8385752  3.4464702  1.1889757  0.039677  -0.1618717],[ 1.318753 -0.24825   0.367294]
4390,[ 8.4194192  2.8100529  2.8386174  3.4464733  1.1890344  0.0396562 -0.1618427],[ 1.317725 -0.251279  0.36737 ]
4391,[ 8.4163621  2.8100772  2.8385993  3.4465031  1.1890756  0.0397011 -0.1618077],[ 1.317537 -0.251885  0.367328]
4392,[ 8.4040531  2.810062   2.8385624  3.4464361  1.1889449  0.0396861 -0.1618157],[ 1.316289 -0.255519  0.367522]
4393,[ 8.4010466  2.8100956  2.8385888  3.446449   1.1890402  0.0396698 -0.1617566],[ 1.316185 -0.255681  0.367469]
4394,[ 8.3891257  2.8100658  2.8386263  3.4465027  1.188948   0.0396664 -0.1617734],[ 1.315039 -0.259123  0.36691 ]
4395,[ 8.3861636  2.810051   2.8385945  3.4464085  1.1889841  0.0396923 -0.1618372],[ 1.314802 -0.259734  0.366929]
4396,[ 8.3744768  2.8100779  2.8386003  3.4464645  1.1890118  0.0397038 -0.1618532],[ 1.313673 -0.262709  0.366965]
4397,[ 8.3715204  2.8100126  2.8386177  3.4464895  1.1890023  0.0397132 -0.1618205],[ 1.313406 -0.263315  0.366966]
4398,[ 8.3593973  2.8101197  2.8385833  3.4465334  1.1890346  0.0397427 -0.161815 ],[ 1.312211 -0.266353  0.366997]
4399,[ 8.3563937  2.810041   2.8386069  3.4465019  1.1890607  0.0397056 -0.1618041],[ 1.31197  -0.266976  0.366999]
4400,[ 8.3444413  2.8101125  2.8386072  3.446496   1.1889974  0.0397002 -0.1617978],[ 1.310672 -0.270031  0.367025]
4401,[ 8.3414601  2.8100543  2.8385979  3.4464724  1.189037   0.0397138 -0.1618138],[ 1.310435 -0.270621  0.36702 ]
4402,[ 8.3295134  2.810087   2.8386217  3.4464338  1.1890164  0.0396419 -0.1618093],[ 1.309135 -0.273616  0.367062]
4403,[ 8.3265861  2.8101154  2.8385888  3.4464826  1.1889719  0.0397144 -0.1617675],[ 1.308853 -0.274214  0.367063]
4404,[ 8.3146304  2.8100686  2.8386043  3.4465127  1.188966   0.0397292 -0.1617974],[ 1.307545 -0.277172  0.367073]
4405,[ 8.3115572  2.810071   2.8386298  3.44649    1.18899    0.0396341 -0.1618225],[ 1.307248 -0.277761  0.367095]
4406,[ 8.2994555  2.810036   2.838575   3.4465074  1.1889926  0.0397088 -0.1618228],[ 1.305839 -0.28076   0.367113]
4407,[ 8.2964548  2.8100849  2.8386041  3.4465198  1.1890708  0.0396823 -0.1618121],[ 1.305527 -0.281385  0.367132]
4408,[ 8.2840437  2.810077   2.8386391  3.4464872  1.1890077  0.0396679 -0.1618037],[ 1.304043 -0.284443  0.367137]
4409,[ 8.280938   2.8101252  2.8386079  3.44648    1.1890575  0.0396641 -0.1618407],[ 1.303721 -0.285064  0.367167]
4410,[ 8.2689575  2.810081   2.8385924  3.4464693  1.1889875  0.0396451 -0.1618275],[ 1.302222 -0.28801   0.367197]
4411,[ 8.2660888  2.8101132  2.8386236  3.4464924  1.1890101  0.0397457 -0.1618202],[ 1.301931 -0.28859   0.367184]
4412,[ 8.2545446  2.8101035  2.8386263  3.4463999  1.1890664  0.0397221 -0.1617923],[ 1.300444 -0.291396  0.367212]
4413,[ 8.2514156  2.8101361  2.8386518  3.4464566  1.1890089  0.0396739 -0.1618145],[ 1.300187 -0.291839  0.36755 ]
4414,[ 8.2394918  2.8100872  2.8385478  3.4464764  1.1889857  0.0397265 -0.1618084],[ 1.298576 -0.294849  0.367254]
4415,[ 8.2365836  2.810093   2.8385905  3.4464833  1.1889973  0.0397469 -0.161857 ],[ 1.298267 -0.295318  0.367641]
4416,[ 8.2246202  2.8100362  2.8386077  3.4464101  1.1890328  0.039712  -0.1618271],[ 1.296636 -0.29818   0.367675]
4417,[ 8.2215708  2.8100911  2.8385957  3.4464538  1.1889865  0.0397118 -0.1618527],[ 1.296295 -0.298744  0.36767 ]
4418,[ 8.2098793  2.810081   2.8385793  3.4464926  1.1890012  0.0397069 -0.1617898],[ 1.294678 -0.301645  0.367269]
4419,[ 8.2069973  2.8100737  2.8386155  3.4464812  1.189035   0.039625  -0.1618507],[ 1.29434  -0.302207  0.36728 ]
4420,[ 8.1950563  2.8100748  2.8386372  3.4464585  1.1890466  0.0397336 -0.1618068],[ 1.292759 -0.304554  0.366861]
4421,[ 8.1920746  2.8100801  2.8385431  3.4464314  1.1889981  0.0397138 -0.1618665],[ 1.292293 -0.305554  0.367303]
4422,[ 8.1798409  2.8101294  2.8386007  3.4464571  1.1889789  0.0397401 -0.1618655],[ 1.290504 -0.30839   0.367321]
4423,[ 8.1767896  2.8100388  2.8386022  3.4464457  1.189033   0.0397087 -0.1617849],[ 1.290131 -0.308939  0.367322]
4424,[ 8.1675328  2.8100696  2.8385676  3.44648    1.1889747  0.0396811 -0.1618214],[ 1.288686 -0.311209  0.367337]
4425,[ 8.1644724  2.8101311  2.8386494  3.4464576  1.1889651  0.0397057 -0.1618475],[ 1.288315 -0.31179   0.367336]
4426,[ 8.1614049  2.8100768  2.838627   3.4464307  1.1890501  0.0397372 -0.1618537],[ 1.287924 -0.312339  0.367336]
4427,[ 8.1493567  2.8100853  2.8385976  3.4465048  1.1890218  0.0397    -0.1618116],[ 1.286017 -0.315136  0.367383]
4428,[ 8.1462687  2.8100424  2.8386346  3.4464631  1.1890335  0.0396877 -0.161805 ],[ 1.285588 -0.315791  0.36832 ]
4429,[ 8.1346739  2.8100355  2.8386222  3.446464   1.1890032  0.0397162 -0.161802 ],[ 1.283767 -0.318465  0.368351]
4430,[ 8.1318325  2.810047   2.8385914  3.4465027  1.1889359  0.0396751 -0.161859 ],[ 1.283424 -0.31894   0.368298]
4431,[ 8.1202496  2.8101025  2.8385824  3.4464712  1.1889646  0.039729  -0.1618505],[ 1.281574 -0.32155   0.36832 ]
4432,[ 8.1172608  2.8100763  2.8385914  3.4465124  1.1889832  0.0397    -0.1618467],[ 1.281208 -0.322039  0.368264]
4433,[ 8.1054324  2.8100892  2.8386131  3.4464647  1.1890361  0.0397322 -0.1618832],[ 1.279263 -0.324659  0.368304]
4434,[ 8.102353   2.8101037  2.8386074  3.446536   1.189017   0.0396712 -0.1617905],[ 1.278845 -0.325161  0.368285]
4435,[ 8.0904392  2.810108   2.8386544  3.4464426  1.1890052  0.0396613 -0.1618773],[ 1.276874 -0.327775  0.368316]
4436,[ 8.0874423  2.8101204  2.8386027  3.4465491  1.1889505  0.0396877 -0.1618631],[ 1.276458 -0.328368  0.368437]
4437,[ 8.0754918  2.8101001  2.838575   3.446469   1.1889292  0.0397422 -0.1618288],[ 1.274462 -0.33079   0.367448]
4438,[ 8.0724433  2.8100706  2.8386325  3.446414   1.1890538  0.0397108 -0.1618628],[ 1.274011 -0.331439  0.368476]
4439,[ 8.0606373  2.8100443  2.8386339  3.4465005  1.1889603  0.0397084 -0.1618021],[ 1.271988 -0.333957  0.368481]
4440,[ 8.0577825  2.8101213  2.8385943  3.4464614  1.1890709  0.0396939 -0.1618594],[ 1.271593 -0.33443   0.368445]
4441,[ 8.0456828  2.810052   2.8386427  3.4464564  1.1890288  0.0397299 -0.1617914],[ 1.269504 -0.33695   0.368466]
4442,[ 8.0426129  2.8100284  2.8386027  3.4464912  1.1889753  0.0397284 -0.1618279],[ 1.269061 -0.337433  0.36847 ]
