id,joint_position,ball_loc
3718,[-14.2003851   2.8707511   2.5568612   1.4087629   0.3244583   0.489087   -0.1582886],[ 1.071664 -0.373779  0.440372]
3719,[-14.2121338   2.8708231   2.5568237   1.4087753   0.3244533   0.4891039  -0.1582615],[ 1.068929 -0.373614  0.440302]
3720,[-14.2150133   2.8708      2.5568516   1.408742    0.3244931   0.4891294  -0.1583228],[ 1.068411 -0.373596  0.440315]
3721,[-14.2297162   2.8708372   2.5568929   1.4087763   0.324474    0.4891664  -0.15827  ],[ 1.065217 -0.373426  0.440305]
3722,[-14.2414339   2.8708165   2.5567658   1.4087229   0.3244589   0.4891048  -0.1583051],[ 1.062551 -0.37328   0.440335]
3723,[-14.2442796   2.870826    2.556807    1.4087      0.324403    0.4891285  -0.1582703],[ 1.062015 -0.37324   0.440335]
3724,[-14.2561445   2.8708034   2.5568933   1.4087324   0.3244722   0.4891192  -0.1582806],[ 1.059338 -0.373063  0.440324]
3725,[-14.2590906   2.8708451   2.5568397   1.4087248   0.32443     0.4891365  -0.1583233],[ 1.058802 -0.373003  0.440324]
3726,[-14.2711319   2.8707793   2.5568209   1.4086657   0.3244503   0.4890437  -0.1583384],[ 1.056124 -0.372773  0.440339]
3727,[-14.2737992   2.8708143   2.5568552   1.4087477   0.3244523   0.4891272  -0.1583011],[ 1.055587 -0.372742  0.440308]
3728,[-14.2855401   2.8707874   2.556885    1.4086552   0.3244775   0.4891407  -0.1582801],[ 1.052913 -0.3724    0.440328]
3729,[-14.2884628   2.8708177   2.5567772   1.4086847   0.3244174   0.4891066  -0.1583484],[ 1.052391 -0.372364  0.440354]
3730,[-14.3005995   2.8708012   2.5568817   1.4087343   0.3244552   0.4890914  -0.1583002],[ 1.049644 -0.372047  0.440325]
3731,[-14.3036949   2.8708339   2.5568509   1.4086533   0.3244507   0.4891252  -0.1583171],[ 1.049095 -0.371984  0.440342]
3732,[-14.3188174   2.870755    2.5568902   1.4087572   0.3245189   0.489123   -0.1583097],[ 1.045805 -0.371539  0.44036 ]
3733,[-14.3308705   2.8708074   2.5568228   1.4087515   0.3244332   0.4890933  -0.158354 ],[ 1.043089 -0.371162  0.440338]
3734,[-14.3339371   2.8707955   2.5568364   1.4087048   0.3244255   0.4890806  -0.1583176],[ 1.042541 -0.371067  0.440316]
3735,[-14.3491237   2.8707786   2.5568242   1.4087124   0.3244688   0.489116   -0.1582932],[ 1.039261 -0.370482  0.440363]
3736,[-14.3614786   2.8708045   2.5567811   1.408721    0.3244925   0.4891032  -0.1582966],[ 1.0365   -0.370005  0.440364]
3737,[-14.3645903   2.8708074   2.5568042   1.4087744   0.3244577   0.4890645  -0.1582832],[ 1.035948 -0.369906  0.440372]
3738,[-14.3768692   2.8707922   2.5568554   1.4086771   0.3244239   0.4890815  -0.1583263],[ 1.033172 -0.36935   0.440374]
3739,[-14.3799946   2.8708606   2.5568614   1.4087515   0.3244844   0.4891247  -0.1582614],[ 1.032659 -0.369261  0.440371]
3740,[-14.392419    2.8708167   2.5568655   1.4087324   0.3244146   0.4891193  -0.1583153],[ 1.029836 -0.368642  0.440347]
3741,[-14.3954649   2.8707702   2.5568151   1.4087839   0.324415    0.4891708  -0.1583308],[ 1.029271 -0.368527  0.440361]
3742,[-14.4078595   2.8707719   2.5568106   1.4088335   0.3244585   0.4891106  -0.1583288],[ 1.026468 -0.367875  0.440376]
3743,[-14.4110173   2.8707526   2.5567915   1.4086685   0.3245025   0.489106   -0.1583112],[ 1.025915 -0.367743  0.44038 ]
3744,[-14.4233469   2.870769    2.5568085   1.4086962   0.3244711   0.4891355  -0.1583191],[ 1.023181 -0.36711   0.440361]
3745,[-14.4264387   2.8708382   2.5567913   1.4087305   0.3244416   0.4891459  -0.1583065],[ 1.022612 -0.366961  0.44034 ]
3746,[-14.4415791   2.8708408   2.5568714   1.4087238   0.3244585   0.4891049  -0.1582549],[ 1.019343 -0.366096  0.440361]
3747,[-14.4534402   2.8708301   2.5568557   1.408783    0.3244133   0.4891019  -0.1582945],[ 1.016719 -0.365352  0.440353]
3748,[-14.4565371   2.8708067   2.5568051   1.4087296   0.3244368   0.4891496  -0.1583273],[ 1.016192 -0.36519   0.440379]
3749,[-14.4684082   2.8707933   2.5569258   1.4087095   0.3244989   0.489059   -0.1583608],[ 1.013523 -0.364465  0.44032 ]
3750,[-14.4713522   2.8708563   2.5568261   1.4087696   0.3244363   0.489069   -0.1583394],[ 1.013009 -0.364321  0.440316]
3751,[-14.4867067   2.8707676   2.5568388   1.4087152   0.3244761   0.489154   -0.1583189],[ 1.009768 -0.363312  0.440317]
3752,[-14.4897065   2.8707802   2.5568023   1.4086857   0.3244516   0.4891484  -0.1583074],[ 1.009246 -0.36312   0.440317]
3753,[-14.499205    2.8707936   2.5568538   1.4087305   0.3244874   0.4891465  -0.1583019],[ 1.007063 -0.362394  0.44034 ]
3754,[-14.5022084   2.8708448   2.556874    1.4086971   0.3243998   0.4891284  -0.1583143],[ 1.006475 -0.362205  0.440319]
3755,[-14.5053427   2.8707604   2.5568211   1.4087334   0.3244692   0.4890613  -0.1583078],[ 1.005937 -0.36202   0.440317]
3756,[-14.5148479   2.8708334   2.5568779   1.4087095   0.3244766   0.489109   -0.1582578],[ 1.003769 -0.361257  0.440316]
3757,[-14.5176197   2.8708153   2.5568407   1.4087095   0.3244871   0.4891087  -0.1582834],[ 1.003247 -0.36106   0.440331]
3758,[-14.5299685   2.8708663   2.556843    1.4086676   0.3244544   0.4890954  -0.1583071],[ 1.000569 -0.360109  0.440316]
3759,[-14.5324484   2.8708713   2.5568674   1.4087152   0.3244436   0.4891328  -0.1583559],[ 1.000061 -0.359923  0.440328]
3760,[-14.5355623   2.8708155   2.5568388   1.4087372   0.3244481   0.48915    -0.1582712],[ 0.999547 -0.359726  0.440327]
3761,[-14.5448482   2.8708274   2.5568671   1.4086924   0.3244537   0.4891745  -0.1583018],[ 0.997498 -0.358949  0.440323]
3762,[-14.5476265   2.8708203   2.5568323   1.4087648   0.3244589   0.4891596  -0.1582887],[ 0.99696  -0.358737  0.44032 ]
3763,[-14.5595039   2.8708236   2.5568213   1.4087343   0.324448    0.4890783  -0.158303 ],[ 0.994382 -0.3577    0.440334]
3764,[-14.5623341   2.8708465   2.5568719   1.4086723   0.3244662   0.4891217  -0.158315 ],[ 0.993878 -0.357486  0.440343]
3765,[-14.5653108   2.8708048   2.5568504   1.4087248   0.324435    0.4891182  -0.1583057],[ 0.993366 -0.357273  0.440341]
3766,[-14.573958    2.8708377   2.5568423   1.4087152   0.3244213   0.4890974  -0.1583047],[ 0.991403 -0.356466  0.440328]
3767,[-14.5768398   2.8708034   2.5568318   1.4087744   0.3244604   0.4891574  -0.1582434],[ 0.990902 -0.356249  0.440317]
3768,[-14.5915617   2.8708136   2.5568409   1.4086838   0.3244629   0.4890583  -0.1583433],[ 0.987884 -0.354971  0.440319]
3769,[-14.6041526   2.8708301   2.5569131   1.4086962   0.3244991   0.4891315  -0.1583399],[ 0.985336 -0.353823  0.440318]
3770,[-14.6068457   2.8708193   2.5568147   1.4087515   0.3244901   0.4890724  -0.1582436],[ 0.984816 -0.35357   0.440313]
3771,[-14.6099557   2.8707721   2.5568106   1.4087315   0.3244078   0.489071   -0.1583385],[ 0.984299 -0.353324  0.440316]
3772,[-14.6190871   2.8707891   2.5568347   1.4087172   0.3244631   0.4891052  -0.1582947],[ 0.982245 -0.352321  0.440341]
3773,[-14.62208     2.8708427   2.5568457   1.4087181   0.3244757   0.4890946  -0.158368 ],[ 0.981718 -0.352076  0.44032 ]
3774,[-14.6251069   2.8707888   2.5568631   1.4087591   0.3244799   0.4890699  -0.158263 ],[ 0.981203 -0.351834  0.44032 ]
3775,[-14.6341659   2.8707964   2.5568693   1.4086981   0.324425    0.4891095  -0.1582898],[ 0.979155 -0.350854  0.440322]
3776,[-14.637076    2.8708324   2.556844    1.4087601   0.3245152   0.4891463  -0.1583332],[ 0.978668 -0.350613  0.440322]
3777,[-14.648929    2.8708048   2.5568519   1.4087248   0.3244701   0.4891027  -0.1582848],[ 0.976183 -0.349354  0.440309]
3778,[-14.651862    2.8708041   2.5568686   1.4086542   0.3244843   0.4891289  -0.1583536],[ 0.975695 -0.349094  0.440332]
3779,[-14.6635875   2.870827    2.5567954   1.4087715   0.3243808   0.4891309  -0.1583036],[ 0.973286 -0.347819  0.440322]
3780,[-14.6665036   2.8708367   2.5568185   1.4086704   0.3244599   0.4890959  -0.1583107],[ 0.972809 -0.347555  0.440327]
3781,[-14.6782082   2.8708513   2.5568309   1.408721    0.3244388   0.4891015  -0.1582492],[ 0.970393 -0.346218  0.44033 ]
3782,[-14.681131    2.8708475   2.5567946   1.408742    0.3244895   0.4890845  -0.1583217],[ 0.969911 -0.345966  0.440331]
3783,[-14.6928445   2.8708348   2.5568368   1.4087572   0.3244257   0.4891028  -0.1582447],[ 0.967536 -0.344637  0.44031 ]
3784,[-14.6957446   2.8708296   2.5567641   1.4086552   0.324468    0.4891017  -0.158317 ],[ 0.967072 -0.344378  0.440309]
3785,[-14.7101489   2.8708122   2.5568438   1.4087086   0.3244471   0.4891194  -0.1582709],[ 0.964298 -0.342743  0.440313]
3786,[-14.724897    2.8708422   2.5568526   1.408742    0.3244199   0.4891772  -0.1583005],[ 0.961459 -0.341019  0.440313]
3787,[-14.7369243   2.8707311   2.5568295   1.4086847   0.3245168   0.4890984  -0.1583288],[ 0.959123 -0.33952   0.440305]
3788,[-14.739962    2.8707793   2.5568533   1.4087687   0.3244828   0.4891115  -0.1583218],[ 0.958643 -0.339235  0.440306]
3789,[-14.7518622   2.8708084   2.5567584   1.408679    0.3244281   0.4891538  -0.1582826],[ 0.956309 -0.33774   0.44028 ]
3790,[-14.7547196   2.8708034   2.556849    1.4087057   0.3244407   0.4890796  -0.158285 ],[ 0.95585  -0.337432  0.440282]
3791,[-14.7695595   2.8707883   2.5567997   1.4087229   0.3244351   0.4891108  -0.1584132],[ 0.95312  -0.335603  0.440268]
3792,[-14.7723843   2.8708003   2.5568709   1.40872     0.3244568   0.4890482  -0.1582986],[ 0.952634 -0.335276  0.440289]
3793,[-14.7811514   2.8707817   2.5568907   1.4086103   0.3244861   0.4890793  -0.1582652],[ 0.950899 -0.334044  0.440277]
3794,[-14.7841152   2.8708007   2.5568619   1.408721    0.3244277   0.48915    -0.1583068],[ 0.950475 -0.333736  0.44026 ]
3795,[-14.7870251   2.8708229   2.556865    1.4086761   0.3244289   0.4890409  -0.1583098],[ 0.950028 -0.333416  0.440275]
3796,[-14.7959439   2.8708093   2.5568264   1.4087515   0.3244598   0.4891148  -0.1583587],[ 0.948239 -0.332153  0.440284]
3797,[-14.7988502   2.8708272   2.5568061   1.4087486   0.3244392   0.4891717  -0.1583311],[ 0.947778 -0.33183   0.440267]
3798,[-14.8107737   2.8708489   2.5568078   1.4087162   0.3244815   0.4890112  -0.1583095],[ 0.945554 -0.3302    0.440266]
3799,[-14.8138141   2.8707976   2.5568621   1.4087267   0.3244651   0.4890959  -0.158372 ],[ 0.94512  -0.329884  0.440278]
3800,[-14.8259469   2.8708291   2.5568323   1.4087648   0.3244055   0.4890859  -0.1582835],[ 0.942933 -0.32822   0.440246]
3801,[-14.8286239   2.8707826   2.5568488   1.408802    0.3245297   0.4890899  -0.1583343],[ 0.942507 -0.327884  0.440252]
3802,[-14.8316561   2.8708308   2.5568147   1.4086618   0.3245222   0.4890361  -0.1583121],[ 0.942066 -0.327541  0.440245]
3803,[-14.8408264   2.8708375   2.5568609   1.4087048   0.3244223   0.4890714  -0.1582434],[ 0.940287 -0.326154  0.440236]
3804,[-14.8439242   2.8707812   2.5568371   1.4087029   0.324432    0.4891078  -0.1583178],[ 0.939853 -0.325799  0.440234]
3805,[-14.8470339   2.8708251   2.5568364   1.4087219   0.3244652   0.4890989  -0.1582883],[ 0.939412 -0.325444  0.440249]
3806,[-14.8594548   2.8707798   2.5568113   1.4086838   0.3244673   0.4890984  -0.1583049],[ 0.937196 -0.323657  0.440241]
3807,[-14.8746175   2.8707776   2.5568645   1.4087429   0.3244419   0.4890554  -0.158278 ],[ 0.934606 -0.321488  0.440193]
3808,[-14.8776437   2.8707681   2.5568969   1.4087429   0.3244207   0.4891516  -0.1583289],[ 0.93418  -0.32113   0.440177]
3809,[-14.88646     2.8708169   2.5568364   1.4087124   0.3244743   0.4890856  -0.1583069],[ 0.932526 -0.319702  0.440188]
3810,[-14.8894597   2.8708382   2.5567625   1.4087563   0.3244872   0.4891     -0.1583406],[ 0.932122 -0.319342  0.440187]
3811,[-14.8923816   2.8708329   2.5568631   1.4087687   0.3244189   0.4891578  -0.1583042],[ 0.931703 -0.318979  0.440179]
3812,[-14.9043664   2.8707821   2.556823    1.4086933   0.324454    0.4891125  -0.1583044],[ 0.92967  -0.31717   0.440166]
3813,[-14.9072946   2.8708408   2.5568309   1.40874     0.3244379   0.4891322  -0.1583971],[ 0.929264 -0.316805  0.440158]
3814,[-14.9162263   2.8708527   2.5568438   1.408742    0.3244473   0.4890481  -0.1583269],[ 0.927647 -0.315335  0.440142]
3815,[-14.919336    2.8708193   2.5568621   1.408679    0.3244668   0.4891013  -0.1583409],[ 0.927256 -0.314966  0.440169]
3816,[-14.9223746   2.8708251   2.5568461   1.4086399   0.3244897   0.489079   -0.1583097],[ 0.926846 -0.314581  0.440148]
3817,[-14.9344      2.8708832   2.5568016   1.4087095   0.3245012   0.4890902  -0.1583194],[ 0.92484  -0.312686  0.440157]
3818,[-14.9373778   2.8707533   2.5568964   1.4087467   0.3244285   0.4890589  -0.1583078],[ 0.924437 -0.312307  0.440135]
3819,[-14.949351    2.8708568   2.5568457   1.4087439   0.3244253   0.4890701  -0.1583522],[ 0.922499 -0.310383  0.440159]
3820,[-14.9523507   2.870856    2.5569186   1.4087763   0.3244016   0.4891045  -0.1583241],[ 0.922095 -0.309988  0.440143]
3821,[-14.9645895   2.8708456   2.5568991   1.4087019   0.3244361   0.4891284  -0.1583018],[ 0.920125 -0.308033  0.44012 ]
3822,[-14.9675886   2.8708332   2.5568197   1.4087029   0.3244555   0.4891123  -0.1583089],[ 0.919727 -0.307635  0.440112]
3823,[-14.9799839   2.87082     2.5568466   1.4087296   0.3244038   0.4890939  -0.1583208],[ 0.917754 -0.305597  0.440117]
3824,[-14.9830927   2.8707831   2.5568192   1.4087629   0.3244807   0.4890956  -0.1583008],[ 0.917378 -0.305187  0.440117]
3825,[-14.9920636   2.8707869   2.5568337   1.4087448   0.3244694   0.4891164  -0.1583194],[ 0.915869 -0.303565  0.440113]
3826,[-14.9950711   2.8708191   2.5568266   1.4087515   0.324412    0.4890909  -0.1582518],[ 0.915503 -0.303163  0.440127]
3827,[-15.0067157   2.8708854   2.5568607   1.4087076   0.3244249   0.4891115  -0.1582847],[ 0.913702 -0.301186  0.440103]
3828,[-15.0095259   2.8707802   2.5567825   1.4087076   0.3245019   0.4890838  -0.1583214],[ 0.913331 -0.300791  0.440089]
3829,[-15.0125672   2.870821    2.5568569   1.4087687   0.3244335   0.4891047  -0.1582967],[ 0.912976 -0.300401  0.440099]
3830,[-15.0213353   2.870842    2.5568986   1.4087038   0.3244139   0.489121   -0.158325 ],[ 0.911557 -0.298797  0.440102]
3831,[-15.0243694   2.8708177   2.5568671   1.4086809   0.324416    0.4890917  -0.1583101],[ 0.911195 -0.298389  0.44008 ]
3832,[-15.0273057   2.8708541   2.5568187   1.4087076   0.3244776   0.4891456  -0.1583317],[ 0.910841 -0.297986  0.440083]
3833,[-15.0396172   2.8708642   2.5568857   1.4086666   0.3244088   0.4890898  -0.1582945],[ 0.90903  -0.29586   0.440076]
3834,[-15.0428313   2.8708253   2.5568295   1.4086218   0.3244929   0.4891533  -0.1583108],[ 0.90867  -0.295421  0.440089]
3835,[-15.0521683   2.8707805   2.5568891   1.4086943   0.3244193   0.48907    -0.1583252],[ 0.907162 -0.293635  0.440047]
3836,[-15.0554227   2.8708296   2.5568743   1.4087248   0.3243982   0.4890496  -0.1582716],[ 0.906807 -0.293177  0.440067]
3837,[-15.0585998   2.8708496   2.5567741   1.4087334   0.3245233   0.48906    -0.1582527],[ 0.906428 -0.292722  0.440071]
3838,[-15.0712539   2.8708446   2.5568626   1.4087229   0.3244161   0.4890676  -0.1582901],[ 0.904621 -0.290463  0.440038]
3839,[-15.0744139   2.8708358   2.556838    1.4087286   0.3244783   0.4890858  -0.1582463],[ 0.904278 -0.290019  0.440061]
3840,[-15.0869128   2.8708045   2.5569065   1.4086895   0.3244463   0.4891009  -0.1582963],[ 0.902509 -0.287769  0.440031]
3841,[-15.0901653   2.870847    2.5568125   1.4086847   0.3244941   0.4890542  -0.1582545],[ 0.902174 -0.287318  0.440048]
3842,[-15.0996918   2.8707893   2.556865    1.4087582   0.3244188   0.4891011  -0.1583497],[ 0.900737 -0.285451  0.440017]
3843,[-15.1029285   2.8708448   2.5568712   1.4087095   0.3244562   0.4890729  -0.1583201],[ 0.900388 -0.284972  0.440023]
3844,[-15.1060439   2.870811    2.5568578   1.4087276   0.3244096   0.4891192  -0.1583268],[ 0.900036 -0.2845    0.440015]
3845,[-15.1185495   2.8708122   2.5568588   1.4086504   0.3244596   0.4890734  -0.1583041],[ 0.898383 -0.282179  0.440026]
3846,[-15.1216747   2.870831    2.5568089   1.4087267   0.3244505   0.4891316  -0.1583201],[ 0.89805  -0.281723  0.440005]
3847,[-15.1306673   2.8708026   2.556834    1.4087048   0.3244324   0.4890785  -0.158312 ],[ 0.896774 -0.279911  0.44001 ]
3848,[-15.1338629   2.8708308   2.5567734   1.408762    0.3244534   0.4891281  -0.1582683],[ 0.896445 -0.279454  0.439994]
3849,[-15.1368047   2.8707657   2.5568824   1.4087381   0.3243985   0.4891064  -0.1583564],[ 0.89612  -0.279001  0.439992]
3850,[-15.1460804   2.8708186   2.5568151   1.4087124   0.3244319   0.4890677  -0.1582568],[ 0.894857 -0.27716   0.439992]
3851,[-15.1489862   2.8708277   2.5568597   1.4087467   0.3244715   0.4890647  -0.1583361],[ 0.894534 -0.276693  0.439972]
3852,[-15.1522061   2.8708353   2.5568025   1.4087267   0.3244395   0.4891516  -0.1582828],[ 0.894222 -0.276239  0.439976]
3853,[-15.1613795   2.8707623   2.5568671   1.4087467   0.324429    0.4891442  -0.1583104],[ 0.893003 -0.274355  0.439987]
3854,[-15.1645166   2.870842    2.5568681   1.4087038   0.3244301   0.4891073  -0.1582966],[ 0.892681 -0.273875  0.439971]
3855,[-15.167524    2.8708086   2.5568092   1.4087191   0.3244493   0.4891453  -0.1583175],[ 0.892379 -0.273401  0.439975]
3856,[-15.1798521   2.8708265   2.5568376   1.4087629   0.3244927   0.4890714  -0.1583219],[ 0.890842 -0.270989  0.439963]
3857,[-15.1829094   2.8708317   2.5568843   1.4087143   0.3244727   0.4890997  -0.1582739],[ 0.890534 -0.270518  0.439953]
3858,[-15.1918689   2.8708067   2.5569084   1.4087543   0.3244177   0.4891348  -0.1583224],[ 0.88937  -0.268632  0.439954]
3859,[-15.1948882   2.8708286   2.5568011   1.4087362   0.3244782   0.4890947  -0.1583289],[ 0.889087 -0.268171  0.439948]
3860,[-15.1977533   2.8709011   2.5568254   1.4086914   0.324444    0.4891319  -0.1583178],[ 0.888804 -0.267702  0.439954]
3861,[-15.2096583   2.8708241   2.5568364   1.4086609   0.3244125   0.4890654  -0.1583134],[ 0.887408 -0.265358  0.439933]
3862,[-15.2126592   2.8708119   2.556854    1.408741    0.3245052   0.489144   -0.1583163],[ 0.887129 -0.264878  0.439933]
3863,[-15.2248067   2.8707612   2.5568407   1.4087267   0.3244947   0.4890881  -0.1582598],[ 0.885716 -0.262448  0.439922]
3864,[-15.2278189   2.870796    2.556808    1.408761    0.3244232   0.4891441  -0.1582891],[ 0.88544 -0.26195  0.43992]
3865,[-15.236946    2.8707962   2.5568948   1.4087162   0.3244778   0.4890864  -0.1583002],[ 0.884347 -0.259968  0.439924]
3866,[-15.2399169   2.8707776   2.556854    1.4087753   0.3244431   0.4891364  -0.1582828],[ 0.884075 -0.259473  0.439921]
3867,[-15.2517992   2.8708344   2.5568557   1.4086714   0.3244271   0.4891365  -0.1583138],[ 0.882778 -0.257048  0.439912]
3868,[-15.2548446   2.8707638   2.5568869   1.4087563   0.324487    0.4890869  -0.1582777],[ 0.882509 -0.256557  0.439908]
3869,[-15.2577485   2.8707726   2.5568135   1.4087067   0.3244141   0.4890924  -0.158314 ],[ 0.882256 -0.256076  0.439911]
3870,[-15.2667896   2.870806    2.5568388   1.4087315   0.3244266   0.4891197  -0.1583461],[ 0.881212 -0.254092  0.439889]
3871,[-15.2697464   2.8708038   2.5568252   1.4086885   0.3244521   0.4891513  -0.1583055],[ 0.88095  -0.253594  0.439889]
3872,[-15.2850865   2.870774    2.5568316   1.4086685   0.324441    0.4890749  -0.1582542],[ 0.87943  -0.250537  0.439856]
3873,[-15.2881612   2.870873    2.5568206   1.4087687   0.3244925   0.4891133  -0.1583044],[ 0.879188 -0.250017  0.439872]
3874,[-15.3002545   2.8708022   2.5568337   1.4087114   0.3244869   0.4891635  -0.1583153],[ 0.877962 -0.247436  0.439868]
3875,[-15.3034409   2.8707869   2.5568895   1.4086504   0.3244334   0.4891086  -0.158285 ],[ 0.877709 -0.246918  0.43986 ]
3876,[-15.3155111   2.8708646   2.5568385   1.408741    0.32445     0.489142   -0.1583179],[ 0.876521 -0.244354  0.439833]
3877,[-15.3184627   2.8708332   2.5568011   1.4087009   0.3243841   0.4891176  -0.1583112],[ 0.876291 -0.243841  0.439841]
3878,[-15.3304614   2.8707998   2.5568206   1.4087582   0.3244581   0.489079   -0.1583083],[ 0.875165 -0.24128   0.439826]
3879,[-15.3333789   2.8708637   2.5567896   1.4087954   0.324418    0.4890651  -0.1582959],[ 0.874948 -0.240778  0.439821]
3880,[-15.342281    2.8708344   2.5567603   1.4087763   0.3245061   0.4890831  -0.1582425],[ 0.874088 -0.238747  0.439819]
3881,[-15.3451637   2.8708446   2.5568514   1.4087477   0.3244557   0.4891614  -0.1583304],[ 0.873874 -0.23824   0.439822]
3882,[-15.3482198   2.8708298   2.5568409   1.4087315   0.3244079   0.4891371  -0.158317 ],[ 0.873658 -0.237732  0.439816]
3883,[-15.3569843   2.8707466   2.5567696   1.4086905   0.324416    0.4891202  -0.1582977],[ 0.872823 -0.235685  0.439808]
3884,[-15.3600162   2.8708189   2.5568211   1.4087143   0.3244628   0.4891123  -0.1583477],[ 0.872618 -0.235172  0.439784]
3885,[-15.362846    2.8708169   2.5568173   1.4086752   0.3244791   0.4891133  -0.1583273],[ 0.872416 -0.234656  0.439808]
3886,[-15.3746237   2.870774    2.556829    1.4087973   0.3244683   0.4891143  -0.158289 ],[ 0.871439 -0.232118  0.439782]
3887,[-15.3776893   2.8708532   2.556838    1.40872     0.324429    0.4891012  -0.1582807],[ 0.871243 -0.231617  0.439776]
3888,[-15.386582    2.8707535   2.5568109   1.4088097   0.3244436   0.4891705  -0.1583091],[ 0.870462 -0.229537  0.439768]
3889,[-15.3895367   2.8707445   2.5568233   1.4086494   0.3245389   0.4891161  -0.1582695],[ 0.870267 -0.229037  0.439756]
3890,[-15.3925811   2.8707936   2.556814    1.4087334   0.3244346   0.4891221  -0.1583468],[ 0.870057 -0.22847   0.439766]
3891,[-15.4048282   2.8707833   2.5568323   1.4087048   0.3244778   0.4891142  -0.1583486],[ 0.869123 -0.225809  0.43973 ]
3892,[-15.4079174   2.8707902   2.5568559   1.4087114   0.3244299   0.489134   -0.1583638],[ 0.868943 -0.22527   0.43974 ]
3893,[-15.4201166   2.8707902   2.55688     1.4086885   0.3244545   0.4891099  -0.1582977],[ 0.868039 -0.222563  0.439739]
3894,[-15.42303     2.8707812   2.5568109   1.4087648   0.3244146   0.4891285  -0.1583336],[ 0.867866 -0.222021  0.439734]
3895,[-15.4346618   2.8708541   2.5568831   1.4086895   0.3244718   0.4890822  -0.1583485],[ 0.86702  -0.219383  0.439716]
3896,[-15.4376353   2.8708196   2.5567923   1.4087706   0.3244461   0.4891334  -0.1582604],[ 0.866854 -0.21886   0.439709]
3897,[-15.4490022   2.8708355   2.5568535   1.408637    0.3244504   0.489156   -0.158325 ],[ 0.866075 -0.21631   0.439695]
3898,[-15.4517776   2.8708549   2.5568068   1.4087362   0.3244244   0.4891202  -0.1582695],[ 0.865924 -0.215813  0.439691]
3899,[-15.4634484   2.8708129   2.5568423   1.4086933   0.3244326   0.4891749  -0.1582846],[ 0.865185 -0.21326   0.439669]
3900,[-15.4663645   2.8708742   2.5568457   1.4087305   0.3244604   0.4890557  -0.1583249],[ 0.865037 -0.212739  0.439662]
3901,[-15.4784244   2.8708169   2.5568707   1.4087286   0.324531    0.4891527  -0.1583228],[ 0.864286 -0.21003   0.439648]
3902,[-15.4814204   2.8708627   2.5568626   1.4087038   0.3244137   0.4890608  -0.1583134],[ 0.864146 -0.209482  0.439652]
3903,[-15.4934999   2.8707976   2.5568304   1.4087048   0.3244417   0.4890577  -0.1582835],[ 0.863485 -0.206779  0.439651]
3904,[-15.4961573   2.8708458   2.5568061   1.4087048   0.3244505   0.4891382  -0.1583309],[ 0.863352 -0.206249  0.439651]
3905,[-15.5053078   2.8708897   2.5568495   1.4087019   0.3244446   0.4890681  -0.1583018],[ 0.862824 -0.204098  0.439635]
3906,[-15.5083181   2.87078     2.5568199   1.4086819   0.3244005   0.4890795  -0.1584123],[ 0.862706 -0.203564  0.439622]
3907,[-15.5110093   2.8708184   2.5568521   1.4087744   0.3244393   0.4890909  -0.1582585],[ 0.862575 -0.203032  0.439634]
3908,[-15.5230035   2.8708587   2.5568461   1.4087448   0.3244836   0.4891402  -0.1583348],[ 0.861954 -0.200314  0.439592]
3909,[-15.5262619   2.8708279   2.556843    1.4087296   0.3244879   0.4890928  -0.158275 ],[ 0.861836 -0.199776  0.4396  ]
3910,[-15.5379258   2.87079     2.5568564   1.4087458   0.3244617   0.4891531  -0.1583275],[ 0.861303 -0.197105  0.439595]
3911,[-15.540841    2.8707638   2.5568204   1.4087296   0.3244106   0.4890749  -0.1583127],[ 0.861198 -0.196564  0.439599]
3912,[-15.5529071   2.8708036   2.5567701   1.4087477   0.3244432   0.4891826  -0.1583295],[ 0.860669 -0.193875  0.439567]
3913,[-15.5559388   2.8708241   2.556848    1.4087      0.3244546   0.4890873  -0.1583577],[ 0.860569 -0.193335  0.439561]
3914,[-15.5673508   2.8708086   2.5568275   1.4087505   0.3244542   0.4890749  -0.1583131],[ 0.860093 -0.190669  0.439558]
3915,[-15.5819327   2.8707972   2.5567703   1.4087896   0.3244548   0.4891165  -0.1583149],[ 0.859589 -0.187498  0.439547]
3916,[-15.5848707   2.8708167   2.5568459   1.4086952   0.324493    0.4891463  -0.1583532],[ 0.85951  -0.186967  0.439535]
3917,[-15.5968565   2.8707864   2.5568025   1.408659    0.3244063   0.4891276  -0.158309 ],[ 0.859102 -0.184269  0.439522]
3918,[-15.5997444   2.8708093   2.5568337   1.4087248   0.3244179   0.4891431  -0.1582688],[ 0.859027 -0.183723  0.43952 ]
3919,[-15.6116265   2.8707948   2.5568781   1.4087067   0.3244333   0.4891136  -0.1583193],[ 0.858676 -0.181018  0.439493]
3920,[-15.6146196   2.8708549   2.5568213   1.4086752   0.3244571   0.489074   -0.1583216],[ 0.858616 -0.180474  0.439499]
3921,[-15.6263124   2.8707912   2.5567939   1.4086723   0.3244394   0.4891155  -0.1583081],[ 0.858327 -0.177812  0.439505]
3922,[-15.6294438   2.8708327   2.5568016   1.4087276   0.3244833   0.4891336  -0.1583389],[ 0.858266 -0.177273  0.439505]
3923,[-15.6417228   2.8708649   2.5568011   1.408742    0.324468    0.4891078  -0.1583294],[ 0.857966 -0.174489  0.439463]
