id,joint_position,m6
2273,[-1.8399642  1.6862262  1.9735233  0.0637827  2.0094218 -0.0376003 -0.4975449],[-0.340152  0.270081  0.155734]
2274,[-1.8484577  1.6926139  1.9813305  0.0776791  1.9889779 -0.0513975 -0.4979693],[-0.342202  0.269453  0.156308]
2275,[-1.8671019  1.7036803  1.9953668  0.1034229  1.9491792 -0.0805907 -0.497975 ],[-0.347628  0.268445  0.158276]
2276,[-1.8718804  1.7059005  1.9986827  0.109327   1.9399304 -0.0860857 -0.4979668],[-0.348656  0.26848   0.158469]
2277,[-1.8874599  1.7118056  2.0073273  0.1264197  1.9072928 -0.1062314 -0.4980098],[-0.353211  0.267991  0.159645]
2278,[-1.8979746  1.7148517  2.0123358  0.1354998  1.8883405 -0.1161098 -0.4979731],[-0.355303  0.268243  0.159964]
2279,[-1.9035258  1.7157443  2.0143816  0.139453   1.8793921 -0.1205498 -0.4979645],[-0.35638   0.268358  0.160148]
2280,[-1.9185582  1.7173579  2.0179734  0.1457966  1.8596444 -0.130154  -0.4979962],[-0.360172  0.270374  0.160393]
2281,[-1.9231278  1.7173522  2.0183597  0.1460322  1.8548102 -0.1339335 -0.4979872],[-0.361111  0.271119  0.160629]
2282,[-1.9276717  1.7172702  2.0182769  0.1458667  1.8496451 -0.1388457 -0.4979988],[-0.36204   0.271936  0.160893]
2283,[-1.9455746  1.716513   2.0177619  0.1461498  1.8275876 -0.1644879 -0.4978798],[-0.367216  0.274999  0.163757]
2284,[-1.9617562  1.7142051  2.0140238  0.1416882  1.8097415 -0.1766864 -0.4978081],[-0.371269  0.277861  0.165636]
2285,[-1.9656165  1.7128204  2.0119131  0.1389254  1.8055654 -0.1788804 -0.4978408],[-0.371961  0.278369  0.165905]
2286,[-1.9773029  1.7040866  1.9992383  0.1218326  1.7928586 -0.1892622 -0.4977759],[-0.375351  0.280209  0.167556]
2287,[-1.9797674  1.7012885  1.9953728  0.1169735  1.7922883 -0.1926615 -0.4975711],[-0.375981  0.280587  0.168003]
2288,[-1.9814246  1.6984122  1.9913719  0.1119781  1.7923303 -0.1957998 -0.4976321],[-0.376611  0.280989  0.168505]
2289,[-1.9846985  1.6921924  1.9827598  0.101988   1.7944198 -0.2025399 -0.4972992],[-0.378418  0.282169  0.170254]
2290,[-1.9870375  1.6855376  1.9735371  0.0914219  1.7966104 -0.20797   -0.4969723],[-0.379445  0.282631  0.17141 ]
2291,[-1.9887444  1.6664241  1.944829   0.0542494  1.8053899 -0.2111833 -0.4963563],[-0.381308  0.283058  0.1738  ]
2292,[-1.9854623  1.6472209  1.9135681  0.0142521  1.8335214 -0.211475  -0.4958235],[-0.381796  0.283841  0.177547]
2293,[-1.9812481  1.6373561  1.8952653 -0.0078351  1.8515763 -0.2117421 -0.4954928],[-0.381685  0.283991  0.18088 ]
2294,[-1.9796879  1.6345924  1.8890038 -0.014221   1.8569322 -0.2116943 -0.4954179],[-0.381617  0.283847  0.181688]
2295,[-1.9682447  1.6220706  1.8601079 -0.0459976  1.8891349 -0.2104672 -0.4944001],[-0.380818  0.28264   0.187778]
2296,[-1.9622759  1.6195377  1.8498439 -0.0545231  1.9020934 -0.2103646 -0.4935083],[-0.380123  0.281438  0.191148]
2297,[-1.9602474  1.6196025  1.8479112 -0.055785   1.9061093 -0.210344  -0.4931391],[-0.379931  0.281085  0.191933]
2298,[-1.9581772  1.6197398  1.8461986 -0.0566105  1.91081   -0.2102416 -0.4926222],[-0.379671  0.28085   0.192707]
2299,[-1.9557176  1.6198829  1.8448228 -0.0571554  1.9159665 -0.210294  -0.4919519],[-0.379368  0.28066   0.193463]
2300,[-1.9477384  1.6219104  1.8421948 -0.0584706  1.9331822 -0.2106896 -0.4894331],[-0.377819  0.280355  0.196874]
2301,[-1.9459083  1.6230357  1.8423978 -0.0582872  1.9361854 -0.2108471 -0.4889021],[-0.377514  0.280279  0.197327]
2302,[-1.9428214  1.6262592  1.8440425 -0.0564201  1.9391608 -0.2112396 -0.4871079],[-0.376547  0.279845  0.198073]
2303,[-1.9403977  1.6304229  1.8479344 -0.0528093  1.939302  -0.2111229 -0.4854021],[-0.375938  0.279531  0.198181]
2304,[-1.9379715  1.6458743  1.8648375 -0.0386307  1.9386058 -0.2085744 -0.482002 ],[-0.374003  0.280489  0.197894]
2305,[-1.9388106  1.6588481  1.8785594 -0.0261942  1.9373145 -0.2053536 -0.4784221],[-0.373064  0.282871  0.197257]
2306,[-1.9415789  1.6683868  1.8885224 -0.0173271  1.9336352 -0.2005648 -0.4744689],[-0.372698  0.284459  0.196547]
2307,[-1.9510617e+00  1.6882117e+00  1.9094293e+00 -3.4314860e-04  1.9218144e+00 -1.8582825e-01 -4.6559453e-01],[-0.372255  0.289553  0.193809]
2308,[-1.9543566  1.6934322  1.9142061  0.0028227  1.9185014 -0.1803515 -0.4651487],[-0.372234  0.290812  0.193116]
2309,[-1.9581335  1.6980212  1.9192907  0.0057408  1.9157758 -0.1743412 -0.4651581],[-0.37222   0.292228  0.192369]
2310,[-1.9744358  1.7143882  1.935972   0.0167676  1.9026084 -0.1542103 -0.4652316],[-0.37272   0.300322  0.188501]
2311,[-2.0011692  1.7299617  1.9534582  0.0249385  1.8778758 -0.13295   -0.4652504],[-0.374843  0.310273  0.184104]
2312,[-2.0071089  1.7331832  1.9569712  0.0273355  1.8742003 -0.1267391 -0.4652199],[-0.375111  0.312087  0.18304 ]
2313,[-2.0304813  1.7439044  1.9723456  0.0394063  1.8581452 -0.105503  -0.4660098],[-0.376442  0.320963  0.177762]
2314,[-2.0812814  1.7609409  2.0059743  0.0644823  1.8137279 -0.0693113 -0.4825561],[-0.379711  0.337919  0.166152]
2315,[-2.0927532  1.7603267  2.0112658  0.0660275  1.7936883 -0.057134  -0.4943247],[-0.379871  0.340302  0.161038]
2316,[-2.0950549  1.7597392  2.0121038  0.0662835  1.788404  -0.0538462 -0.4952062],[-0.379914  0.340325  0.16007 ]
2317,[-2.1047413  1.7528957  2.0127072  0.0665805  1.7651591 -0.027434  -0.4976076],[-0.379359  0.339355  0.153481]
2318,[-2.1103764  1.742636   2.0086374  0.0669817  1.7477593 -0.0056114 -0.4982796],[-0.378994  0.336521  0.147601]
2319,[-2.1164632  1.7264445  2.0003183  0.0713978  1.725081   0.0218022 -0.4984093],[-0.379663  0.331228  0.141294]
2320,[-2.1222007  1.7096999  1.992216   0.0815685  1.7031207  0.0428096 -0.4979044],[-0.380846  0.325082  0.135547]
2321,[-2.1236644  1.706219   1.9902344  0.083242   1.6976147  0.0453206 -0.4973179],[-0.381193  0.323812  0.134636]
2322,[-2.1300535  1.6922286  1.98149    0.0900804  1.671176   0.054326  -0.4946505],[-0.383349  0.317607  0.131232]
2323,[-2.137609   1.6790469  1.9758592  0.1091855  1.655396   0.0701355 -0.4899448],[-0.386175  0.312053  0.127313]
2324,[-2.138979   1.6768916  1.9755443  0.1140834  1.6533861  0.0721394 -0.4886619],[-0.386744  0.31134   0.126874]
2325,[-2.1444535  1.6702846  1.9750036  0.1344936  1.6446862  0.0740215 -0.4847966],[-0.390055  0.308102  0.125277]
2326,[-2.1498258  1.6658137  1.9782121  0.1625985  1.6394191  0.0708844 -0.4794388],[-0.394107  0.305276  0.12463 ]
2327,[-2.1506267  1.6652358  1.9791764  0.1682128  1.6392074  0.0682961 -0.4782296],[-0.394752  0.304911  0.124717]
2328,[-2.1519918  1.6638129  1.9823149  0.1872975  1.6392746  0.0498764 -0.4740204],[-0.398356  0.303538  0.126681]
2329,[-2.1509185  1.6618751  1.9857798  0.2098206  1.6387353  0.0133375 -0.4671049],[-0.402946  0.301222  0.131423]
2330,[-2.149467   1.6603492  1.9881706  0.2247165  1.6344671 -0.0152929 -0.4669185],[-0.405971  0.29814   0.135116]
2331,[-2.1476083  1.6589454  1.9898634  0.2344177  1.6316276 -0.0370233 -0.4670087],[-0.407465  0.296272  0.137398]
2332,[-2.1460052  1.6583007  1.9909486  0.2396887  1.6303129 -0.0484912 -0.467048 ],[-0.408112  0.295343  0.138394]
2333,[-2.1384034  1.6549094  1.9950464  0.2590794  1.62535   -0.0992012 -0.4670328],[-0.411533  0.290035  0.144745]
2334,[-2.1273181  1.6466621  1.9947441  0.2690372  1.6198363 -0.1531043 -0.4671163],[-0.413528  0.283303  0.150135]
2335,[-2.1147594  1.6362899  1.9897244  0.2689231  1.6222124 -0.2002774 -0.4669947],[-0.414449  0.277165  0.155012]
2336,[-2.1045926  1.6257766  1.9813833  0.2629516  1.6254897 -0.2292179 -0.4667695],[-0.414797  0.271979  0.157866]
2337,[-2.1024039  1.6228545  1.978893   0.2611869  1.6270456 -0.235649  -0.4665838],[-0.414918  0.270988  0.158344]
2338,[-2.0999951  1.6198409  1.9760312  0.2590918  1.6294808 -0.2422783 -0.4663455],[-0.415018  0.270008  0.158895]
2339,[-2.0901167  1.6086085  1.9630854  0.2492718  1.6449275 -0.2676336 -0.4661106],[-0.415705  0.266235  0.162558]
2340,[-2.0795436  1.5971149  1.9443109  0.2351396  1.6590123 -0.3028647 -0.4646512],[-0.416923  0.261434  0.169397]
2341,[-2.077616   1.5946143  1.9391615  0.2293506  1.6614442 -0.3099771 -0.4643591],[-0.417125  0.260575  0.170766]
2342,[-2.0738981  1.5891898  1.9271781  0.2140635  1.6681623 -0.3224082 -0.4638339],[-0.417628  0.258712  0.174714]
2343,[-2.0699418  1.5832179  1.9144866  0.1978886  1.6786118 -0.3326946 -0.4634778],[-0.417958  0.257969  0.177241]
2344,[-2.0613225  1.5691608  1.8877096  0.1640069  1.7082887 -0.3536873 -0.4629793],[-0.418826  0.257399  0.183491]
2345,[-2.058928   1.56543    1.8816719  0.1562785  1.7170444 -0.3587106 -0.4627907],[-0.41894   0.257453  0.184641]
2346,[-2.0479529  1.5435985  1.8495334  0.1123547  1.7591662 -0.3820878 -0.4620577],[-0.419302  0.257954  0.189791]
2347,[-2.0404267  1.5244296  1.8233868  0.0738617  1.7827916 -0.3981818 -0.4617374],[-0.419196  0.256827  0.192557]
2348,[-2.0388043  1.5198043  1.8172563  0.0652847  1.7879958 -0.4015409 -0.4617592],[-0.419136  0.256462  0.192965]
2349,[-2.0368555  1.5149081  1.8109539  0.057014   1.7926822 -0.4045864 -0.4616888],[-0.419076  0.25599   0.193399]
2350,[-2.0293047  1.499884   1.7896359  0.0273766  1.810966  -0.4157377 -0.4614409],[-0.418666  0.25377   0.195683]
2351,[-2.020927   1.48395    1.7641315 -0.0040127  1.8341823 -0.4309594 -0.4611337],[-0.418425  0.251424  0.200111]
2352,[-2.0158668  1.4728473  1.7443969 -0.0174838  1.8508248 -0.4514302 -0.46086  ],[-0.419328  0.248439  0.205905]
2353,[-2.0153868  1.4711764  1.7414581 -0.0177345  1.8533349 -0.4556458 -0.4608949],[-0.419616  0.24781   0.206916]
2354,[-2.0146728  1.4666866  1.7327263 -0.0140419  1.8617816 -0.4704393 -0.4606868],[-0.421237  0.245672  0.211316]
2355,[-2.0167298  1.4639018  1.7285324 -0.0025354  1.8623633 -0.492019  -0.4606239],[-0.423867  0.243905  0.215534]
2356,[-2.0178716e+00  1.4638065e+00  1.7285972e+00  8.5691269e-04  1.8616862e+00 -4.9635327e-01 -4.6055943e-01],[-0.424343  0.243701  0.216007]
2357,[-2.0244746  1.4635242  1.7312853  0.0151289  1.8527169 -0.511533  -0.4605012],[-0.426965  0.243459  0.217529]
2358,[-2.0364113  1.4619697  1.7351725  0.0276139  1.8332858 -0.5243198 -0.4605064],[-0.430707  0.243904  0.217093]
2359,[-2.0391533  1.4616073  1.73611    0.0301833  1.8294778 -0.5262889 -0.4605293],[-0.431374  0.244178  0.216916]
2360,[-2.05143    1.4611304  1.7411147  0.0419207  1.8156466 -0.5323368 -0.4604691],[-0.434833  0.246457  0.215778]
2361,[-2.0548675  1.4611228  1.7423011  0.0446613  1.8118043 -0.5334635 -0.4604893],[-0.43556   0.24706   0.215496]
2362,[-2.0685358  1.460377   1.7464683  0.0545581  1.796102  -0.5384419 -0.4604056],[-0.439157  0.249912  0.214249]
2363,[-2.0855656  1.4572089  1.7479113  0.0625713  1.783112  -0.5435911 -0.4604895],[-0.443843  0.254429  0.213044]
2364,[-2.1001871  1.453131   1.7492065  0.0725671  1.7791963 -0.5470266 -0.4604194],[-0.448456  0.260061  0.211974]
2365,[-2.11255    1.4478248  1.7495652  0.0777555  1.7772489 -0.5533189 -0.4603604],[-0.452071  0.264797  0.210742]
2366,[-2.1144481  1.4466746  1.7496092  0.0781059  1.7775064 -0.5545397 -0.4603935],[-0.452517  0.265492  0.210494]
2367,[-2.1205349  1.4424728  1.7499484  0.0794087  1.7769055 -0.557632  -0.4603091],[-0.45438   0.268153  0.20903 ]
2368,[-2.1249478  1.4398387  1.7526139  0.0809621  1.7729564 -0.5586174 -0.4604637],[-0.455242  0.26974   0.206746]
2369,[-2.1255729  1.4393542  1.7528942  0.0805288  1.7714448 -0.559239  -0.4603982],[-0.455271  0.269834  0.206439]
2370,[-2.126605   1.4379581  1.753072   0.0744965  1.7687926 -0.5617446 -0.4603833],[-0.455149  0.270126  0.20546 ]
2371,[-2.126997   1.4365981  1.7509543  0.0629503  1.7628894 -0.5652978 -0.4604327],[-0.454879  0.269804  0.205172]
2372,[-2.1274016  1.4365848  1.7505262  0.0609401  1.7598844 -0.5662894 -0.4604617],[-0.454859  0.269561  0.205176]
2373,[-2.1293962  1.4370387  1.7494762  0.0513939  1.7439866 -0.5687662 -0.4604188],[-0.454696  0.267961  0.204922]
2374,[-2.129797   1.4373973  1.7495284  0.0490432  1.7402406 -0.5692325 -0.4603604],[-0.454596  0.267735  0.204833]
2375,[-2.1308618  1.4398254  1.751043   0.0465039  1.7344756 -0.5711334 -0.4604668],[-0.454341  0.267629  0.204958]
2376,[-2.1316147  1.4441569  1.7556318  0.0473312  1.7316651 -0.5755269 -0.4604536],[-0.453962  0.268118  0.20547 ]
2377,[-2.1330421  1.4639152  1.7780211  0.056006   1.729198  -0.5929016 -0.4603956],[-0.451618  0.272026  0.208613]
2378,[-2.1332116  1.469807   1.7843027  0.0574355  1.7284865 -0.5966973 -0.4604466],[-0.451067  0.272947  0.208989]
2379,[-2.1347234  1.4930843  1.809303   0.0625699  1.7265534 -0.6088123 -0.4603736],[-0.44743   0.278681  0.211665]
2380,[-2.1355815  1.5177653  1.8353105  0.0622133  1.730372  -0.6173555 -0.4603381],[-0.442865  0.286637  0.213986]
2381,[-2.1357269  1.5237678  1.8412672  0.0608325  1.7320762 -0.6184825 -0.4603396],[-0.441908  0.288301  0.214356]
2382,[-2.1349442  1.550257   1.8698634  0.0542384  1.7522206 -0.6203959 -0.4601792],[-0.436285  0.299808  0.215455]
2383,[-2.13429    1.5549033  1.8750125  0.0526155  1.7589459 -0.6204435 -0.4601563],[-0.43535   0.301822  0.21545 ]
2384,[-2.1329007  1.5635722  1.8851454  0.0496535  1.7716765 -0.6204462 -0.4601649],[-0.432413  0.307762  0.215521]
2385,[-2.1305718  1.5717853  1.8951333  0.0469019  1.782763  -0.6200113 -0.4601669],[-0.430394  0.311226  0.215426]
2386,[-2.1225741  1.5933059  1.9210914  0.0459108  1.7990928 -0.6109709 -0.4600022],[-0.424306  0.318256  0.213682]
2387,[-2.1205111  1.5977481  1.9263682  0.0461479  1.8016477 -0.6074153 -0.4599604],[-0.423206  0.31918   0.213345]
2388,[-2.1109591  1.6148379  1.9450438  0.0443285  1.8156037 -0.5884999 -0.4598452],[-0.417321  0.32349   0.210759]
2389,[-2.1045437  1.6218455  1.9518303  0.0407364  1.8261533 -0.5765943 -0.4597556],[-0.413832  0.326098  0.209246]
2390,[-2.0851171  1.6299384  1.9563795  0.0143621  1.8710284 -0.5265574 -0.4598917],[-0.406471  0.332714  0.205137]
2391,[-2.0619988  1.6246932  1.9421933 -0.0223949  1.9485173 -0.4350442 -0.4618762],[-0.398627  0.342341  0.199406]
2392,[-2.0584683  1.6229137  1.93889   -0.0284938  1.9591269 -0.4188758 -0.4626514],[-0.397636  0.343261  0.198522]
2393,[-2.0471184  1.6124557  1.9208186 -0.058391   1.997272  -0.3494007 -0.4652921],[-0.392317  0.348031  0.19363 ]
2394,[-2.0387824  1.5988048  1.8982476 -0.0909495  2.0229583 -0.2818073 -0.4672534],[-0.387644  0.349948  0.188322]
2395,[-2.0373151  1.5952266  1.8920629 -0.0986417  2.0273919 -0.2667542 -0.4681003],[-0.386849  0.350051  0.187415]
2396,[-2.0354676  1.5915607  1.8860745 -0.1066351  2.0312533 -0.2503725 -0.4690028],[-0.386062  0.350021  0.186538]
2397,[-2.030688   1.5780204  1.8611897 -0.1379324  2.0385528 -0.1867553 -0.4726239],[-0.382131  0.348812  0.181255]
2398,[-2.0226729  1.5559962  1.8059866 -0.1931457  2.0547147 -0.0456448 -0.493964 ],[-0.373878  0.343712  0.173487]
2399,[-2.0222781  1.5536636  1.797295  -0.2022231  2.0554061 -0.0247958 -0.4943892],[-0.37268   0.342982  0.172895]
2400,[-2.0231769  1.5513442  1.7885301 -0.2116538  2.0546823 -0.0029506 -0.4951528],[-0.37152   0.342947  0.171775]
2401,[-2.0237815  1.5503619  1.7846056 -0.2162409  2.053863   0.0067337 -0.4959105],[-0.37132   0.342734  0.171649]
2402,[-2.0305281  1.5461257  1.7675133 -0.2371618  2.046864   0.0585406 -0.4975792],[-0.368685  0.343567  0.168559]
2403,[-2.0390737  1.5432609  1.7572296 -0.2523473  2.030252   0.0904918 -0.4976808],[-0.367561  0.344178  0.165825]
2404,[-2.0542097  1.5405219  1.7494462 -0.2670175  2.0058179  0.130106  -0.4978938],[-0.366148  0.345996  0.160798]
2405,[-2.06529    1.5407069  1.7506254 -0.2673192  1.9861531  0.1410198 -0.4979316],[-0.366405  0.347705  0.157498]
2406,[-2.0916746  1.5616267  1.7847215 -0.2301998  1.9293389  0.1565739 -0.4979238],[-0.367594  0.351194  0.146807]
2407,[-2.0941577  1.5668891  1.7909186 -0.2230314  1.921658   0.1564632 -0.4979815],[-0.367697  0.351313  0.145945]
2408,[-2.1178272  1.615639   1.8489344 -0.1621677  1.8574815  0.1548251 -0.4958054],[-0.36801   0.353907  0.138956]
2409,[-2.1228163  1.6225093  1.8574673 -0.1529464  1.8475366  0.1525505 -0.4952752],[-0.368525  0.354978  0.138028]
2410,[-2.1409895  1.6364711  1.8833846 -0.1121261  1.8093629  0.1357843 -0.4953688],[-0.372236  0.355495  0.134313]
2411,[-2.1434855  1.6375354  1.8868949 -0.1051433  1.8049436  0.1317003 -0.4957715],[-0.372939  0.355492  0.13391 ]
2412,[-2.1474013  1.639418   1.89376   -0.0906719  1.7984509  0.1242599 -0.4962152],[-0.37519   0.355304  0.132736]
2413,[-2.1559243  1.6445563  1.9126053 -0.0481645  1.7788396  0.1010965 -0.498947 ],[-0.380198  0.353199  0.130762]
2414,[-2.1588161  1.6474441  1.9205509 -0.0295221  1.767592   0.0896044 -0.5004198],[-0.382048  0.351646  0.13045 ]
2415,[-2.1640513  1.6561645  1.9399514  0.015275   1.7373643  0.0640109 -0.5069195],[-0.386953  0.346159  0.130113]
2416,[-2.1673667  1.666365   1.9562064  0.0520839  1.7072845  0.0425455 -0.5127522],[-0.390543  0.34013   0.130833]
2417,[-2.169215   1.6725162  1.9650346  0.0717609  1.6904631  0.0321655 -0.516897 ],[-0.391968  0.337479  0.131621]
2418,[-2.1736665  1.6866344  1.9847299  0.1156526  1.6549163  0.0155236 -0.5261437],[-0.395159  0.330216  0.133376]
2419,[-2.1750698  1.6903251  1.989912   0.1269793  1.6462507  0.0123575 -0.5292991],[-0.395842  0.328746  0.133964]
2420,[-2.1780186e+00  1.6979297e+00  2.0003471e+00  1.5000477e-01  1.6274114e+00  2.0003947e-04 -5.3735220e-01],[-0.397957  0.324766  0.135836]
2421,[-2.1817157  1.7050517  2.0099986  0.1706267  1.6080461 -0.0156423 -0.5451341],[-0.399525  0.322375  0.137589]
2422,[-2.1916449  1.7208465  2.0326293  0.2169823  1.5638742 -0.0640403 -0.5507938],[-0.404547  0.31749   0.144452]
2423,[-2.1931138  1.7237361  2.0370927  0.2254377  1.5555201 -0.077389  -0.5508816],[-0.405559  0.316926  0.146085]
2424,[-2.2015319  1.732508   2.050679   0.247998   1.5274882 -0.1203156 -0.5508455],[-0.409258  0.315876  0.152777]
2425,[-2.2115545  1.7400134  2.0619609  0.2571935  1.5062108 -0.1830068 -0.5506998],[-0.412711  0.318184  0.160572]
2426,[-2.213846   1.7413524  2.063983   0.2518644  1.5071182 -0.2190957 -0.5494835],[-0.41415   0.321777  0.165112]
2427,[-2.2126341  1.7407211  2.0624769  0.2408121  1.5142612 -0.2557878 -0.544059 ],[-0.415141  0.323894  0.169582]
2428,[-2.2119105  1.7406314  2.0618351  0.2380965  1.5175261 -0.2625367 -0.5429126],[-0.415151  0.324105  0.170325]
2429,[-2.2046788  1.7395595  2.0565827  0.2189255  1.536056  -0.2873261 -0.5368875],[-0.414378  0.325669  0.173986]
2430,[-2.1934023  1.7362178  2.0480199  0.1945016  1.5559931 -0.3118913 -0.5197542],[-0.413141  0.325959  0.177561]
2431,[-2.1706805  1.729462   2.0344884  0.1587062  1.6062102 -0.337883  -0.4966794],[-0.410656  0.3271    0.181683]
2432,[-2.1655872  1.7281192  2.0324316  0.1526008  1.617229  -0.3427185 -0.4949509],[-0.410214  0.327362  0.182391]
2433,[-2.1475666  1.7248805  2.0262022  0.1336703  1.6594548 -0.3610432 -0.4889327],[-0.40778   0.3286    0.185875]
2434,[-2.1236081  1.7244418  2.0261862  0.1242877  1.7069664 -0.3824549 -0.4771782],[-0.404576  0.328904  0.189942]
2435,[-2.1190441  1.7245773  2.0266576  0.1230815  1.7150292 -0.3862348 -0.4737632],[-0.403954  0.328741  0.190439]
2436,[-2.108948   1.7248767  2.0283287  0.120466   1.7353196 -0.3903734 -0.4642738],[-0.401914  0.328934  0.19148 ]
2437,[-2.0995355  1.7250541  2.030004   0.118445   1.7590613 -0.39374   -0.4596767],[-0.400394  0.329653  0.192006]
2438,[-2.0945156  1.7251685  2.0309861  0.1177265  1.7717242 -0.3948269 -0.4592698],[-0.399613  0.330136  0.192276]
2439,[-2.0757384  1.7256778  2.0358026  0.1173105  1.8229737 -0.3936836 -0.4592772],[-0.395545  0.33306   0.192681]
2440,[-2.0709021  1.7256396  2.0369964  0.1170005  1.8349748 -0.3920795 -0.4593185],[-0.394762  0.333667  0.192615]
2441,[-2.0670743  1.7256759  2.0379429  0.1165524  1.8466878 -0.3897421 -0.4594279],[-0.39312   0.335078  0.192276]
2442,[-2.055892   1.7255366  2.0399902  0.1135874  1.8788829 -0.3791618 -0.4596782],[-0.390719  0.337259  0.191329]
2443,[-2.0532534  1.7252982  2.0399702  0.111447   1.88831   -0.3717352 -0.4600081],[-0.389915  0.338078  0.190687]
2444,[-2.0474877  1.7221549  2.0364347  0.0949052  1.91219   -0.3334396 -0.4624943],[-0.386322  0.342034  0.185709]
2445,[-2.0470598  1.7205032  2.0342174  0.0887152  1.9169955 -0.31899   -0.4632728],[-0.385607  0.342976  0.184407]
2446,[-2.0489807  1.7100413  2.020154   0.0574398  1.9297166 -0.264149  -0.4661229],[-0.382872  0.348412  0.177163]
2447,[-2.0505192  1.7066291  2.015403   0.0486205  1.9324594 -0.2447539 -0.4671034],[-0.382417  0.349662  0.175436]
2448,[-2.0581799  1.6958755  2.0007615  0.0220626  1.9343772 -0.1966912 -0.4710853],[-0.38067   0.354498  0.168408]
