id,joint_position,m6
1406,[-2.6875834  0.9233306  1.037113  -0.1537747  0.5845761  0.0157423 -0.2978397],[0.855209 0.345234 0.084643]
1407,[-2.6846628  0.9264796  1.0419214 -0.153682   0.5906091  0.0147837 -0.2978244],[0.855981 0.345049 0.084514]
1408,[-2.679512   0.9331897  1.052191  -0.1532402  0.6041851  0.0129572 -0.2978431],[0.85802  0.344692 0.08437 ]
1409,[-2.673913   0.9403957  1.0630503 -0.1528575  0.619103   0.0101997 -0.2979152],[0.859404 0.344688 0.084568]
1410,[-2.6652198  0.9532016  1.0800651 -0.152392   0.6417351  0.0055287 -0.2979264],[0.862442 0.344747 0.0856  ]
1411,[-2.6621642  0.9579299  1.0860999 -0.1513242  0.6491141  0.0045544 -0.2978455],[0.863221 0.34467  0.085997]
1412,[-2.6592715  0.963095   1.0922878 -0.1506628  0.6572504  0.0041319 -0.2978278],[0.864046 0.344675 0.086424]
1413,[-2.6563516  0.9683517  1.0989634 -0.1490921  0.6648302  0.0035904 -0.2978299],[0.864869 0.344775 0.08696 ]
1414,[-2.6503799  0.9796432  1.1127396 -0.1451042  0.681354   0.0035131 -0.2979025],[0.867294 0.344784 0.08905 ]
1415,[-2.6441722  0.9917072  1.1265641 -0.141532   0.6990657  0.0034168 -0.2978497],[0.868888 0.34505  0.090755]
1416,[-2.6280332  1.0241779  1.1613749 -0.1310198  0.7456622  0.0031178 -0.2978482],[0.873454 0.34601  0.097221]
1417,[-2.6107228e+00  1.0570300e+00  1.1954519e+00 -1.2003022e-01  7.9700851e-01  2.1805202e-03 -2.9801485e-01],[0.877916 0.347344 0.104471]
1418,[-2.5999739e+00  1.0750240e+00  1.2155707e+00 -1.1281374e-01  8.2912493e-01  1.7204721e-03 -2.9841366e-01],[0.880883 0.348408 0.108434]
1419,[-2.5926075e+00  1.0862716e+00  1.2290164e+00 -1.0732871e-01  8.5049868e-01  1.5134241e-03 -2.9905197e-01],[0.882288 0.34883  0.110073]
1420,[-2.5772316e+00  1.1068023e+00  1.2565212e+00 -9.4527237e-02  8.9437485e-01  1.3407201e-03 -3.0004540e-01],[0.885995 0.349603 0.112691]
1421,[-2.5692778e+00  1.1156772e+00  1.2707596e+00 -8.7612204e-02  9.1434860e-01  1.1680427e-03 -3.0031157e-01],[0.887568 0.34983  0.113051]
1422,[-2.5612853e+00  1.1234077e+00  1.2843024e+00 -8.1160046e-02  9.3465090e-01  1.1841874e-03 -3.0075735e-01],[0.890239 0.349956 0.112687]
1423,[-2.5574870e+00  1.1267093e+00  1.2908915e+00 -7.7969253e-02  9.4292212e-01  1.1072167e-03 -3.0100802e-01],[0.891181 0.349891 0.112371]
1424,[-2.5344989e+00  1.1430019e+00  1.3268466e+00 -6.2125642e-02  9.9480438e-01  1.2029975e-03 -3.0219814e-01],[0.897721 0.349388 0.108278]
1425,[-2.5303411e+00  1.1453384e+00  1.3327111e+00 -5.9209865e-02  1.0024986e+00  1.3035624e-03 -3.0225751e-01],[0.898687 0.349233 0.107604]
1426,[-2.5234895e+00  1.1497844e+00  1.3436753e+00 -5.3867199e-02  1.0176415e+00  1.2011796e-03 -3.0236241e-01],[0.901235 0.348833 0.105742]
1427,[-2.5163631e+00  1.1538242e+00  1.3537405e+00 -4.9607828e-02  1.0332360e+00  1.2694609e-03 -3.0231372e-01],[0.902979 0.348766 0.104607]
1428,[-2.5032182e+00  1.1617835e+00  1.3713021e+00 -4.2290844e-02  1.0626206e+00  1.5929241e-03 -3.0257872e-01],[0.906847 0.348519 0.102613]
1429,[-2.5001736e+00  1.1634887e+00  1.3749604e+00 -4.1291412e-02  1.0698709e+00  1.7871168e-03 -3.0277485e-01],[0.907584 0.348529 0.102332]
1430,[-2.4967926e+00  1.1653827e+00  1.3782589e+00 -4.0211152e-02  1.0780354e+00  1.9108558e-03 -3.0307969e-01],[0.908294 0.348541 0.102076]
1431,[-2.4853601  1.171717   1.3891115 -0.0378434  1.1090298  0.0034919 -0.3046819],[0.911205 0.349197 0.101718]
1432,[-2.4742401  1.1776088  1.3971105 -0.0375272  1.1480875  0.0067919 -0.3097403],[0.913384 0.351372 0.102107]
1433,[-2.4714346  1.1791309  1.3991158 -0.037545   1.1589265  0.0075028 -0.3114446],[0.913731 0.352003 0.102193]
1434,[-2.4687738  1.180363   1.4007565 -0.0377425  1.1711178  0.0078676 -0.3129574],[0.914141 0.352708 0.102319]
1435,[-2.454798   1.1844943  1.4068325 -0.0393104  1.2296143  0.0106275 -0.3206111],[0.915839 0.357431 0.102903]
1436,[-2.4427111  1.1846164  1.4085089 -0.0402826  1.2787962  0.0122555 -0.3262908],[0.916605 0.360718 0.103083]
1437,[-2.42571    1.1829665  1.409391  -0.0399211  1.3370314  0.0160941 -0.3300071],[0.918133 0.362579 0.102542]
1438,[-2.4147251  1.1822303  1.4101492 -0.0402248  1.3677087  0.0189751 -0.3312759],[0.919905 0.36228  0.102212]
1439,[-2.4110048  1.1819766  1.4103228 -0.0404034  1.3766322  0.0196362 -0.3313096],[0.920447 0.36204  0.102211]
1440,[-2.4074476  1.1818183  1.4104186 -0.0406029  1.3850365  0.0205385 -0.3313647],[0.920993 0.361674 0.102168]
1441,[-2.4034264  1.1815341  1.4105135 -0.0409412  1.3934245  0.0217095 -0.3313875],[0.921566 0.361257 0.10212 ]
1442,[-2.3967121  1.1805003  1.410073  -0.0425031  1.406486   0.0244512 -0.3314365],[0.923461 0.359526 0.101931]
1443,[-2.3932254  1.1798804  1.4096438 -0.0433445  1.4126482  0.0258668 -0.3313961],[0.924111 0.35884  0.101806]
1444,[-2.3898909  1.1791347  1.4091722 -0.0441327  1.418344   0.0272128 -0.3313997],[0.924702 0.358083 0.101702]
1445,[-2.3865395  1.178511   1.4085598 -0.0446687  1.4235287  0.0287776 -0.3313647],[0.925282 0.357289 0.101562]
1446,[-2.3799217  1.1770232  1.4077228 -0.0451157  1.433064   0.0318808 -0.331287 ],[0.926789 0.354665 0.100925]
1447,[-2.3737183  1.175278   1.4070014 -0.0447105  1.4416113  0.0343959 -0.3313186],[0.927775 0.352915 0.100536]
1448,[-2.3608518  1.1702884  1.4062051 -0.0445129  1.4587154  0.0410889 -0.3314129],[0.930629 0.348324 0.098174]
1449,[-2.3529732  1.1640342  1.4064462 -0.0446084  1.4638972  0.0477093 -0.3313933],[0.933236 0.344702 0.09424 ]
1450,[-2.3508513  1.1580623  1.4067196 -0.0446878  1.4631524  0.0548549 -0.3313284],[0.934856 0.343101 0.08969 ]
1451,[-2.350908   1.1563724  1.4066615 -0.0448496  1.4631314  0.0563083 -0.3313341],[0.935079 0.343067 0.088827]
1452,[-2.350939   1.1546195  1.4065297 -0.0449254  1.4629936  0.0576012 -0.331316 ],[0.935208 0.343096 0.08783 ]
1453,[-2.3547883  1.1380695  1.4020876 -0.0438775  1.4654589  0.0675157 -0.3313329],[0.933979 0.345741 0.07902 ]
1454,[-2.358048   1.1352103  1.4035637 -0.0425029  1.4653592  0.0736626 -0.3313487],[0.933787 0.347861 0.076084]
1455,[-2.3586454  1.1349872  1.4038191 -0.043045   1.4653339  0.0751285 -0.3313745],[0.933953 0.348295 0.07572 ]
1456,[-2.3591144  1.13493    1.4043033 -0.0438195  1.4650502  0.0782532 -0.3313944],[0.934496 0.3491   0.07482 ]
1457,[-2.3593464  1.1348003  1.4043752 -0.0439529  1.4647202  0.0807369 -0.3313577],[0.93472  0.34929  0.074506]
1458,[-2.3581791  1.1347659  1.4030273 -0.0429454  1.4641914  0.0912226 -0.3313338],[0.935473 0.347393 0.074093]
1459,[-2.3545716  1.1354449  1.4025451 -0.0408993  1.4616685  0.0997711 -0.3313299],[0.936531 0.344289 0.074172]
1460,[-2.353513   1.1357234  1.4028121 -0.0399499  1.4606581  0.1021809 -0.3313935],[0.936933 0.343497 0.074081]
1461,[-2.3510919  1.1365626  1.4039533 -0.0374334  1.4584465  0.1064693 -0.3313662],[0.937949 0.341079 0.073688]
1462,[-2.3486986  1.1375659  1.4060769 -0.034375   1.4564919  0.111193  -0.3314205],[0.938838 0.339455 0.073327]
1463,[-2.3473525  1.1381744  1.4077042 -0.0326735  1.4557195  0.1135266 -0.3313938],[0.939319 0.338663 0.072986]
1464,[-2.3449187  1.1396239  1.4114983 -0.0285044  1.4542551  0.1183557 -0.3313729],[0.941018 0.336484 0.071696]
1465,[-2.3422387  1.1415446  1.4167283 -0.0239572  1.4529066  0.1231031 -0.3313745],[0.942326 0.335263 0.070706]
1466,[-2.340863   1.1427005  1.4202576 -0.0212294  1.4526024  0.1256145 -0.3313832],[0.942986 0.334702 0.070136]
1467,[-2.3382318  1.1454604  1.4274473 -0.016037   1.4522953  0.129986  -0.3313353],[0.945163 0.333509 0.068348]
1468,[-2.3358285  1.1485522  1.4348978 -0.0114634  1.4523659  0.1339623 -0.3314084],[0.946867 0.333114 0.067115]
1469,[-2.3315866  1.1559699  1.4502299 -0.0061094  1.4520898  0.1407467 -0.3312577],[0.951289 0.333073 0.06442 ]
1470,[-2.3300903  1.1601699  1.4578427 -0.0045174  1.4522448  0.1443211 -0.3312535],[0.953043 0.333427 0.063579]
1471,[-2.3277066  1.1699527  1.4717709 -0.0027901  1.4527588  0.1506988 -0.3312245],[0.957116 0.334813 0.062694]
1472,[-2.3267822e+00  1.1786025e+00  1.4816287e+00 -1.2420677e-03  1.4536366e+00  1.5416841e-01 -3.3088687e-01],[0.959759 0.336425 0.063386]
1473,[-2.3254483  1.2007106  1.5044192  0.0048306  1.4637957  0.1625684 -0.3285113],[0.96394  0.340868 0.066011]
1474,[-2.3230958  1.2154639  1.523132   0.0133525  1.4774017  0.1663339 -0.3260212],[0.966641 0.344852 0.067531]
1475,[-2.3223794  1.2182143  1.5270046  0.0148357  1.4794893  0.1667492 -0.3256083],[0.967134 0.345482 0.067632]
1476,[-2.3196878  1.2264617  1.5391296  0.0204049  1.4856424  0.1681079 -0.3248756],[0.969526 0.347305 0.067599]
1477,[-2.3174324  1.2317489  1.5478412  0.0239167  1.4893146  0.1685005 -0.3246113],[0.970983 0.347991 0.067369]
1478,[-2.3146632  1.237078   1.5560027  0.0262481  1.4920149  0.1685636 -0.3244615],[0.973281 0.348852 0.06707 ]
1479,[-2.311734   1.2420371  1.5636775  0.0276101  1.4945259  0.1687164 -0.3243121],[0.97503  0.349219 0.06675 ]
1480,[-2.3037961  1.253569   1.5801376  0.0282998  1.4984636  0.1688311 -0.3236791],[0.980403 0.349545 0.066371]
1481,[-2.3021836  1.256245   1.5833952  0.0283505  1.4994159  0.1689295 -0.3237081],[0.981251 0.349428 0.066343]
1482,[-2.2992885  1.2608188  1.5886014  0.0286105  1.5009785  0.1691387 -0.3235218],[0.983572 0.349332 0.066801]
1483,[-2.2963455  1.2659934  1.5940288  0.0291064  1.5029964  0.1691532 -0.3234939],[0.984945 0.3494   0.067424]
1484,[-2.2926385  1.2738364  1.6011469  0.0290885  1.5070486  0.1694538 -0.3234234],[0.987345 0.349724 0.068827]
1485,[-2.2909088  1.2790282  1.6055392  0.0294695  1.5093246  0.1696513 -0.3235002],[0.988424 0.349972 0.069618]
1486,[-2.2889433  1.2868198  1.6126947  0.0310544  1.5126724  0.1703974 -0.3235461],[0.990116 0.350862 0.07103 ]
1487,[-2.2882636  1.2921222  1.6179433  0.0327124  1.5144978  0.1714884 -0.3234734],[0.990891 0.351549 0.071602]
1488,[-2.2880654  1.3058189  1.6335537  0.0370884  1.5234928  0.1736963 -0.3235229],[0.993314 0.355597 0.072777]
1489,[-2.2885451  1.3208488  1.651179   0.0391292  1.5356555  0.1735825 -0.3234468],[0.995891 0.362072 0.07393 ]
1490,[-2.2894886  1.3337901  1.6655124  0.0388576  1.5435529  0.1735874 -0.3235014],[0.998466 0.367774 0.074822]
1491,[-2.2898159  1.3370593  1.6690614  0.038916   1.5454974  0.1735844 -0.3234583],[0.998986 0.368942 0.075045]
1492,[-2.2899325  1.3401416  1.6725866  0.038619   1.5470738  0.1735918 -0.3235801],[0.999539 0.370024 0.075288]
1493,[-2.2900293  1.3522437  1.6852814  0.0383896  1.5528808  0.1735829 -0.3236459],[1.002179 0.374483 0.07643 ]
1494,[-2.2896576  1.3602679  1.6940291  0.0384275  1.5573182  0.173537  -0.3236469],[1.004265 0.377053 0.077239]
1495,[-2.2891753  1.3628238  1.6966912  0.0384251  1.5583849  0.1735781 -0.3236944],[1.004794 0.37752  0.07739 ]
1496,[-2.2887495  1.3651965  1.699272   0.0385601  1.5593042  0.1735254 -0.3235579],[1.005355 0.377932 0.077592]
1497,[-2.2879753  1.367554   1.7017494  0.0384998  1.5602303  0.1736193 -0.3236679],[1.005864 0.378296 0.077757]
1498,[-2.2844989  1.3766349  1.7115853  0.0391689  1.565002   0.1735953 -0.3235242],[1.008507 0.37966  0.078286]
1499,[-2.2816072  1.3828204  1.7187489  0.0393757  1.568119   0.1736032 -0.3236529],[1.010785 0.380588 0.078619]
1500,[-2.2797956  1.3867858  1.7238008  0.040256   1.5694842  0.1737319 -0.3235914],[1.011878 0.380831 0.07861 ]
1501,[-2.2761304  1.3945048  1.7343241  0.0433019  1.5734978  0.1738264 -0.3235156],[1.014385 0.381792 0.078476]
1502,[-2.2753501  1.3961757  1.7368729  0.0435859  1.5749731  0.1738317 -0.3235111],[1.014916 0.38211  0.078417]
1503,[-2.2745056  1.3978007  1.7392874  0.0438181  1.5765648  0.1738628 -0.3234428],[1.015376 0.382449 0.078335]
1504,[-2.2713757  1.4037059  1.7479308  0.0439689  1.5852008  0.1744382 -0.3234078],[1.017668 0.384729 0.078052]
1505,[-2.2670105  1.4104579  1.7575783  0.0439459  1.600472   0.1762222 -0.3232005],[1.02025  0.387899 0.077799]
1506,[-2.2659149  1.4118331  1.7594197  0.0437518  1.6038885  0.1762958 -0.3231894],[1.020718 0.388425 0.077812]
1507,[-2.2608669  1.4168056  1.7651848  0.0437505  1.617384   0.1769019 -0.3229141],[1.022545 0.39025  0.078197]
1508,[-2.2555883  1.4204829  1.7689404  0.0439616  1.6286559  0.17703   -0.3228823],[1.024025 0.390903 0.078954]
1509,[-2.2362247  1.4291232  1.7755201  0.0439587  1.6553149  0.1787743 -0.3227957],[1.027971 0.388844 0.081133]
1510,[-2.2305424  1.4306338  1.7763892  0.0440891  1.6611238  0.180973  -0.3228312],[1.02942  0.387059 0.081631]
1511,[-2.2247653  1.4319213  1.7771192  0.0441435  1.666985   0.1827466 -0.3227214],[1.029954 0.386431 0.081761]
1512,[-2.2065535  1.4343799  1.7803403  0.0458198  1.6865435  0.1892584 -0.3225229],[1.034176 0.381237 0.08231 ]
1513,[-2.2005119  1.4349158  1.7817076  0.0462196  1.6936917  0.1922208 -0.322581 ],[1.036039 0.379506 0.081996]
1514,[-2.1944759  1.435099   1.7827853  0.0457567  1.7011647  0.1947634 -0.3225878],[1.037316 0.378604 0.081711]
1515,[-2.1796906  1.4348262  1.7854784  0.0458272  1.721786   0.2015656 -0.3225813],[1.040838 0.376209 0.080694]
1516,[-2.1653507  1.434563   1.7870109  0.045896   1.7472405  0.2093683 -0.3225465],[1.044153 0.374463 0.08004 ]
1517,[-2.1625168  1.4345477  1.7871591  0.0457069  1.7527995  0.2110784 -0.3225603],[1.044647 0.37422  0.080031]
1518,[-2.1508536  1.4346736  1.7871825  0.0456122  1.7742743  0.2181212 -0.3225678],[1.047279 0.372676 0.080425]
1519,[-2.1416645  1.4348148  1.7867885  0.0456389  1.7894711  0.222961  -0.322539 ],[1.049128 0.370804 0.081056]
1520,[-2.1387162  1.4349216  1.7862625  0.0456782  1.7940726  0.2245591 -0.3225576],[1.049626 0.370241 0.081202]
1521,[-2.1356871  1.4349044  1.7859504  0.0457011  1.798223   0.2262572 -0.3226012],[1.05011  0.369587 0.081357]
1522,[-2.1208827  1.4349406  1.7842454  0.0459259  1.8158078  0.2359578 -0.3225659],[1.053117 0.365268 0.081871]
1523,[-2.1068091  1.4350398  1.7834996  0.0460582  1.8288245  0.2466202 -0.3225783],[1.056705 0.360684 0.081629]
1524,[-2.1040502  1.4350074  1.7834666  0.046002   1.8312993  0.2487542 -0.3224921],[1.057312 0.359947 0.081526]
1525,[-2.0989144  1.4346469  1.7833281  0.0458918  1.8355174  0.2526513 -0.3225561],[1.05904  0.357871 0.081128]
1526,[-2.0963237  1.4344028  1.783336   0.0458336  1.8374529  0.2544239 -0.3226157],[1.059601 0.357219 0.080943]
1527,[-2.0939257  1.4338802  1.7831705  0.0458642  1.8395448  0.2562984 -0.3225337],[1.060139 0.356558 0.080684]
1528,[-2.0915141  1.433224   1.783049   0.0458735  1.8414474  0.2583546 -0.3225437],[1.060686 0.355931 0.080449]
1529,[-2.0849836  1.430075   1.7825373  0.0459093  1.8476548  0.2639066 -0.3225562],[1.062617 0.35367  0.079108]
1530,[-2.0755444  1.4232371  1.7821084  0.0466957  1.8582234  0.2703734 -0.3225559],[1.064928 0.351172 0.076363]
1531,[-2.0738535  1.4218658  1.7821881  0.0468406  1.8601303  0.271424  -0.3225083],[1.065287 0.350872 0.075847]
1532,[-2.0721538  1.4206126  1.7824852  0.0470244  1.8621697  0.2726287 -0.3225771],[1.065712 0.35061  0.075292]
1533,[-2.0656943  1.4163631  1.7844338  0.0482545  1.8696795  0.2765055 -0.3225248],[1.067803 0.349532 0.072844]
1534,[-2.0584347  1.4118026  1.7861581  0.0477845  1.8766284  0.2800573 -0.3225043],[1.070143 0.348483 0.070438]
1535,[-2.0517676  1.4070419  1.7855092  0.0481131  1.8826776  0.2847645 -0.3222007],[1.071766 0.346527 0.068706]
1536,[-2.0431044  1.4027808  1.7838045  0.0488354  1.892983   0.2909513 -0.3212903],[1.073666 0.343975 0.067474]
1537,[-2.0367358  1.4012473  1.7834849  0.048721   1.8997164  0.2949864 -0.3205719],[1.07528  0.342256 0.066998]
1538,[-2.0351312  1.4008601  1.7834272  0.0487035  1.9012742  0.2962159 -0.3202951],[1.075648 0.341856 0.06689 ]
1539,[-2.028605   1.3995059  1.7833086  0.0489913  1.9053288  0.3004721 -0.3183949],[1.077499 0.339707 0.066085]
1540,[-2.0269575  1.3992541  1.7833904  0.0490915  1.9063697  0.3015631 -0.3177196],[1.077892 0.339249 0.065855]
1541,[-2.0235167  1.3985847  1.7834772  0.0494745  1.909235   0.303843  -0.3163062],[1.079081 0.337942 0.065311]
1542,[-2.0181315  1.3977931  1.7836874  0.0501373  1.9146152  0.3072245 -0.3141434],[1.080271 0.336743 0.064995]
1543,[-2.0107522  1.3969463  1.7839658  0.0523318  1.9220805  0.3104737 -0.3127988],[1.082061 0.334565 0.064474]
1544,[-2.0090773  1.3968642  1.7841172  0.0531246  1.9238415  0.3110567 -0.3126767],[1.082358 0.334084 0.064444]
1545,[-2.0018215  1.3969443  1.7845833  0.0568714  1.9296899  0.3127835 -0.3122554],[1.083847 0.331374 0.064521]
1546,[-1.996407   1.3968795  1.7843087  0.059226   1.9342241  0.3135303 -0.3118068],[1.084604 0.329683 0.064668]
1547,[-1.9913816  1.3969405  1.7838428  0.0618576  1.9383554  0.3140539 -0.3116522],[1.085436 0.327449 0.065284]
1548,[-1.9853965  1.3973392  1.7834655  0.0668078  1.9419718  0.3146802 -0.3111821],[1.08633  0.324318 0.065752]
1549,[-1.9838966  1.397404   1.7835201  0.0680032  1.9428062  0.3146724 -0.3110459],[1.086463 0.323687 0.065934]
1550,[-1.9785974  1.3990958  1.7840575  0.0735054  1.9456406  0.3145718 -0.3103272],[1.087234 0.320909 0.066518]
1551,[-1.9729503  1.4048103  1.7862384  0.0784559  1.9455585  0.3144708 -0.3096135],[1.088392 0.317891 0.067896]
1552,[-1.9719119  1.4062541  1.7864782  0.0784491  1.9453316  0.3144305 -0.3095029],[1.088642 0.31748  0.068291]
1553,[-1.9700768  1.4092658  1.7866956  0.0780417  1.9449668  0.314267  -0.3091324],[1.089256 0.316455 0.069643]
1554,[-1.9686279  1.4123233  1.7865738  0.0777577  1.9437542  0.3139576 -0.308783 ],[1.089582 0.315698 0.070691]
1555,[-1.967206   1.4166835  1.7855972  0.0770479  1.9414339  0.3138929 -0.3077491],[1.089919 0.31412  0.072866]
1556,[-1.9670146  1.4179843  1.7849798  0.0770107  1.9402871  0.3137827 -0.3072709],[1.089891 0.313688 0.073413]
1557,[-1.9668473  1.4222301  1.7820871  0.0759472  1.9295287  0.3139245 -0.3054547],[1.08964  0.311052 0.075552]
1558,[-1.9670807  1.4242175  1.7809755  0.0753721  1.9213071  0.3139012 -0.3049732],[1.089544 0.309904 0.076226]
1559,[-1.9674608  1.4251846  1.7805142  0.0748754  1.9169793  0.313966  -0.3049825],[1.089441 0.309435 0.076487]
1560,[-1.9700315  1.4287475  1.7781584  0.0689948  1.8968115  0.3142319 -0.3049504],[1.089623 0.307501 0.077562]
1561,[-1.9755604  1.4321578  1.7728113  0.0529348  1.8703203  0.3155165 -0.3049563],[1.089924 0.307035 0.078777]
1562,[-1.9773221  1.4327071  1.7713679  0.0489923  1.8648257  0.3158382 -0.3050883],[1.089945 0.307178 0.078999]
1563,[-1.9856964  1.4356654  1.7650309  0.0320048  1.8443546  0.3170539 -0.3049889],[1.089571 0.308708 0.080775]
1564,[-1.9881965  1.4365047  1.7630521  0.0270303  1.8396168  0.3170969 -0.3048913],[1.089346 0.309248 0.08118 ]
1565,[-1.9907357  1.4371322  1.7606626  0.0219548  1.8346648  0.31709   -0.305037 ],[1.088876 0.310404 0.082274]
1566,[-2.0094349  1.4419368  1.7479922 -0.0052887  1.8115358  0.3170534 -0.3049243],[1.086069 0.315496 0.086736]
1567,[-2.0128052  1.4426749  1.7457852 -0.0094662  1.8079233  0.3170016 -0.3049544],[1.085599 0.316298 0.087371]
1568,[-2.0164039  1.4431823  1.7434192 -0.0135571  1.8039804  0.3169856 -0.3050335],[1.085129 0.317087 0.087984]
1569,[-2.0329649  1.4459289  1.7337836 -0.0315278  1.7833147  0.3166663 -0.3049606],[1.082094 0.321613 0.091132]
1570,[-2.0425522  1.44747    1.7300735 -0.038698   1.7678514  0.3161342 -0.3048779],[1.080177 0.324175 0.09226 ]
1571,[-2.0495389  1.4483951  1.7286915 -0.0426039  1.7571092  0.3154813 -0.3049891],[1.079305 0.325438 0.09251 ]
1572,[-2.0669985  1.4491409  1.7248256 -0.0551363  1.7288041  0.3103406 -0.3049552],[1.076835 0.329699 0.092946]
1573,[-2.0769911  1.4490779  1.7224256 -0.0632879  1.7124119  0.3065236 -0.3049291],[1.075637 0.331987 0.093044]
1574,[-2.0942762  1.4489329  1.71893   -0.0749302  1.6836567  0.2999874 -0.3049054],[1.073051 0.336857 0.093156]
1575,[-2.0979035  1.4489387  1.7181401 -0.0771428  1.677506   0.2985405 -0.3049917],[1.072576 0.337547 0.093182]
1576,[-2.101655   1.4490035  1.7172942 -0.0796219  1.6716208  0.297007  -0.3049933],[1.072127 0.338222 0.093263]
1577,[-2.1053059  1.4489005  1.7164233 -0.0821786  1.6655307  0.295565  -0.304964 ],[1.071681 0.338939 0.093336]
1578,[-2.1256921  1.448849   1.7104743 -0.0928586  1.6356502  0.2875298 -0.3049646],[1.068417 0.343328 0.094185]
1579,[-2.1343567  1.4488834  1.7077971 -0.0964747  1.6242971  0.2834494 -0.3049949],[1.066237 0.345647 0.095065]
1580,[-2.1432793  1.4489616  1.7052394 -0.099292   1.613544   0.2797835 -0.3049862],[1.064649 0.347236 0.095716]
1581,[-2.1479478  1.4490607  1.7037592 -0.100639   1.6083927  0.2773151 -0.3049731],[1.06379  0.348042 0.096129]
1582,[-2.1710606  1.4491008  1.6968396 -0.1056832  1.5822606  0.2642684 -0.3049222],[1.058185 0.353051 0.09856 ]
1583,[-2.1804671  1.449137   1.6943488 -0.1061114  1.5710325  0.2586799 -0.3048585],[1.055139 0.355339 0.099746]
