id,joint_position,m6
615,[-2.1086631  1.7207893  2.6977415  2.3360927  0.9291701 -0.953074  -0.5975965],[-0.265769 -0.070838  0.3222  ]
616,[-2.1148019  1.7208217  2.6978545  2.3359222  0.9292488 -0.9530036 -0.5976666],[-0.266478 -0.069577  0.322167]
617,[-2.1387887  1.7208236  2.6977558  2.3359742  0.9292817 -0.9531078 -0.5976757],[-0.269387 -0.063312  0.322332]
618,[-2.1686366  1.7208064  2.6977675  2.3359442  0.9292607 -0.9530457 -0.5977008],[-0.272802 -0.055843  0.322215]
619,[-2.1745577  1.7208045  2.6979063  2.3359308  0.9294062 -0.9531144 -0.5976707],[-0.273348 -0.054591  0.322199]
620,[-2.1979659  1.720877   2.6978738  2.3360415  0.9293385 -0.9530658 -0.597651 ],[-0.27595  -0.048413  0.322214]
621,[-2.2038178  1.7208388  2.6978359  2.3360929  0.9294143 -0.9531236 -0.5976604],[-0.276416 -0.04719   0.322254]
622,[-2.2269769  1.7207664  2.6977634  2.336025   0.9294562 -0.9530996 -0.5977298],[-0.278666 -0.041124  0.322188]
623,[-2.2325726  1.7208198  2.6977623  2.336024   0.9295225 -0.9530763 -0.5975764],[-0.279113 -0.039906  0.322169]
624,[-2.254549   1.7208789  2.6978316  2.3360422  0.9294977 -0.953095  -0.5977407],[-0.281188 -0.033924  0.322058]
625,[-2.2598913  1.7207835  2.6978686  2.3360832  0.9294596 -0.953104  -0.5977013],[-0.281513 -0.032728  0.322058]
626,[-2.280978   1.7207931  2.6979172  2.3360512  0.9296064 -0.9531428 -0.5977243],[-0.283505 -0.026845  0.321969]
627,[-2.2861748  1.7208465  2.6979446  2.3359768  0.9296103 -0.9530958 -0.5976317],[-0.283872 -0.025672  0.321955]
628,[-2.3013761  1.7208446  2.697865   2.3360193  0.9296317 -0.9530874 -0.5976778],[-0.285256 -0.021147  0.321895]
629,[-2.3063264  1.720774   2.6979508  2.3359447  0.9295602 -0.9531623 -0.5977094],[-0.28553  -0.020057  0.32188 ]
630,[-2.3111725  1.7208083  2.6979649  2.336036   0.9296699 -0.9531087 -0.597666 ],[-0.285868 -0.018948  0.32188 ]
631,[-2.3305795  1.7207511  2.6979177  2.335959   0.9296513 -0.9530782 -0.5977262],[-0.28722 -0.01365  0.3218 ]
632,[-2.3352516  1.7208102  2.6979239  2.3359761  0.9295745 -0.9530796 -0.5977383],[-0.287534 -0.012592  0.32179 ]
633,[-2.3533595  1.720753   2.69787    2.3360066  0.9295554 -0.9531177 -0.5977133],[-0.288812 -0.007473  0.321787]
634,[-2.3578165  1.7207397  2.6978731  2.3359783  0.9296465 -0.953088  -0.5976887],[-0.289048 -0.006471  0.321759]
635,[-2.3755472  1.7208465  2.6979001  2.3359635  0.9297123 -0.9530872 -0.5976965],[-0.290127 -0.001363  0.321749]
636,[-2.380008   1.7208121  2.6979482  2.3360548  0.9296069 -0.9531187 -0.5976647],[-0.290325 -0.000374  0.321731]
637,[-2.3968978  1.7208045  2.697885   2.3360121  0.9296083 -0.9531174 -0.5977484],[-0.291263  0.00441   0.321685]
638,[-2.4010468  1.7208141  2.6979442  2.3359256  0.9296761 -0.9531187 -0.5976851],[-0.291426  0.005351  0.321678]
639,[-2.4165947  1.7208026  2.6979151  2.3360231  0.9296989 -0.9531615 -0.5977159],[-0.292169  0.009885  0.321649]
640,[-2.4204814  1.7208579  2.6980581  2.3361421  0.9296198 -0.9531106 -0.5976796],[-0.29232   0.010775  0.321639]
641,[-2.4353716  1.7208236  2.6979775  2.3360374  0.9296532 -0.9531243 -0.5976899],[-0.292952  0.015005  0.321585]
642,[-2.4388778  1.7209171  2.6979475  2.3360322  0.9296384 -0.9531262 -0.5977013],[-0.293082  0.015819  0.321573]
643,[-2.4492199  1.7208713  2.6979661  2.3359866  0.9295626 -0.9531175 -0.5976843],[-0.29351   0.019033  0.321526]
644,[-2.4524972  1.7208484  2.6980093  2.3360159  0.9296346 -0.9531415 -0.5976987],[-0.293591  0.019811  0.321503]
645,[-2.4556963  1.7208179  2.6979306  2.3359475  0.9296556 -0.9531098 -0.597675 ],[-0.293765  0.020566  0.321521]
646,[-2.4681075  1.7207912  2.6980152  2.3360269  0.9296131 -0.9531347 -0.5976729],[-0.294209  0.024168  0.321419]
647,[-2.4711776  1.7208026  2.697943   2.3360999  0.9296999 -0.9531202 -0.5976471],[-0.294244  0.024907  0.32143 ]
648,[-2.482724   1.7208484  2.6979649  2.3360174  0.9296679 -0.9531201 -0.5977026],[-0.294707  0.028131  0.321384]
649,[-2.4854789  1.7208007  2.6979027  2.3360462  0.9296169 -0.9531091 -0.5976936],[-0.294776  0.028766  0.321349]
650,[-2.4962289  1.7208064  2.6979451  2.3359141  0.9296227 -0.9531366 -0.5977097],[-0.29511   0.031651  0.321418]
651,[-2.4989467  1.7208541  2.6979244  2.3359823  0.9296255 -0.9530949 -0.5976755],[-0.295204  0.032204  0.321429]
652,[-2.509033   1.7208198  2.6979358  2.3359907  0.9296341 -0.9531521 -0.5977185],[-0.295465  0.034977  0.321505]
653,[-2.5114727  1.7207721  2.6979654  2.3360512  0.9296322 -0.9531161 -0.5976402],[-0.295549  0.035534  0.321479]
654,[-2.5208807  1.7207797  2.6980023  2.33603    0.9296227 -0.9531505 -0.597711 ],[-0.295813  0.038185  0.321492]
655,[-2.5293434  1.7208179  2.6980133  2.3360775  0.9296675 -0.9531094 -0.5977346],[-0.295898  0.040663  0.321478]
656,[-2.5313644  1.7208179  2.6980727  2.3359785  0.9296737 -0.9530947 -0.5976731],[-0.295981  0.041091  0.321498]
657,[-2.5332992  1.7208102  2.6980629  2.3360894  0.929616  -0.9531444 -0.5976868],[-0.296019  0.041535  0.3215  ]
658,[-2.5392888  1.7208636  2.6981447  2.3361914  0.9299064 -0.9531338 -0.5977255],[-0.296047  0.043542  0.321413]
659,[-2.5405221  1.7208331  2.6980891  2.3359795  0.9300938 -0.9531577 -0.597726 ],[-0.295948  0.043886  0.321375]
660,[-2.5446801  1.7208102  2.6981785  2.3360426  0.930171  -0.9531247 -0.5977052],[-0.295996  0.045181  0.321288]
661,[-2.5455139  1.720816   2.6982503  2.3359993  0.9302011 -0.9531724 -0.5977185],[-0.295931  0.045408  0.321262]
662,[-2.5478013  1.7208522  2.6982589  2.3360109  0.93014   -0.9531316 -0.5977206],[-0.296019  0.046097  0.321301]
663,[-2.5482786  1.7208465  2.6981742  2.3361254  0.9301791 -0.9531476 -0.5976925],[-0.296039  0.046216  0.321312]
664,[-2.549387   1.7208274  2.6981254  2.3359079  0.9302535 -0.9530967 -0.5977311],[-0.295918  0.046616  0.321259]
665,[-2.5497267  1.7208331  2.6980531  2.3360522  0.9301181 -0.953119  -0.5977098],[-0.295922  0.046655  0.321259]
666,[-2.5500736  1.7208369  2.698072   2.3359437  0.9300952 -0.9530964 -0.5976598],[-0.295944  0.046753  0.321287]
667,[-2.5500343  1.7208503  2.6980731  2.3361673  0.9300709 -0.953172  -0.5977257],[-0.295948  0.046774  0.321301]
668,[-2.55021    1.7208903  2.6979992  2.3360405  0.9300671 -0.9531136 -0.5977096],[-0.295938  0.046786  0.321298]
669,[-2.5502455  1.7208446  2.6980081  2.3360732  0.9300709 -0.9531155 -0.5977625],[-0.295976  0.046828  0.321312]
670,[-2.5502982  1.7208121  2.6980195  2.3359792  0.9301047 -0.9531445 -0.5975914],[-0.295972  0.046819  0.321303]
671,[-2.5501518  1.720835   2.698108   2.3360102  0.9301076 -0.9530949 -0.5976297],[-0.295963  0.046806  0.321295]
672,[-2.5501506  1.7208388  2.6980326  2.3359904  0.9300547 -0.9531022 -0.5976571],[-0.295949  0.046784  0.321278]
673,[-2.5498323  1.7207664  2.6980844  2.3360455  0.9300079 -0.9531332 -0.5977195],[-0.295871  0.04668   0.321255]
674,[-2.5495272  1.7207835  2.6981299  2.335916   0.9301791 -0.9531351 -0.5976143],[-0.295882  0.046633  0.321258]
675,[-2.5478594  1.7208236  2.6981516  2.3361094  0.9302669 -0.9531296 -0.5976846],[-0.296021  0.046169  0.321322]
676,[-2.544457   1.7208274  2.6982696  2.3359439  0.9302497 -0.9531984 -0.5976549],[-0.295959  0.044879  0.321264]
677,[-2.5433309  1.7207683  2.69824    2.3360248  0.9301763 -0.9531816 -0.5976627],[-0.29601   0.044545  0.321316]
678,[-2.5374181  1.7208121  2.6982408  2.3360631  0.9301534 -0.9531704 -0.5976602],[-0.295973  0.042783  0.321345]
679,[-2.528409   1.7207912  2.6981449  2.3360767  0.9302325 -0.9531625 -0.5977603],[-0.295957  0.040443  0.321427]
680,[-2.5264187  1.7208446  2.6979353  2.3360245  0.93014   -0.9531882 -0.597713 ],[-0.295957  0.040018  0.321473]
681,[-2.5181413  1.7208026  2.6980493  2.3360665  0.9302492 -0.9531773 -0.5977269],[-0.295838  0.037804  0.321465]
682,[-2.5160515  1.7208732  2.6980057  2.3360014  0.9302526 -0.9531122 -0.5976368],[-0.295742  0.037328  0.321506]
683,[-2.509635   1.7207626  2.698071   2.3360634  0.9302106 -0.953215  -0.5977006],[-0.295611  0.035328  0.321456]
684,[-2.5076883  1.7208179  2.698071   2.3361042  0.9301848 -0.9531425 -0.5976805],[-0.295547  0.034808  0.321424]
685,[-2.5056114  1.7207606  2.6980972  2.3360782  0.9301543 -0.9531774 -0.5976635],[-0.295448  0.03426   0.321423]
686,[-2.4965637  1.7207702  2.6981688  2.3360319  0.9302168 -0.9531506 -0.5976743],[-0.29521   0.031543  0.321361]
687,[-2.4939928  1.7208503  2.6981227  2.3359652  0.9301643 -0.9531096 -0.5976412],[-0.295187  0.030952  0.321335]
688,[-2.483047   1.7208217  2.6980574  2.3360395  0.9302163 -0.9531328 -0.5977192],[-0.294754  0.028117  0.32134 ]
689,[-2.4801426  1.720835   2.6981387  2.3360579  0.9302716 -0.9532019 -0.5977353],[-0.294696  0.027517  0.321314]
690,[-2.4677842  1.7208636  2.6980391  2.3360169  0.9303603 -0.9532076 -0.5976536],[-0.294258  0.024225  0.321366]
691,[-2.4643834  1.7209171  2.6980824  2.3360472  0.930347  -0.9531839 -0.5976375],[-0.294179  0.023504  0.321427]
692,[-2.4501736  1.7208312  2.6981351  2.3361113  0.9302783 -0.9531069 -0.5976444],[-0.293619  0.019669  0.321436]
693,[-2.4464853  1.7208446  2.69807    2.3360205  0.9303398 -0.953175  -0.5976641],[-0.293514  0.018821  0.321483]
694,[-2.4310813  1.7208331  2.6982195  2.3360558  0.9303546 -0.9532043 -0.5978382],[-0.29295   0.014327  0.321521]
695,[-2.4269822  1.7208064  2.6981728  2.3360841  0.9302378 -0.9531289 -0.5976387],[-0.292801  0.01338   0.321538]
696,[-2.4102352  1.7207759  2.6980124  2.3359013  0.9302292 -0.9531229 -0.5976434],[-0.292026  0.008597  0.321595]
697,[-2.4060464  1.7207874  2.6980824  2.3360958  0.9301944 -0.9531386 -0.5976681],[-0.291862  0.007644  0.321626]
698,[-2.3892918  1.7208427  2.6979861  2.3361044  0.9301577 -0.9531155 -0.5977377],[-0.290985  0.002892  0.321684]
699,[-2.3850503  1.7207606  2.697928   2.3361318  0.9301534 -0.953113  -0.5976775],[-0.290801  0.001926  0.321714]
700,[-2.3676715  1.7208083  2.697911   2.3359752  0.9301724 -0.953122  -0.5976826],[-0.2899   -0.002841  0.321564]
701,[-2.3452961  1.7208141  2.6980565  2.336026   0.9302759 -0.9531369 -0.5976411],[-0.288518 -0.008852  0.321756]
702,[-2.3405931  1.7208903  2.6981139  2.3361595  0.9302077 -0.9531063 -0.597683 ],[-0.288279 -0.009858  0.321761]
703,[-2.3209481  1.7208102  2.6981642  2.3360121  0.9303522 -0.9531476 -0.5976942],[-0.286963 -0.015124  0.321742]
704,[-2.3159304  1.7208007  2.6981514  2.3359489  0.930315  -0.9531593 -0.5977325],[-0.286646 -0.016248  0.321757]
705,[-2.311101   1.7208427  2.6980679  2.3360009  0.9303131 -0.9531235 -0.597666 ],[-0.286359 -0.017356  0.321778]
706,[-2.2954702  1.7208369  2.6981621  2.3360286  0.9302082 -0.9531226 -0.5976993],[-0.285013 -0.021895  0.321825]
707,[-2.2683759  1.7208427  2.6980398  2.3358898  0.9302769 -0.9531659 -0.5976892],[-0.282846 -0.029104  0.321959]
708,[-2.2628939  1.7208121  2.6979256  2.3359888  0.930172  -0.9530981 -0.5976515],[-0.282395 -0.030364  0.321939]
709,[-2.2404542  1.7208713  2.6978621  2.3360081  0.9301071 -0.953145  -0.5977147],[-0.28039  -0.036363  0.322089]
710,[-2.2346938  1.7208274  2.6979661  2.3361228  0.93014   -0.9531782 -0.5977225],[-0.279977 -0.037601  0.322061]
711,[-2.2124469  1.7208388  2.6978676  2.3359733  0.9301686 -0.9531602 -0.5976815],[-0.277912 -0.043487  0.322187]
712,[-2.2067931  1.7208141  2.6978481  2.3360243  0.9301357 -0.9531012 -0.5977383],[-0.277419 -0.044692  0.322149]
713,[-2.1840382  1.720795   2.6979318  2.3359945  0.9301915 -0.9531053 -0.5977421],[-0.275144 -0.050669  0.32219 ]
714,[-2.1551044  1.7208446  2.6979554  2.336082   0.9301815 -0.9531515 -0.5977301],[-0.272011 -0.057926  0.322194]
715,[-2.1490395  1.7208789  2.6979675  2.3361528  0.9301496 -0.9530957 -0.5976527],[-0.2714   -0.059185  0.322204]
716,[-2.1249497  1.7207797  2.6979675  2.3359883  0.9302173 -0.9531248 -0.5976887],[-0.268546 -0.065417  0.3223  ]
717,[-2.118917   1.7207721  2.6979151  2.3360312  0.9301839 -0.95311   -0.5976833],[-0.26798  -0.066682  0.322038]
718,[-2.1129086  1.7208293  2.6979618  2.3360562  0.9300528 -0.9531289 -0.5977229],[-0.267288 -0.067942  0.322051]
719,[-2.0943618  1.720816   2.6979566  2.3359842  0.9302621 -0.9531793 -0.5977065],[-0.264827 -0.07298   0.322123]
720,[-2.0879974  1.7207511  2.6979089  2.3359642  0.930161  -0.9530895 -0.5977595],[-0.26416  -0.074244  0.322154]
721,[-2.0628827  1.7207626  2.6978571  2.3359585  0.9301362 -0.9530696 -0.5976782],[-0.260672 -0.080646  0.322214]
722,[-2.0564933  1.7208331  2.6978536  2.3359969  0.9301424 -0.9531164 -0.5976663],[-0.260049 -0.081895  0.322235]
723,[-2.0502524  1.720835   2.697881   2.3360412  0.9300699 -0.953095  -0.5976409],[-0.259335 -0.083164  0.322297]
724,[-2.031142   1.7208045  2.6978586  2.336113   0.9301181 -0.9531027 -0.5977314],[-0.256319 -0.088163  0.322296]
725,[-2.0247633  1.7208064  2.6978698  2.3360193  0.9301496 -0.9530666 -0.5976908],[-0.255476 -0.089411  0.3223  ]
726,[-2.0060279  1.7207721  2.6978607  2.335973   0.9300737 -0.9531176 -0.5976914],[-0.252356 -0.094365  0.322322]
727,[-1.9994607  1.7208369  2.6978528  2.3360639  0.9301128 -0.9530647 -0.597716 ],[-0.251589 -0.095638  0.322346]
728,[-1.9929855  1.7207626  2.697844   2.3360538  0.9299736 -0.9531493 -0.5977246],[-0.250784 -0.096885  0.322361]
729,[-1.9865063  1.7208369  2.6978431  2.335923   0.9300337 -0.953107  -0.5976995],[-0.249898 -0.098085  0.322386]
730,[-1.9678799  1.7207301  2.6978858  2.336081   0.929955  -0.9530655 -0.5977059],[-0.246634 -0.102938  0.322419]
731,[-1.9613342  1.7208217  2.6979153  2.3360727  0.9300561 -0.9530704 -0.5976617],[-0.245713 -0.104129  0.322375]
732,[-1.9300798  1.7208083  2.6977956  2.3360479  0.9300165 -0.9530807 -0.5976604],[-0.240499 -0.111138  0.322731]
733,[-1.9057008  1.7209323  2.6978488  2.3360198  0.9300528 -0.9530924 -0.5976425],[-0.236325 -0.116723  0.322869]
734,[-1.8993797  1.7207282  2.6977715  2.3360219  0.9299831 -0.9530358 -0.5976647],[-0.235384 -0.117821  0.322867]
735,[-1.8933252  1.7208598  2.6978519  2.3360825  0.9299054 -0.9530386 -0.5977589],[-0.234461 -0.118941  0.32288 ]
736,[-1.8812193  1.7208083  2.6978161  2.3359754  0.9300313 -0.9530694 -0.5977798],[-0.231766 -0.122183  0.32285 ]
737,[-1.8750014  1.720835   2.6978641  2.3360305  0.9300456 -0.9530864 -0.5976814],[-0.230907 -0.12327   0.322884]
738,[-1.8689275  1.7208446  2.6977961  2.3360991  0.9299784 -0.9531035 -0.5977396],[-0.229937 -0.124318  0.322901]
739,[-1.843626   1.720835   2.6977906  2.3360043  0.929996  -0.9531015 -0.5977132],[-0.225312 -0.129655  0.32293 ]
740,[-1.837472   1.7208427  2.6978347  2.3359544  0.9299474 -0.9530569 -0.5977618],[-0.224316 -0.130709  0.322909]
741,[-1.8313769  1.7207721  2.6977496  2.3359587  0.9298534 -0.9530184 -0.5976774],[-0.22331  -0.131795  0.322932]
742,[-1.8123945  1.720816   2.6977615  2.3360224  0.929986  -0.9530433 -0.5976391],[-0.219363 -0.135988  0.322966]
743,[-1.8061376  1.7208064  2.697917   2.3360257  0.9298782 -0.9530543 -0.5976564],[-0.218351 -0.137039  0.322987]
744,[-1.7807245  1.7208484  2.6978056  2.3361092  0.9300151 -0.9530441 -0.5975685],[-0.213249 -0.14214   0.323008]
745,[-1.7744364  1.720816   2.6978486  2.3360555  0.9299164 -0.9530912 -0.5977109],[-0.212214 -0.143159  0.323012]
746,[-1.7679725  1.7208675  2.6977253  2.3360651  0.9299502 -0.9530305 -0.5976581],[-0.211143 -0.144117  0.323036]
747,[-1.7556747  1.7207778  2.6977208  2.3360431  0.9298158 -0.9530565 -0.5977268],[-0.208119 -0.147043  0.323066]
748,[-1.7495669  1.7208331  2.6976621  2.3360085  0.9298611 -0.9530274 -0.5976722],[-0.207061 -0.147981  0.323061]
749,[-1.7196914  1.7208179  2.6976433  2.336025   0.9298897 -0.9530206 -0.5977495],[-0.200986 -0.153397  0.323136]
750,[-1.7138813  1.7207626  2.6977353  2.3359752  0.9297719 -0.9530435 -0.5976641],[-0.199952 -0.154289  0.323118]
751,[-1.690721   1.7207397  2.6977355  2.3360457  0.9298859 -0.9531054 -0.5976895],[-0.194886 -0.158504  0.323106]
752,[-1.6623821  1.7207797  2.6977694  2.3359854  0.9298487 -0.9531209 -0.5976564],[-0.188746 -0.163322  0.323098]
753,[-1.6573472  1.7207683  2.6977353  2.3360391  0.9297657 -0.9529862 -0.597697 ],[-0.187741 -0.164079  0.323114]
754,[-1.6348256  1.7208255  2.6976793  2.3360507  0.9297543 -0.9530497 -0.5976673],[-0.182823 -0.167788  0.323159]
755,[-1.6294675  1.7208198  2.6976902  2.336098   0.9297786 -0.9530731 -0.5977135],[-0.18189  -0.168489  0.323184]
756,[-1.6239526  1.7207435  2.6977229  2.3359516  0.9298077 -0.9530464 -0.5977683],[-0.180831 -0.169181  0.32316 ]
757,[-1.6083429  1.7207912  2.6976824  2.3361101  0.9297771 -0.9530395 -0.5976496],[-0.177046 -0.171913  0.323181]
758,[-1.5826786  1.7207778  2.6977594  2.3360329  0.9298782 -0.9530473 -0.5976755],[-0.171207 -0.175811  0.323194]
759,[-1.5570196  1.7208808  2.6977837  2.3360596  0.9298644 -0.9530546 -0.597645 ],[-0.165235 -0.179559  0.323149]
760,[-1.5517778  1.7207893  2.6977921  2.3360109  0.9298091 -0.9530831 -0.597666 ],[-0.164304 -0.180143  0.323144]
761,[-1.5325071  1.7208064  2.6977289  2.3360455  0.9298763 -0.9530074 -0.5976976],[-0.159389 -0.18305   0.323174]
762,[-1.5270599  1.7208751  2.6977413  2.3360288  0.9298091 -0.9530166 -0.5976896],[-0.158394 -0.183636  0.323159]
763,[-1.5081177  1.7208026  2.6976869  2.3360157  0.9296889 -0.9530514 -0.5976381],[-0.153571 -0.186317  0.323171]
764,[-1.4865991  1.7208427  2.6976478  2.3360257  0.9295225 -0.9530293 -0.5977151],[-0.148134 -0.189201  0.323181]
765,[-1.4819154  1.720795   2.6976404  2.3360283  0.9295235 -0.9530388 -0.5977233],[-0.14723  -0.189639  0.323174]
766,[-1.4656885  1.7208141  2.6976874  2.3360765  0.9295101 -0.9530628 -0.5976624],[-0.143079 -0.191797  0.323178]
767,[-1.4619447  1.7208217  2.6977344  2.3360369  0.9295201 -0.9529699 -0.597713 ],[-0.142237 -0.192177  0.323158]
768,[-1.446558   1.7207988  2.6977901  2.3360171  0.9295301 -0.9530359 -0.5977138],[-0.138253 -0.194087  0.323132]
769,[-1.4424975  1.7208102  2.6978266  2.3360045  0.9294605 -0.953034  -0.5976813],[-0.137377 -0.194455  0.323106]
770,[-1.4271659  1.7207473  2.6977935  2.3360102  0.929543  -0.9531229 -0.5977149],[-0.133349 -0.196271  0.323289]
771,[-1.4239243  1.7208388  2.6978447  2.336091   0.9295254 -0.9530314 -0.5976768],[-0.132602 -0.196618  0.323274]
772,[-1.4135333  1.7207378  2.6977744  2.3359807  0.9295425 -0.9530808 -0.5976824],[-0.129526 -0.197958  0.323265]
773,[-1.409974   1.7208751  2.6978412  2.3360121  0.9294057 -0.9530795 -0.5977308],[-0.128765 -0.19826   0.323256]
774,[-1.4061936  1.7208293  2.6977577  2.3360083  0.9294395 -0.953046  -0.597645 ],[-0.128025 -0.198559  0.323264]
775,[-1.392873   1.7208179  2.6978798  2.3359845  0.92942   -0.9530711 -0.5976217],[-0.12448  -0.200032  0.323267]
776,[-1.3898031  1.7208198  2.697789   2.336035   0.9294791 -0.9530162 -0.5977272],[-0.123785 -0.20031   0.323287]
777,[-1.3773577  1.7207626  2.6976993  2.3359845  0.9294667 -0.9530644 -0.5977363],[-0.12039  -0.20166   0.323259]
778,[-1.3743232  1.7208064  2.6977544  2.3359747  0.9293838 -0.9530178 -0.5977226],[-0.119742 -0.201904  0.323266]
779,[-1.3628972  1.7208465  2.6977422  2.3360405  0.9292917 -0.9529697 -0.5976365],[-0.116658 -0.203045  0.323254]
780,[-1.3604745  1.7206996  2.6977162  2.3360465  0.929256  -0.9529687 -0.5977257],[-0.116085 -0.203258  0.32327 ]
781,[-1.3414083  1.7207606  2.6977413  2.3359952  0.9292383 -0.9529765 -0.5977095],[-0.11098  -0.20506   0.323224]
782,[-1.3391535  1.7207606  2.6977458  2.3360581  0.9292336 -0.9530544 -0.5976286],[-0.1105   -0.205213  0.323206]
783,[-1.3373914  1.7207015  2.6977296  2.3359919  0.9292049 -0.9530639 -0.5977215],[-0.110005 -0.205365  0.323197]
784,[-1.330305   1.7208217  2.6976917  2.3360424  0.9292507 -0.9530548 -0.5976561],[-0.108082 -0.205995  0.323203]
785,[-1.3270844  1.7207626  2.6978071  2.3359466  0.9292355 -0.953016  -0.5976948],[-0.107404 -0.206239  0.323224]
786,[-1.3242614  1.7207416  2.6976717  2.3360577  0.9292731 -0.9530683 -0.5976922],[-0.106365 -0.206582  0.323186]
787,[-1.3227904  1.7208064  2.6977406  2.3360357  0.9292994 -0.953039  -0.5976991],[-0.106111 -0.206671  0.323185]
788,[-1.3216527  1.7207587  2.6977472  2.3361073  0.9291577 -0.9530693 -0.5976985],[-0.105802 -0.206774  0.323187]
789,[-1.3170909  1.7207549  2.6977663  2.3360229  0.9292417 -0.9530984 -0.5976713],[-0.104525 -0.207171  0.323188]
790,[-1.315854   1.7208255  2.6977725  2.3360186  0.9292321 -0.9529861 -0.5977288],[-0.104268 -0.207257  0.323181]
791,[-1.3124889  1.7207702  2.6977119  2.3360157  0.9291739 -0.9530272 -0.5976619],[-0.103246 -0.207559  0.323163]
792,[-1.3118116  1.7207111  2.697768   2.3360715  0.9292126 -0.9530021 -0.5976963],[-0.103088 -0.20761   0.32317 ]
